observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,noise_v,ITI,duration_tones,ISI,trial_n,run_n,session_n
1632.9281,1648.5701,1520.2352,1000,1050,240,240,0,3,0,10,10,-15.6420,5.0000,0.1000,0.6500,61,1,2
1655.7399,1645.3722,1512.2520,1000,1050,240,240,0,3,0,10,10,10.3677,5.0000,0.1000,0.6500,61,1,2
1651.3071,1658.1763,1501.5356,1000,1050,240,240,0,3,0,10,10,-6.8692,5.0000,0.1000,0.6500,61,1,2
1670.6174,1659.4640,1510.1118,1000,1050,240,240,0,3,0,10,10,11.1534,5.0000,0.1000,0.6500,61,1,2
1378.4660,1368.0249,1437.9855,1000,1050,240,240,0,4,0,10,10,10.4411,6.0000,0.1000,0.6500,62,1,2
1349.6212,1371.5998,1438.8567,1000,1050,240,240,0,4,0,10,10,-21.9786,6.0000,0.1000,0.6500,62,1,2
1361.5867,1362.8891,1449.8520,1000,1050,240,240,0,4,0,10,10,-1.3024,6.0000,0.1000,0.6500,62,1,2
1368.5426,1375.4750,1455.3636,1000,1050,240,240,0,4,0,10,10,-6.9324,6.0000,0.1000,0.6500,62,1,2
1455.4012,1367.1978,1448.3228,1000,1050,240,240,0,4,1,10,10,7.0784,6.0000,0.1000,0.6500,62,1,2
1340.0525,1358.1665,1458.7460,1000,1050,240,240,0,4,0,10,10,-18.1140,6.0000,0.1000,0.6500,62,1,2
1351.2168,1348.7464,1454.0824,1000,1050,240,240,0,4,0,10,10,2.4703,6.0000,0.1000,0.6500,62,1,2
1345.2922,1350.4108,1438.5658,1000,1050,240,240,0,4,0,10,10,-5.1186,6.0000,0.1000,0.6500,62,1,2
1498.7098,1512.5759,1477.6879,1000,1050,240,240,0,4,0,10,10,-13.8662,5.5000,0.1000,0.6500,63,1,2
1499.5365,1504.8772,1492.5519,1000,1050,240,240,0,4,0,10,10,-5.3406,5.5000,0.1000,0.6500,63,1,2
1485.2582,1487.9157,1492.6076,1000,1050,240,240,0,4,0,10,10,-2.6574,5.5000,0.1000,0.6500,63,1,2
1494.7279,1495.4507,1488.2700,1000,1050,240,240,0,4,0,10,10,-0.7228,5.5000,0.1000,0.6500,63,1,2
1480.2409,1492.0123,1487.6204,1000,1050,240,240,0,4,1,10,10,-7.3795,5.5000,0.1000,0.6500,63,1,2
1464.7946,1476.8446,1488.4127,1000,1050,240,240,0,4,0,10,10,-12.0501,5.5000,0.1000,0.6500,63,1,2
1448.8093,1467.4665,1496.3534,1000,1050,240,240,0,4,0,10,10,-18.6572,5.5000,0.1000,0.6500,63,1,2
1476.5935,1464.8725,1490.0572,1000,1050,240,240,0,4,0,10,10,11.7211,5.5000,0.1000,0.6500,63,1,2
1517.3637,1511.3498,1349.0793,1000,1050,240,240,0,4,0,10,10,6.0139,6.0000,0.1000,0.6500,64,1,2
1499.9701,1511.0418,1348.1918,1000,1050,240,240,0,4,0,10,10,-11.0716,6.0000,0.1000,0.6500,64,1,2
1511.8299,1525.4198,1335.7299,1000,1050,240,240,0,4,0,10,10,-13.5899,6.0000,0.1000,0.6500,64,1,2
1530.2655,1522.2299,1321.0788,1000,1050,240,240,0,4,0,10,10,8.0356,6.0000,0.1000,0.6500,64,1,2
1324.5290,1522.9704,1310.7469,1000,1050,240,240,0,4,1,10,10,13.7821,6.0000,0.1000,0.6500,64,1,2
1532.7340,1532.4156,1311.9390,1000,1050,240,240,0,4,0,10,10,0.3184,6.0000,0.1000,0.6500,64,1,2
1545.0232,1530.7285,1333.6527,1000,1050,240,240,0,4,0,10,10,14.2947,6.0000,0.1000,0.6500,64,1,2
1547.3761,1530.3866,1327.0700,1000,1050,240,240,0,4,0,10,10,16.9895,6.0000,0.1000,0.6500,64,1,2
1338.9689,1348.1279,1503.9571,1000,1050,240,240,1,5,0,10,10,-9.1589,3.5000,0.1000,0.6500,65,1,2
1360.4442,1350.5932,1506.4041,1000,1050,240,240,1,5,0,10,10,9.8511,3.5000,0.1000,0.6500,65,1,2
1361.2155,1356.8734,1506.8421,1000,1050,240,240,1,5,0,10,10,4.3421,3.5000,0.1000,0.6500,65,1,2
1385.0643,1384.2512,1504.5939,1000,1050,240,240,1,5,0,10,10,0.8131,3.5000,0.1000,0.6500,65,1,2
1354.5039,1360.8684,1503.2066,1000,1050,240,240,1,5,0,10,10,-6.3645,3.5000,0.1000,0.6500,65,1,2
1514.8854,1343.9197,1515.2210,1000,1050,240,240,1,5,1,10,10,-0.3357,3.5000,0.1000,0.6500,65,1,2
1363.8772,1362.5301,1514.3193,1000,1050,240,240,1,5,0,10,10,1.3471,3.5000,0.1000,0.6500,65,1,2
1382.5252,1363.9127,1515.3816,1000,1050,240,240,1,5,0,10,10,18.6126,3.5000,0.1000,0.6500,65,1,2
1468.7922,1456.3830,1446.4701,1000,1050,240,240,1,6,0,10,10,12.4092,7.0000,0.1000,0.6500,66,1,2
1469.7979,1457.1289,1445.0603,1000,1050,240,240,1,6,0,10,10,12.6690,7.0000,0.1000,0.6500,66,1,2
1454.7124,1453.4053,1444.8110,1000,1050,240,240,1,6,0,10,10,1.3071,7.0000,0.1000,0.6500,66,1,2
1444.8207,1446.5240,1457.5634,1000,1050,240,240,1,6,0,10,10,-1.7033,7.0000,0.1000,0.6500,66,1,2
1433.4372,1441.6012,1446.9162,1000,1050,240,240,1,6,0,10,10,-8.1640,7.0000,0.1000,0.6500,66,1,2
1438.9105,1439.2626,1441.6804,1000,1050,240,240,1,6,0,10,10,-0.3522,7.0000,0.1000,0.6500,66,1,2
1447.8373,1432.6768,1445.0064,1000,1050,240,240,1,6,1,10,10,2.8309,7.0000,0.1000,0.6500,66,1,2
1441.1954,1426.8016,1438.7206,1000,1050,240,240,1,6,0,10,10,14.3937,7.0000,0.1000,0.6500,66,1,2
1302.1542,1303.6591,1425.5533,1000,1050,240,240,1,6,0,10,10,-1.5050,4.5000,0.1000,0.6500,67,1,2
1307.6890,1311.1776,1428.5462,1000,1050,240,240,1,6,0,10,10,-3.4886,4.5000,0.1000,0.6500,67,1,2
1319.1670,1310.6501,1413.8958,1000,1050,240,240,1,6,0,10,10,8.5169,4.5000,0.1000,0.6500,67,1,2
1317.4351,1306.1463,1410.5121,1000,1050,240,240,1,6,0,10,10,11.2889,4.5000,0.1000,0.6500,67,1,2
1309.9649,1295.2963,1424.1598,1000,1050,240,240,1,6,0,10,10,14.6685,4.5000,0.1000,0.6500,67,1,2
1299.6786,1284.9495,1426.4060,1000,1050,240,240,1,6,0,10,10,14.7291,4.5000,0.1000,0.6500,67,1,2
1435.6776,1277.1007,1424.6849,1000,1050,240,240,1,6,1,10,10,10.9927,4.5000,0.1000,0.6500,67,1,2
1278.8111,1283.2851,1421.2617,1000,1050,240,240,1,6,0,10,10,-4.4740,4.5000,0.1000,0.6500,67,1,2
1398.1524,1395.4856,1404.2625,1000,1050,240,240,0,2,0,10,10,2.6668,6.5000,0.1000,0.6500,68,1,2
1386.2819,1394.5207,1420.2701,1000,1050,240,240,0,2,0,10,10,-8.2388,6.5000,0.1000,0.6500,68,1,2
1428.4900,1393.1396,1416.5505,1000,1050,240,240,0,2,1,10,10,11.9395,6.5000,0.1000,0.6500,68,1,2
1383.4858,1388.7815,1417.1750,1000,1050,240,240,0,2,0,10,10,-5.2957,6.5000,0.1000,0.6500,68,1,2
1407.0113,1398.5800,1411.0921,1000,1050,240,240,0,2,0,10,10,8.4312,6.5000,0.1000,0.6500,68,1,2
1412.3998,1407.7504,1403.8941,1000,1050,240,240,0,2,0,10,10,4.6493,6.5000,0.1000,0.6500,68,1,2
1428.6614,1422.8971,1399.9382,1000,1050,240,240,0,2,0,10,10,5.7643,6.5000,0.1000,0.6500,68,1,2
1419.3452,1414.6542,1405.2350,1000,1050,240,240,0,2,0,10,10,4.6910,6.5000,0.1000,0.6500,68,1,2
1352.0646,1356.2105,1410.8196,1000,1050,240,240,0,3,0,10,10,-4.1459,5.0000,0.1000,0.6500,69,1,2
1370.1263,1361.4048,1425.5007,1000,1050,240,240,0,3,0,10,10,8.7214,5.0000,0.1000,0.6500,69,1,2
1366.0118,1366.4392,1440.6981,1000,1050,240,240,0,3,0,10,10,-0.4274,5.0000,0.1000,0.6500,69,1,2
1446.4113,1361.0674,1442.1832,1000,1050,240,240,0,3,1,10,10,4.2281,5.0000,0.1000,0.6500,69,1,2
1359.8332,1354.0577,1444.6048,1000,1050,240,240,0,3,0,10,10,5.7755,5.0000,0.1000,0.6500,69,1,2
1361.8691,1357.0675,1443.8981,1000,1050,240,240,0,3,0,10,10,4.8015,5.0000,0.1000,0.6500,69,1,2
1348.0073,1357.3928,1436.2786,1000,1050,240,240,0,3,0,10,10,-9.3855,5.0000,0.1000,0.6500,69,1,2
1382.4200,1370.2373,1430.6904,1000,1050,240,240,0,3,0,10,10,12.1828,5.0000,0.1000,0.6500,69,1,2
1630.8580,1642.0018,1473.8266,1000,1050,240,240,0,2,0,10,10,-11.1438,6.0000,0.1000,0.6500,70,1,2
1659.7963,1653.8598,1482.2951,1000,1050,240,240,0,2,0,10,10,5.9365,6.0000,0.1000,0.6500,70,1,2
1486.5727,1673.9965,1480.6981,1000,1050,240,240,0,2,1,10,10,5.8746,6.0000,0.1000,0.6500,70,1,2
1668.9952,1665.2672,1466.1802,1000,1050,240,240,0,2,0,10,10,3.7280,6.0000,0.1000,0.6500,70,1,2
1645.7786,1660.6945,1490.9081,1000,1050,240,240,0,2,0,10,10,-14.9158,6.0000,0.1000,0.6500,70,1,2
1673.3160,1664.5974,1495.8612,1000,1050,240,240,0,2,0,10,10,8.7186,6.0000,0.1000,0.6500,70,1,2
1676.8989,1668.6683,1480.9604,1000,1050,240,240,0,2,0,10,10,8.2306,6.0000,0.1000,0.6500,70,1,2
1668.7899,1672.1821,1484.4027,1000,1050,240,240,0,2,0,10,10,-3.3921,6.0000,0.1000,0.6500,70,1,2
1424.1276,1433.0348,1485.0305,1000,1050,240,240,0,4,0,10,10,-8.9071,7.5000,0.1000,0.6500,71,1,2
1432.5914,1440.9743,1496.3394,1000,1050,240,240,0,4,0,10,10,-8.3828,7.5000,0.1000,0.6500,71,1,2
1426.9221,1443.2494,1519.3457,1000,1050,240,240,0,4,0,10,10,-16.3273,7.5000,0.1000,0.6500,71,1,2
1456.5041,1436.4241,1530.4845,1000,1050,240,240,0,4,0,10,10,20.0800,7.5000,0.1000,0.6500,71,1,2
1529.5460,1448.9324,1543.0054,1000,1050,240,240,0,4,1,10,10,-13.4594,7.5000,0.1000,0.6500,71,1,2
1455.6338,1455.5799,1536.5843,1000,1050,240,240,0,4,0,10,10,0.0538,7.5000,0.1000,0.6500,71,1,2
1463.2097,1458.4721,1533.9392,1000,1050,240,240,0,4,0,10,10,4.7376,7.5000,0.1000,0.6500,71,1,2
1479.5400,1458.7693,1520.6498,1000,1050,240,240,0,4,0,10,10,20.7707,7.5000,0.1000,0.6500,71,1,2
1631.5891,1626.7010,1669.6133,1000,1050,240,240,1,4,0,10,10,4.8881,7.5000,0.1000,0.6500,72,1,2
1631.6613,1618.0729,1670.1183,1000,1050,240,240,1,4,0,10,10,13.5884,7.5000,0.1000,0.6500,72,1,2
1606.1749,1600.2607,1672.8688,1000,1050,240,240,1,4,0,10,10,5.9142,7.5000,0.1000,0.6500,72,1,2
1592.6685,1604.2097,1683.5859,1000,1050,240,240,1,4,0,10,10,-11.5412,7.5000,0.1000,0.6500,72,1,2
1717.3026,1623.4311,1702.8870,1000,1050,240,240,1,4,1,10,10,14.4156,7.5000,0.1000,0.6500,72,1,2
1643.6916,1647.2617,1692.1903,1000,1050,240,240,1,4,0,10,10,-3.5701,7.5000,0.1000,0.6500,72,1,2
1655.8904,1659.2580,1687.1062,1000,1050,240,240,1,4,0,10,10,-3.3676,7.5000,0.1000,0.6500,72,1,2
1647.0567,1655.2494,1705.3541,1000,1050,240,240,1,4,0,10,10,-8.1927,7.5000,0.1000,0.6500,72,1,2
1292.1247,1305.0507,1557.3033,1000,1050,240,240,0,3,0,10,10,-12.9260,4.0000,0.1000,0.6500,73,1,2
1291.2436,1290.9059,1563.8797,1000,1050,240,240,0,3,0,10,10,0.3377,4.0000,0.1000,0.6500,73,1,2
1290.3124,1279.8679,1555.4201,1000,1050,240,240,0,3,0,10,10,10.4446,4.0000,0.1000,0.6500,73,1,2
1560.6950,1277.5588,1572.3293,1000,1050,240,240,0,3,1,10,10,-11.6343,4.0000,0.1000,0.6500,73,1,2
1268.0310,1286.1971,1578.7060,1000,1050,240,240,0,3,0,10,10,-18.1661,4.0000,0.1000,0.6500,73,1,2
1284.6834,1285.6331,1584.8030,1000,1050,240,240,0,3,0,10,10,-0.9496,4.0000,0.1000,0.6500,73,1,2
1297.7902,1285.5036,1579.7678,1000,1050,240,240,0,3,0,10,10,12.2866,4.0000,0.1000,0.6500,73,1,2
1299.7995,1286.8158,1578.6778,1000,1050,240,240,0,3,0,10,10,12.9837,4.0000,0.1000,0.6500,73,1,2
1682.5594,1674.3676,1335.0704,1000,1050,240,240,0,4,0,10,10,8.1917,3.0000,0.1000,0.6500,74,1,2
1680.0275,1673.7282,1328.4702,1000,1050,240,240,0,4,0,10,10,6.2993,3.0000,0.1000,0.6500,74,1,2
1663.5627,1672.3373,1325.9385,1000,1050,240,240,0,4,0,10,10,-8.7746,3.0000,0.1000,0.6500,74,1,2
1693.3889,1673.1005,1332.9322,1000,1050,240,240,0,4,0,10,10,20.2884,3.0000,0.1000,0.6500,74,1,2
1334.1864,1669.1500,1321.3890,1000,1050,240,240,0,4,1,10,10,12.7974,3.0000,0.1000,0.6500,74,1,2
1687.3188,1675.7571,1327.7445,1000,1050,240,240,0,4,0,10,10,11.5618,3.0000,0.1000,0.6500,74,1,2
1689.9198,1681.7388,1307.3811,1000,1050,240,240,0,4,0,10,10,8.1810,3.0000,0.1000,0.6500,74,1,2
1706.8903,1702.8244,1305.5376,1000,1050,240,240,0,4,0,10,10,4.0659,3.0000,0.1000,0.6500,74,1,2
1412.5600,1417.0104,1860.5236,1000,1050,240,240,0,2,0,10,10,-4.4504,3.5000,0.1000,0.6500,75,1,2
1382.7949,1404.9182,1844.8006,1000,1050,240,240,0,2,0,10,10,-22.1233,3.5000,0.1000,0.6500,75,1,2
1846.6547,1418.0668,1842.9015,1000,1050,240,240,0,2,1,10,10,3.7532,3.5000,0.1000,0.6500,75,1,2
1404.5822,1417.4336,1853.0972,1000,1050,240,240,0,2,0,10,10,-12.8514,3.5000,0.1000,0.6500,75,1,2
1410.8737,1418.2509,1858.7891,1000,1050,240,240,0,2,0,10,10,-7.3772,3.5000,0.1000,0.6500,75,1,2
1423.7242,1422.2474,1881.9257,1000,1050,240,240,0,2,0,10,10,1.4768,3.5000,0.1000,0.6500,75,1,2
1424.9463,1436.3274,1879.8377,1000,1050,240,240,0,2,0,10,10,-11.3811,3.5000,0.1000,0.6500,75,1,2
1441.9474,1436.4070,1878.3742,1000,1050,240,240,0,2,0,10,10,5.5404,3.5000,0.1000,0.6500,75,1,2
1442.7187,1434.8083,1633.8684,1000,1050,240,240,1,6,0,10,10,7.9104,3.0000,0.1000,0.6500,76,1,2
1447.7946,1451.7962,1629.1436,1000,1050,240,240,1,6,0,10,10,-4.0016,3.0000,0.1000,0.6500,76,1,2
1460.2193,1460.2976,1620.8499,1000,1050,240,240,1,6,0,10,10,-0.0783,3.0000,0.1000,0.6500,76,1,2
1456.9886,1452.0001,1622.6264,1000,1050,240,240,1,6,0,10,10,4.9885,3.0000,0.1000,0.6500,76,1,2
1440.2221,1453.0445,1637.6325,1000,1050,240,240,1,6,0,10,10,-12.8223,3.0000,0.1000,0.6500,76,1,2
1461.9871,1449.3268,1624.0380,1000,1050,240,240,1,6,0,10,10,12.6603,3.0000,0.1000,0.6500,76,1,2
1630.0815,1446.8203,1618.1602,1000,1050,240,240,1,6,1,10,10,11.9213,3.0000,0.1000,0.6500,76,1,2
1457.7573,1432.2684,1611.1403,1000,1050,240,240,1,6,0,10,10,25.4889,3.0000,0.1000,0.6500,76,1,2
1568.7908,1572.4851,1641.2497,1000,1050,240,240,1,5,0,10,10,-3.6943,7.5000,0.1000,0.6500,77,1,2
1587.8065,1581.3041,1632.8050,1000,1050,240,240,1,5,0,10,10,6.5024,7.5000,0.1000,0.6500,77,1,2
1570.9226,1576.3301,1615.8635,1000,1050,240,240,1,5,0,10,10,-5.4075,7.5000,0.1000,0.6500,77,1,2
1585.3972,1583.9280,1623.3776,1000,1050,240,240,1,5,0,10,10,1.4691,7.5000,0.1000,0.6500,77,1,2
1593.2210,1585.4121,1623.0010,1000,1050,240,240,1,5,0,10,10,7.8088,7.5000,0.1000,0.6500,77,1,2
1639.0517,1613.3762,1639.5487,1000,1050,240,240,1,5,1,10,10,-0.4970,7.5000,0.1000,0.6500,77,1,2
1604.3834,1602.4683,1659.3602,1000,1050,240,240,1,5,0,10,10,1.9152,7.5000,0.1000,0.6500,77,1,2
1589.3464,1598.6883,1664.9959,1000,1050,240,240,1,5,0,10,10,-9.3419,7.5000,0.1000,0.6500,77,1,2
1497.8063,1484.8987,1511.7964,1000,1050,240,240,0,3,0,10,10,12.9076,4.5000,0.1000,0.6500,78,1,2
1473.5786,1473.2980,1499.4493,1000,1050,240,240,0,3,0,10,10,0.2806,4.5000,0.1000,0.6500,78,1,2
1481.2105,1473.9659,1498.1498,1000,1050,240,240,0,3,0,10,10,7.2446,4.5000,0.1000,0.6500,78,1,2
1491.8548,1446.3755,1487.7801,1000,1050,240,240,0,3,1,10,10,4.0747,4.5000,0.1000,0.6500,78,1,2
1427.9104,1436.3646,1478.3821,1000,1050,240,240,0,3,0,10,10,-8.4542,4.5000,0.1000,0.6500,78,1,2
1437.9119,1429.7623,1478.1948,1000,1050,240,240,0,3,0,10,10,8.1496,4.5000,0.1000,0.6500,78,1,2
1428.8790,1435.5714,1489.2491,1000,1050,240,240,0,3,0,10,10,-6.6924,4.5000,0.1000,0.6500,78,1,2
1436.9982,1432.9749,1479.6600,1000,1050,240,240,0,3,0,10,10,4.0234,4.5000,0.1000,0.6500,78,1,2
1278.4137,1265.6943,1306.6607,1000,1050,240,240,0,3,0,10,10,12.7193,5.0000,0.1000,0.6500,79,1,2
1251.1275,1253.2804,1309.8814,1000,1050,240,240,0,3,0,10,10,-2.1529,5.0000,0.1000,0.6500,79,1,2
1250.9631,1248.1886,1313.2504,1000,1050,240,240,0,3,0,10,10,2.7746,5.0000,0.1000,0.6500,79,1,2
1304.2026,1248.4120,1305.0840,1000,1050,240,240,0,3,1,10,10,-0.8814,5.0000,0.1000,0.6500,79,1,2
1251.9436,1254.2539,1299.5905,1000,1050,240,240,0,3,0,10,10,-2.3103,5.0000,0.1000,0.6500,79,1,2
1239.1771,1248.1727,1316.6545,1000,1050,240,240,0,3,0,10,10,-8.9956,5.0000,0.1000,0.6500,79,1,2
1243.7733,1252.4218,1313.1038,1000,1050,240,240,0,3,0,10,10,-8.6485,5.0000,0.1000,0.6500,79,1,2
1245.2747,1250.6760,1304.3201,1000,1050,240,240,0,3,0,10,10,-5.4013,5.0000,0.1000,0.6500,79,1,2
1601.4870,1569.3819,1598.9704,1000,1050,240,240,0,3,0,10,10,32.1051,4.0000,0.1000,0.6500,80,1,2
1569.5705,1565.8310,1584.2751,1000,1050,240,240,0,3,0,10,10,3.7395,4.0000,0.1000,0.6500,80,1,2
1569.1099,1574.5821,1595.6972,1000,1050,240,240,0,3,0,10,10,-5.4723,4.0000,0.1000,0.6500,80,1,2
1600.4596,1572.6673,1592.4465,1000,1050,240,240,0,3,1,10,10,8.0131,4.0000,0.1000,0.6500,80,1,2
1555.0527,1576.2845,1601.1814,1000,1050,240,240,0,3,0,10,10,-21.2318,4.0000,0.1000,0.6500,80,1,2
1580.3223,1588.7741,1610.9602,1000,1050,240,240,0,3,0,10,10,-8.4518,4.0000,0.1000,0.6500,80,1,2
1584.3266,1585.8897,1624.9078,1000,1050,240,240,0,3,0,10,10,-1.5631,4.0000,0.1000,0.6500,80,1,2
1596.6334,1586.5171,1623.3661,1000,1050,240,240,0,3,0,10,10,10.1164,4.0000,0.1000,0.6500,80,1,2
1317.9315,1318.2940,1583.2978,1000,1050,240,240,0,2,0,10,10,-0.3625,7.5000,0.1000,0.6500,81,1,2
1309.1421,1307.6788,1578.2888,1000,1050,240,240,0,2,0,10,10,1.4633,7.5000,0.1000,0.6500,81,1,2
1567.9116,1329.3830,1574.7874,1000,1050,240,240,0,2,1,10,10,-6.8757,7.5000,0.1000,0.6500,81,1,2
1318.4775,1324.2146,1578.3235,1000,1050,240,240,0,2,0,10,10,-5.7371,7.5000,0.1000,0.6500,81,1,2
1310.7138,1309.7402,1579.1140,1000,1050,240,240,0,2,0,10,10,0.9736,7.5000,0.1000,0.6500,81,1,2
1315.6130,1316.2291,1582.2075,1000,1050,240,240,0,2,0,10,10,-0.6161,7.5000,0.1000,0.6500,81,1,2
1323.6759,1327.1781,1578.9459,1000,1050,240,240,0,2,0,10,10,-3.5022,7.5000,0.1000,0.6500,81,1,2
1314.5883,1317.7772,1569.0849,1000,1050,240,240,0,2,0,10,10,-3.1889,7.5000,0.1000,0.6500,81,1,2
1542.5346,1565.4784,1511.8094,1000,1050,240,240,0,2,0,10,10,-22.9438,5.0000,0.1000,0.6500,82,1,2
1548.9280,1545.4308,1489.6098,1000,1050,240,240,0,2,0,10,10,3.4972,5.0000,0.1000,0.6500,82,1,2
1530.8368,1530.5836,1524.0594,1000,1050,240,240,0,2,1,10,10,6.7773,5.0000,0.1000,0.6500,82,1,2
1520.0635,1513.9101,1524.0968,1000,1050,240,240,0,2,0,10,10,6.1534,5.0000,0.1000,0.6500,82,1,2
1506.8137,1502.2138,1517.9087,1000,1050,240,240,0,2,0,10,10,4.5999,5.0000,0.1000,0.6500,82,1,2
1495.4262,1508.0068,1516.5215,1000,1050,240,240,0,2,0,10,10,-12.5806,5.0000,0.1000,0.6500,82,1,2
1500.2750,1499.5819,1528.2377,1000,1050,240,240,0,2,0,10,10,0.6931,5.0000,0.1000,0.6500,82,1,2
1513.3747,1501.9929,1538.6857,1000,1050,240,240,0,2,0,10,10,11.3818,5.0000,0.1000,0.6500,82,1,2
1360.5388,1359.6497,1587.9547,1000,1050,240,240,0,3,0,10,10,0.8891,4.0000,0.1000,0.6500,83,1,2
1380.7934,1366.5329,1599.5879,1000,1050,240,240,0,3,0,10,10,14.2606,4.0000,0.1000,0.6500,83,1,2
1365.4655,1374.0561,1601.0039,1000,1050,240,240,0,3,0,10,10,-8.5906,4.0000,0.1000,0.6500,83,1,2
1597.3168,1366.4027,1596.8896,1000,1050,240,240,0,3,1,10,10,0.4272,4.0000,0.1000,0.6500,83,1,2
1352.8278,1358.9476,1609.2449,1000,1050,240,240,0,3,0,10,10,-6.1198,4.0000,0.1000,0.6500,83,1,2
1349.1692,1356.3545,1611.3801,1000,1050,240,240,0,3,0,10,10,-7.1853,4.0000,0.1000,0.6500,83,1,2
1370.5781,1366.5015,1599.7594,1000,1050,240,240,0,3,0,10,10,4.0767,4.0000,0.1000,0.6500,83,1,2
1352.1975,1348.8317,1588.4780,1000,1050,240,240,0,3,0,10,10,3.3658,4.0000,0.1000,0.6500,83,1,2
1478.8416,1474.3619,1438.5984,1000,1050,240,240,0,4,0,10,10,4.4796,6.5000,0.1000,0.6500,84,1,2
1462.5653,1465.4168,1439.2832,1000,1050,240,240,0,4,0,10,10,-2.8515,6.5000,0.1000,0.6500,84,1,2
1462.6517,1464.4032,1439.9274,1000,1050,240,240,0,4,0,10,10,-1.7515,6.5000,0.1000,0.6500,84,1,2
1450.3637,1456.6079,1442.7208,1000,1050,240,240,0,4,0,10,10,-6.2442,6.5000,0.1000,0.6500,84,1,2
1448.2946,1458.3833,1442.1019,1000,1050,240,240,0,4,1,10,10,6.1926,6.5000,0.1000,0.6500,84,1,2
1479.8227,1480.7793,1438.0435,1000,1050,240,240,0,4,0,10,10,-0.9565,6.5000,0.1000,0.6500,84,1,2
1490.9951,1483.0834,1430.4497,1000,1050,240,240,0,4,0,10,10,7.9117,6.5000,0.1000,0.6500,84,1,2
1495.1958,1488.5821,1412.8074,1000,1050,240,240,0,4,0,10,10,6.6137,6.5000,0.1000,0.6500,84,1,2
1576.0538,1576.0481,1541.1167,1000,1050,240,240,0,4,0,10,10,0.0058,5.5000,0.1000,0.6500,85,1,2
1561.4045,1558.8679,1556.8405,1000,1050,240,240,0,4,0,10,10,2.5366,5.5000,0.1000,0.6500,85,1,2
1555.4831,1560.9127,1546.0854,1000,1050,240,240,0,4,0,10,10,-5.4297,5.5000,0.1000,0.6500,85,1,2
1563.3294,1560.0430,1542.9551,1000,1050,240,240,0,4,0,10,10,3.2864,5.5000,0.1000,0.6500,85,1,2
1544.4310,1547.6317,1535.7482,1000,1050,240,240,0,4,1,10,10,8.6828,5.5000,0.1000,0.6500,85,1,2
1536.6180,1535.9767,1551.3851,1000,1050,240,240,0,4,0,10,10,0.6413,5.5000,0.1000,0.6500,85,1,2
1540.5265,1553.9157,1551.7013,1000,1050,240,240,0,4,0,10,10,-13.3892,5.5000,0.1000,0.6500,85,1,2
1550.8568,1547.9201,1550.2558,1000,1050,240,240,0,4,0,10,10,2.9367,5.5000,0.1000,0.6500,85,1,2
1730.3547,1731.3993,1600.3798,1000,1050,240,240,0,4,0,10,10,-1.0446,4.5000,0.1000,0.6500,86,1,2
1713.8368,1723.2668,1603.6312,1000,1050,240,240,0,4,0,10,10,-9.4300,4.5000,0.1000,0.6500,86,1,2
1733.4135,1729.3858,1606.4747,1000,1050,240,240,0,4,0,10,10,4.0278,4.5000,0.1000,0.6500,86,1,2
1711.3665,1727.6759,1608.0307,1000,1050,240,240,0,4,0,10,10,-16.3094,4.5000,0.1000,0.6500,86,1,2
1614.0693,1734.4863,1617.8250,1000,1050,240,240,0,4,1,10,10,-3.7558,4.5000,0.1000,0.6500,86,1,2
1737.5672,1735.9254,1621.1228,1000,1050,240,240,0,4,0,10,10,1.6418,4.5000,0.1000,0.6500,86,1,2
1732.8747,1729.9675,1636.2556,1000,1050,240,240,0,4,0,10,10,2.9072,4.5000,0.1000,0.6500,86,1,2
1716.1774,1723.5516,1644.4811,1000,1050,240,240,0,4,0,10,10,-7.3742,4.5000,0.1000,0.6500,86,1,2
1520.0740,1516.5138,1541.7025,1000,1050,240,240,0,2,0,10,10,3.5602,5.0000,0.1000,0.6500,87,1,2
1536.9194,1512.6815,1547.9729,1000,1050,240,240,0,2,0,10,10,24.2379,5.0000,0.1000,0.6500,87,1,2
1527.3733,1513.6865,1531.9180,1000,1050,240,240,0,2,1,10,10,-4.5446,5.0000,0.1000,0.6500,87,1,2
1523.6934,1528.2028,1543.9181,1000,1050,240,240,0,2,0,10,10,-4.5094,5.0000,0.1000,0.6500,87,1,2
1532.8931,1538.4858,1553.0295,1000,1050,240,240,0,2,0,10,10,-5.5927,5.0000,0.1000,0.6500,87,1,2
1524.5602,1528.6234,1543.8842,1000,1050,240,240,0,2,0,10,10,-4.0632,5.0000,0.1000,0.6500,87,1,2
1516.6121,1516.5763,1547.8753,1000,1050,240,240,0,2,0,10,10,0.0359,5.0000,0.1000,0.6500,87,1,2
1523.6701,1535.3821,1545.9776,1000,1050,240,240,0,2,0,10,10,-11.7120,5.0000,0.1000,0.6500,87,1,2
1376.0075,1354.1154,1232.2653,1000,1050,240,240,0,4,0,10,10,21.8921,7.5000,0.1000,0.6500,88,1,2
1343.0115,1352.8708,1223.1600,1000,1050,240,240,0,4,0,10,10,-9.8593,7.5000,0.1000,0.6500,88,1,2
1341.7363,1355.6630,1234.4784,1000,1050,240,240,0,4,0,10,10,-13.9267,7.5000,0.1000,0.6500,88,1,2
