observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,noise_v,ITI,duration_tones,ISI,trial_n,run_n,session_n
1562.1127,1562.0852,1589.7590,1000,1050,160,160,2,0,0,10,10,0.0275,5.0000,0.1000,0.6500,59,0,4
1535.4552,1553.1686,1598.4134,1000,1050,160,160,2,0,0,10,10,-17.7134,5.0000,0.1000,0.6500,59,0,4
1545.4179,1549.7592,1603.9574,1000,1050,160,160,2,0,0,10,10,-4.3413,5.0000,0.1000,0.6500,59,0,4
1564.3498,1545.3526,1599.2061,1000,1050,160,160,2,0,0,10,10,18.9973,5.0000,0.1000,0.6500,59,0,4
1532.3219,1542.6194,1573.7483,1000,1050,160,160,2,0,0,10,10,-10.2975,5.0000,0.1000,0.6500,59,0,4
1543.2450,1540.9001,1570.1872,1000,1050,160,160,2,0,0,10,10,2.3449,5.0000,0.1000,0.6500,59,0,4
1532.3260,1523.6710,1579.9946,1000,1050,160,160,2,0,0,10,10,8.6550,5.0000,0.1000,0.6500,59,0,4
1546.0426,1542.0920,1465.8188,700,750,240,240,1,4,0,10,10,3.9506,4.5000,0.1000,0.6500,60,1,4
1546.0267,1546.6460,1466.8126,700,750,240,240,1,4,0,10,10,-0.6193,4.5000,0.1000,0.6500,60,1,4
1543.9941,1556.6036,1479.6383,700,750,240,240,1,4,0,10,10,-12.6094,4.5000,0.1000,0.6500,60,1,4
1541.5440,1556.3563,1484.3321,700,750,240,240,1,4,0,10,10,-14.8122,4.5000,0.1000,0.6500,60,1,4
1490.5778,1568.0104,1480.5898,700,750,240,240,1,4,1,10,10,9.9880,4.5000,0.1000,0.6500,60,1,4
1560.1431,1567.3208,1491.1579,700,750,240,240,1,4,0,10,10,-7.1777,4.5000,0.1000,0.6500,60,1,4
1560.8676,1567.8324,1480.5758,700,750,240,240,1,4,0,10,10,-6.9648,4.5000,0.1000,0.6500,60,1,4
1570.4629,1580.0835,1490.1844,700,750,240,240,1,4,0,10,10,-9.6206,4.5000,0.1000,0.6500,60,1,4
1232.4702,1236.0108,1477.6101,700,750,240,240,1,4,0,10,10,-3.5406,4.5000,0.1000,0.6500,61,1,4
1218.3433,1229.6903,1479.9145,700,750,240,240,1,4,0,10,10,-11.3470,4.5000,0.1000,0.6500,61,1,4
1220.4816,1238.0126,1471.9194,700,750,240,240,1,4,0,10,10,-17.5310,4.5000,0.1000,0.6500,61,1,4
1233.3483,1243.4034,1473.9814,700,750,240,240,1,4,0,10,10,-10.0551,4.5000,0.1000,0.6500,61,1,4
1460.3521,1246.1204,1469.6945,700,750,240,240,1,4,1,10,10,-9.3424,4.5000,0.1000,0.6500,61,1,4
1257.9859,1266.8803,1467.0404,700,750,240,240,1,4,0,10,10,-8.8945,4.5000,0.1000,0.6500,61,1,4
1270.1603,1267.2214,1478.4195,700,750,240,240,1,4,0,10,10,2.9389,4.5000,0.1000,0.6500,61,1,4
1255.8924,1268.0714,1484.8899,700,750,240,240,1,4,0,10,10,-12.1790,4.5000,0.1000,0.6500,61,1,4
1457.0627,1449.3804,1541.0233,700,750,240,240,1,4,0,10,10,7.6823,6.5000,0.1000,0.6500,62,1,4
1469.5250,1452.7531,1525.0719,700,750,240,240,1,4,0,10,10,16.7720,6.5000,0.1000,0.6500,62,1,4
1467.0665,1451.7454,1514.5908,700,750,240,240,1,4,0,10,10,15.3212,6.5000,0.1000,0.6500,62,1,4
1448.2021,1438.7678,1505.3406,700,750,240,240,1,4,0,10,10,9.4343,6.5000,0.1000,0.6500,62,1,4
1518.3324,1445.1968,1507.2494,700,750,240,240,1,4,1,10,10,11.0829,6.5000,0.1000,0.6500,62,1,4
1462.1931,1453.5632,1519.1178,700,750,240,240,1,4,0,10,10,8.6299,6.5000,0.1000,0.6500,62,1,4
1462.8651,1468.2965,1528.3873,700,750,240,240,1,4,0,10,10,-5.4314,6.5000,0.1000,0.6500,62,1,4
1452.3221,1461.4397,1529.1465,700,750,240,240,1,4,0,10,10,-9.1176,6.5000,0.1000,0.6500,62,1,4
1469.9932,1476.6964,1445.5367,700,750,240,240,1,6,0,10,10,-6.7032,6.0000,0.1000,0.6500,63,1,4
1463.5192,1468.6214,1449.4919,700,750,240,240,1,6,0,10,10,-5.1022,6.0000,0.1000,0.6500,63,1,4
1468.5240,1463.4020,1441.8811,700,750,240,240,1,6,0,10,10,5.1220,6.0000,0.1000,0.6500,63,1,4
1465.5327,1470.1314,1442.2972,700,750,240,240,1,6,0,10,10,-4.5987,6.0000,0.1000,0.6500,63,1,4
1477.2853,1469.6729,1444.2967,700,750,240,240,1,6,0,10,10,7.6124,6.0000,0.1000,0.6500,63,1,4
1440.1588,1461.2754,1454.3992,700,750,240,240,1,6,0,10,10,-21.1166,6.0000,0.1000,0.6500,63,1,4
1456.9745,1448.7672,1455.1897,700,750,240,240,1,6,1,10,10,1.7848,6.0000,0.1000,0.6500,63,1,4
1432.9238,1429.6084,1452.6013,700,750,240,240,1,6,0,10,10,3.3154,6.0000,0.1000,0.6500,63,1,4
1564.0681,1547.9351,1608.6663,700,750,240,240,1,4,0,10,10,16.1330,3.5000,0.1000,0.6500,64,1,4
1542.5768,1529.6087,1595.9082,700,750,240,240,1,4,0,10,10,12.9681,3.5000,0.1000,0.6500,64,1,4
1527.4621,1537.7973,1612.0673,700,750,240,240,1,4,0,10,10,-10.3351,3.5000,0.1000,0.6500,64,1,4
1528.9044,1546.5463,1614.2789,700,750,240,240,1,4,0,10,10,-17.6420,3.5000,0.1000,0.6500,64,1,4
1628.0365,1535.3130,1621.8753,700,750,240,240,1,4,1,10,10,6.1612,3.5000,0.1000,0.6500,64,1,4
1537.5169,1535.0936,1616.9142,700,750,240,240,1,4,0,10,10,2.4233,3.5000,0.1000,0.6500,64,1,4
1530.2675,1526.6639,1619.0972,700,750,240,240,1,4,0,10,10,3.6036,3.5000,0.1000,0.6500,64,1,4
1523.1793,1501.8814,1619.6310,700,750,240,240,1,4,0,10,10,21.2979,3.5000,0.1000,0.6500,64,1,4
1264.6426,1248.4961,1601.9605,700,750,240,240,1,6,0,10,10,16.1465,5.5000,0.1000,0.6500,65,1,4
1251.5282,1247.7921,1585.7409,700,750,240,240,1,6,0,10,10,3.7361,5.5000,0.1000,0.6500,65,1,4
1280.5150,1271.5281,1581.8843,700,750,240,240,1,6,0,10,10,8.9869,5.5000,0.1000,0.6500,65,1,4
1271.6614,1272.5006,1589.8067,700,750,240,240,1,6,0,10,10,-0.8392,5.5000,0.1000,0.6500,65,1,4
1266.3602,1270.1568,1587.3068,700,750,240,240,1,6,0,10,10,-3.7966,5.5000,0.1000,0.6500,65,1,4
1253.7832,1267.8870,1580.2953,700,750,240,240,1,6,0,10,10,-14.1038,5.5000,0.1000,0.6500,65,1,4
1571.0288,1268.7415,1578.6905,700,750,240,240,1,6,1,10,10,-7.6617,5.5000,0.1000,0.6500,65,1,4
1244.9216,1255.3131,1582.5016,700,750,240,240,1,6,0,10,10,-10.3915,5.5000,0.1000,0.6500,65,1,4
1413.3934,1413.1907,1761.7534,700,750,240,240,1,5,0,10,10,0.2027,5.0000,0.1000,0.6500,66,1,4
1411.4399,1405.5885,1767.9967,700,750,240,240,1,5,0,10,10,5.8514,5.0000,0.1000,0.6500,66,1,4
1396.2064,1398.9998,1759.3163,700,750,240,240,1,5,0,10,10,-2.7934,5.0000,0.1000,0.6500,66,1,4
1373.6541,1385.1546,1771.6481,700,750,240,240,1,5,0,10,10,-11.5005,5.0000,0.1000,0.6500,66,1,4
1373.0300,1384.2997,1769.6602,700,750,240,240,1,5,0,10,10,-11.2697,5.0000,0.1000,0.6500,66,1,4
1747.1360,1374.2540,1771.8659,700,750,240,240,1,5,1,10,10,-24.7299,5.0000,0.1000,0.6500,66,1,4
1406.3411,1396.0783,1784.3471,700,750,240,240,1,5,0,10,10,10.2628,5.0000,0.1000,0.6500,66,1,4
1404.5508,1391.9022,1798.4743,700,750,240,240,1,5,0,10,10,12.6486,5.0000,0.1000,0.6500,66,1,4
1493.6538,1487.0518,1522.4473,700,750,240,240,1,5,0,10,10,6.6020,7.5000,0.1000,0.6500,67,1,4
1465.8001,1484.9395,1537.8698,700,750,240,240,1,5,0,10,10,-19.1394,7.5000,0.1000,0.6500,67,1,4
1458.2379,1475.4649,1546.0507,700,750,240,240,1,5,0,10,10,-17.2270,7.5000,0.1000,0.6500,67,1,4
1478.4972,1470.1231,1519.7304,700,750,240,240,1,5,0,10,10,8.3741,7.5000,0.1000,0.6500,67,1,4
1479.9264,1480.2951,1520.5126,700,750,240,240,1,5,0,10,10,-0.3687,7.5000,0.1000,0.6500,67,1,4
1512.2485,1450.1341,1517.9737,700,750,240,240,1,5,1,10,10,-5.7252,7.5000,0.1000,0.6500,67,1,4
1468.5045,1474.8175,1490.7049,700,750,240,240,1,5,0,10,10,-6.3131,7.5000,0.1000,0.6500,67,1,4
1470.4149,1480.8908,1486.3039,700,750,240,240,1,5,0,10,10,-10.4759,7.5000,0.1000,0.6500,67,1,4
1372.9026,1364.8271,1530.2510,700,750,240,240,0,3,0,10,10,8.0755,5.0000,0.1000,0.6500,68,1,4
1343.1999,1335.4658,1537.2202,700,750,240,240,0,3,0,10,10,7.7341,5.0000,0.1000,0.6500,68,1,4
1329.0818,1346.2616,1542.3478,700,750,240,240,0,3,0,10,10,-17.1798,5.0000,0.1000,0.6500,68,1,4
1520.1517,1351.7332,1527.9520,700,750,240,240,0,3,1,10,10,-7.8003,5.0000,0.1000,0.6500,68,1,4
1354.0577,1359.4296,1518.5806,700,750,240,240,0,3,0,10,10,-5.3719,5.0000,0.1000,0.6500,68,1,4
1370.8628,1359.5462,1515.9819,700,750,240,240,0,3,0,10,10,11.3166,5.0000,0.1000,0.6500,68,1,4
1327.7336,1332.6774,1498.0061,700,750,240,240,0,3,0,10,10,-4.9438,5.0000,0.1000,0.6500,68,1,4
1349.5245,1333.3609,1502.3463,700,750,240,240,0,3,0,10,10,16.1636,5.0000,0.1000,0.6500,68,1,4
1723.9373,1710.6838,1445.0968,700,750,240,240,0,2,0,10,10,13.2535,5.0000,0.1000,0.6500,69,1,4
1730.7151,1724.9561,1461.3433,700,750,240,240,0,2,0,10,10,5.7590,5.0000,0.1000,0.6500,69,1,4
1481.7676,1713.9189,1468.4953,700,750,240,240,0,2,1,10,10,13.2723,5.0000,0.1000,0.6500,69,1,4
1719.3375,1720.9239,1474.9163,700,750,240,240,0,2,0,10,10,-1.5864,5.0000,0.1000,0.6500,69,1,4
1726.7077,1721.3951,1469.9769,700,750,240,240,0,2,0,10,10,5.3126,5.0000,0.1000,0.6500,69,1,4
1717.8313,1719.7178,1464.6899,700,750,240,240,0,2,0,10,10,-1.8865,5.0000,0.1000,0.6500,69,1,4
1720.8602,1725.1309,1470.4603,700,750,240,240,0,2,0,10,10,-4.2707,5.0000,0.1000,0.6500,69,1,4
1721.6723,1715.2571,1461.8583,700,750,240,240,0,2,0,10,10,6.4152,5.0000,0.1000,0.6500,69,1,4
1585.4830,1587.0804,1418.4567,700,750,240,240,0,3,0,10,10,-1.5974,7.0000,0.1000,0.6500,70,1,4
1570.0245,1573.7392,1433.2669,700,750,240,240,0,3,0,10,10,-3.7147,7.0000,0.1000,0.6500,70,1,4
1552.4847,1565.6727,1429.7374,700,750,240,240,0,3,0,10,10,-13.1881,7.0000,0.1000,0.6500,70,1,4
1447.9932,1552.3085,1438.9106,700,750,240,240,0,3,1,10,10,9.0827,7.0000,0.1000,0.6500,70,1,4
1563.2179,1544.5893,1421.6225,700,750,240,240,0,3,0,10,10,18.6286,7.0000,0.1000,0.6500,70,1,4
1550.2766,1548.3292,1422.6436,700,750,240,240,0,3,0,10,10,1.9474,7.0000,0.1000,0.6500,70,1,4
1567.8991,1546.1037,1410.7461,700,750,240,240,0,3,0,10,10,21.7955,7.0000,0.1000,0.6500,70,1,4
1563.9894,1555.5924,1413.8156,700,750,240,240,0,3,0,10,10,8.3970,7.0000,0.1000,0.6500,70,1,4
1609.3099,1627.8550,1532.9370,700,750,240,240,0,4,0,10,10,-18.5452,7.0000,0.1000,0.6500,71,1,4
1613.2237,1622.5194,1531.4070,700,750,240,240,0,4,0,10,10,-9.2956,7.0000,0.1000,0.6500,71,1,4
1610.0344,1627.1252,1531.6125,700,750,240,240,0,4,0,10,10,-17.0908,7.0000,0.1000,0.6500,71,1,4
1626.9861,1627.4501,1541.2809,700,750,240,240,0,4,0,10,10,-0.4640,7.0000,0.1000,0.6500,71,1,4
1541.3871,1625.7605,1547.3457,700,750,240,240,0,4,1,10,10,-5.9586,7.0000,0.1000,0.6500,71,1,4
1609.2798,1612.0664,1539.9874,700,750,240,240,0,4,0,10,10,-2.7866,7.0000,0.1000,0.6500,71,1,4
1607.4576,1606.2335,1538.8851,700,750,240,240,0,4,0,10,10,1.2242,7.0000,0.1000,0.6500,71,1,4
1599.2262,1588.0014,1542.2064,700,750,240,240,0,4,0,10,10,11.2248,7.0000,0.1000,0.6500,71,1,4
1588.4958,1587.0933,1356.4280,700,750,240,240,0,4,0,10,10,1.4026,6.0000,0.1000,0.6500,72,1,4
1598.1220,1591.7643,1359.5097,700,750,240,240,0,4,0,10,10,6.3576,6.0000,0.1000,0.6500,72,1,4
1605.9707,1591.8696,1362.5998,700,750,240,240,0,4,0,10,10,14.1011,6.0000,0.1000,0.6500,72,1,4
1593.7849,1590.4848,1358.9047,700,750,240,240,0,4,0,10,10,3.3002,6.0000,0.1000,0.6500,72,1,4
1378.3018,1578.3493,1374.9272,700,750,240,240,0,4,1,10,10,3.3747,6.0000,0.1000,0.6500,72,1,4
1569.3077,1563.5896,1375.7216,700,750,240,240,0,4,0,10,10,5.7181,6.0000,0.1000,0.6500,72,1,4
1559.3495,1567.2616,1387.2976,700,750,240,240,0,4,0,10,10,-7.9121,6.0000,0.1000,0.6500,72,1,4
1568.4173,1557.4770,1409.9779,700,750,240,240,0,4,0,10,10,10.9402,6.0000,0.1000,0.6500,72,1,4
1396.5931,1388.6126,1302.9517,700,750,240,240,0,3,0,10,10,7.9805,4.0000,0.1000,0.6500,73,1,4
1392.3000,1390.6317,1307.5128,700,750,240,240,0,3,0,10,10,1.6683,4.0000,0.1000,0.6500,73,1,4
1377.2983,1378.7927,1303.3785,700,750,240,240,0,3,0,10,10,-1.4944,4.0000,0.1000,0.6500,73,1,4
1278.2041,1357.7677,1283.6625,700,750,240,240,0,3,1,10,10,-5.4584,4.0000,0.1000,0.6500,73,1,4
1358.1339,1357.2905,1283.3189,700,750,240,240,0,3,0,10,10,0.8434,4.0000,0.1000,0.6500,73,1,4
1336.7218,1340.0486,1286.5205,700,750,240,240,0,3,0,10,10,-3.3268,4.0000,0.1000,0.6500,73,1,4
1325.8669,1324.5407,1275.4540,700,750,240,240,0,3,0,10,10,1.3262,4.0000,0.1000,0.6500,73,1,4
1329.0342,1331.0717,1275.3266,700,750,240,240,0,3,0,10,10,-2.0375,4.0000,0.1000,0.6500,73,1,4
1491.2371,1490.1530,1527.1629,700,750,240,240,0,3,0,10,10,1.0841,4.5000,0.1000,0.6500,74,1,4
1498.1634,1494.2463,1535.7587,700,750,240,240,0,3,0,10,10,3.9171,4.5000,0.1000,0.6500,74,1,4
1485.8406,1489.7066,1528.2481,700,750,240,240,0,3,0,10,10,-3.8660,4.5000,0.1000,0.6500,74,1,4
1530.9673,1499.9141,1523.8710,700,750,240,240,0,3,1,10,10,7.0963,4.5000,0.1000,0.6500,74,1,4
1490.8438,1498.8453,1530.4090,700,750,240,240,0,3,0,10,10,-8.0015,4.5000,0.1000,0.6500,74,1,4
1524.6659,1517.9002,1529.8259,700,750,240,240,0,3,0,10,10,6.7657,4.5000,0.1000,0.6500,74,1,4
1518.6900,1513.4629,1514.9469,700,750,240,240,0,3,0,10,10,5.2271,4.5000,0.1000,0.6500,74,1,4
1521.3386,1522.1902,1515.3072,700,750,240,240,0,3,0,10,10,-0.8516,4.5000,0.1000,0.6500,74,1,4
1683.0423,1690.4840,1777.4630,700,750,240,240,0,3,0,10,10,-7.4418,3.5000,0.1000,0.6500,75,1,4
1697.5870,1698.0860,1783.7216,700,750,240,240,0,3,0,10,10,-0.4989,3.5000,0.1000,0.6500,75,1,4
1712.4756,1706.3232,1785.2480,700,750,240,240,0,3,0,10,10,6.1523,3.5000,0.1000,0.6500,75,1,4
1768.9308,1702.9811,1773.8185,700,750,240,240,0,3,1,10,10,-4.8877,3.5000,0.1000,0.6500,75,1,4
1705.3054,1704.6454,1782.1495,700,750,240,240,0,3,0,10,10,0.6600,3.5000,0.1000,0.6500,75,1,4
1687.9679,1697.6601,1777.1680,700,750,240,240,0,3,0,10,10,-9.6922,3.5000,0.1000,0.6500,75,1,4
1671.3326,1694.3066,1770.9964,700,750,240,240,0,3,0,10,10,-22.9740,3.5000,0.1000,0.6500,75,1,4
1679.9001,1673.4593,1761.9590,700,750,240,240,0,3,0,10,10,6.4408,3.5000,0.1000,0.6500,75,1,4
1583.3310,1577.9865,1544.2647,700,750,240,240,2,0,0,10,10,5.3445,5.0000,0.1000,0.6500,76,1,4
1589.9297,1594.1192,1545.1775,700,750,240,240,2,0,0,10,10,-4.1895,5.0000,0.1000,0.6500,76,1,4
1601.2895,1586.6279,1547.4090,700,750,240,240,2,0,0,10,10,14.6616,5.0000,0.1000,0.6500,76,1,4
1544.8371,1568.1602,1550.0080,700,750,240,240,2,0,0,10,10,-23.3231,5.0000,0.1000,0.6500,76,1,4
1563.3381,1554.8027,1549.8296,700,750,240,240,2,0,0,10,10,8.5353,5.0000,0.1000,0.6500,76,1,4
1559.2651,1549.1950,1545.4358,700,750,240,240,2,0,0,10,10,10.0701,5.0000,0.1000,0.6500,76,1,4
1545.3971,1547.7410,1552.0001,700,750,240,240,2,0,0,10,10,-2.3440,5.0000,0.1000,0.6500,76,1,4
1542.0367,1547.3260,1555.3183,700,750,240,240,2,0,0,10,10,-5.2893,5.0000,0.1000,0.6500,76,1,4
1565.6336,1556.7198,1326.1294,700,750,240,240,0,4,0,10,10,8.9138,4.0000,0.1000,0.6500,77,1,4
1563.7083,1564.2497,1332.6450,700,750,240,240,0,4,0,10,10,-0.5414,4.0000,0.1000,0.6500,77,1,4
1582.6177,1570.1709,1316.5503,700,750,240,240,0,4,0,10,10,12.4468,4.0000,0.1000,0.6500,77,1,4
1568.5441,1561.8188,1308.3009,700,750,240,240,0,4,0,10,10,6.7253,4.0000,0.1000,0.6500,77,1,4
1282.8845,1558.1510,1317.3984,700,750,240,240,0,4,1,10,10,-34.5139,4.0000,0.1000,0.6500,77,1,4
1544.2829,1543.8384,1326.5346,700,750,240,240,0,4,0,10,10,0.4445,4.0000,0.1000,0.6500,77,1,4
1526.3388,1536.9629,1332.1885,700,750,240,240,0,4,0,10,10,-10.6241,4.0000,0.1000,0.6500,77,1,4
1520.4383,1533.0791,1331.5629,700,750,240,240,0,4,0,10,10,-12.6409,4.0000,0.1000,0.6500,77,1,4
1446.5663,1441.6883,1725.2090,700,750,240,240,0,2,0,10,10,4.8780,6.0000,0.1000,0.6500,78,1,4
1452.7855,1440.3250,1724.9306,700,750,240,240,0,2,0,10,10,12.4605,6.0000,0.1000,0.6500,78,1,4
1718.7850,1424.4416,1725.7295,700,750,240,240,0,2,1,10,10,-6.9445,6.0000,0.1000,0.6500,78,1,4
1432.3792,1430.5285,1722.0947,700,750,240,240,0,2,0,10,10,1.8507,6.0000,0.1000,0.6500,78,1,4
1417.1871,1435.3441,1716.2742,700,750,240,240,0,2,0,10,10,-18.1570,6.0000,0.1000,0.6500,78,1,4
1409.5607,1422.2892,1712.5711,700,750,240,240,0,2,0,10,10,-12.7285,6.0000,0.1000,0.6500,78,1,4
1437.6605,1422.1667,1706.3331,700,750,240,240,0,2,0,10,10,15.4937,6.0000,0.1000,0.6500,78,1,4
1422.6599,1416.1337,1694.2061,700,750,240,240,0,2,0,10,10,6.5262,6.0000,0.1000,0.6500,78,1,4
1436.4724,1447.4364,1417.1944,700,750,240,240,1,4,0,10,10,-10.9640,7.5000,0.1000,0.6500,79,1,4
1445.1754,1448.1878,1394.7705,700,750,240,240,1,4,0,10,10,-3.0124,7.5000,0.1000,0.6500,79,1,4
1445.0559,1437.5396,1419.5294,700,750,240,240,1,4,0,10,10,7.5163,7.5000,0.1000,0.6500,79,1,4
1452.2636,1440.5718,1403.6247,700,750,240,240,1,4,0,10,10,11.6918,7.5000,0.1000,0.6500,79,1,4
1408.2505,1446.9705,1420.2782,700,750,240,240,1,4,1,10,10,-12.0276,7.5000,0.1000,0.6500,79,1,4
1424.8956,1432.1730,1407.9653,700,750,240,240,1,4,0,10,10,-7.2774,7.5000,0.1000,0.6500,79,1,4
1411.6455,1430.3683,1389.9870,700,750,240,240,1,4,0,10,10,-18.7228,7.5000,0.1000,0.6500,79,1,4
1428.8112,1420.4056,1392.8803,700,750,240,240,1,4,0,10,10,8.4056,7.5000,0.1000,0.6500,79,1,4
1417.1908,1416.9127,1528.1310,700,750,240,240,1,4,0,10,10,0.2780,5.0000,0.1000,0.6500,80,1,4
1405.5845,1427.6655,1535.2381,700,750,240,240,1,4,0,10,10,-22.0811,5.0000,0.1000,0.6500,80,1,4
1415.8010,1410.7456,1553.4202,700,750,240,240,1,4,0,10,10,5.0554,5.0000,0.1000,0.6500,80,1,4
1397.4323,1408.1632,1549.7000,700,750,240,240,1,4,0,10,10,-10.7309,5.0000,0.1000,0.6500,80,1,4
1535.2910,1405.0613,1546.9006,700,750,240,240,1,4,1,10,10,-11.6096,5.0000,0.1000,0.6500,80,1,4
1405.3712,1418.6724,1539.5891,700,750,240,240,1,4,0,10,10,-13.3012,5.0000,0.1000,0.6500,80,1,4
1394.2263,1412.6601,1527.6731,700,750,240,240,1,4,0,10,10,-18.4338,5.0000,0.1000,0.6500,80,1,4
1404.5997,1411.0859,1541.2297,700,750,240,240,1,4,0,10,10,-6.4863,5.0000,0.1000,0.6500,80,1,4
1368.0175,1372.7142,1645.7079,700,750,240,240,1,5,0,10,10,-4.6967,5.0000,0.1000,0.6500,81,1,4
1341.9849,1351.4073,1629.5613,700,750,240,240,1,5,0,10,10,-9.4224,5.0000,0.1000,0.6500,81,1,4
1358.7040,1362.4749,1629.2310,700,750,240,240,1,5,0,10,10,-3.7709,5.0000,0.1000,0.6500,81,1,4
1369.7092,1367.1748,1621.2692,700,750,240,240,1,5,0,10,10,2.5344,5.0000,0.1000,0.6500,81,1,4
1384.8675,1374.9733,1611.5229,700,750,240,240,1,5,0,10,10,9.8941,5.0000,0.1000,0.6500,81,1,4
1616.6768,1377.4918,1621.9554,700,750,240,240,1,5,1,10,10,-5.2786,5.0000,0.1000,0.6500,81,1,4
1381.8004,1390.4417,1621.8036,700,750,240,240,1,5,0,10,10,-8.6413,5.0000,0.1000,0.6500,81,1,4
1384.1113,1374.0832,1651.1940,700,750,240,240,1,5,0,10,10,10.0281,5.0000,0.1000,0.6500,81,1,4
1712.4910,1711.5033,1646.4808,700,750,240,240,1,5,0,10,10,0.9877,4.0000,0.1000,0.6500,82,1,4
1731.2589,1713.8686,1636.8069,700,750,240,240,1,5,0,10,10,17.3903,4.0000,0.1000,0.6500,82,1,4
1695.5975,1696.4737,1625.0777,700,750,240,240,1,5,0,10,10,-0.8762,4.0000,0.1000,0.6500,82,1,4
1679.7888,1686.8651,1602.1587,700,750,240,240,1,5,0,10,10,-7.0763,4.0000,0.1000,0.6500,82,1,4
1678.7678,1682.6431,1588.4491,700,750,240,240,1,5,0,10,10,-3.8753,4.0000,0.1000,0.6500,82,1,4
1581.3630,1679.3478,1596.1572,700,750,240,240,1,5,1,10,10,-14.7943,4.0000,0.1000,0.6500,82,1,4
1688.9238,1685.2406,1598.3363,700,750,240,240,1,5,0,10,10,3.6832,4.0000,0.1000,0.6500,82,1,4
1676.7038,1676.8378,1613.8066,700,750,240,240,1,5,0,10,10,-0.1339,4.0000,0.1000,0.6500,82,1,4
1361.8089,1350.9598,1503.5206,700,750,240,240,1,4,0,10,10,10.8491,3.5000,0.1000,0.6500,83,1,4
1345.1612,1342.1769,1506.6626,700,750,240,240,1,4,0,10,10,2.9843,3.5000,0.1000,0.6500,83,1,4
1358.7959,1350.0969,1510.8921,700,750,240,240,1,4,0,10,10,8.6991,3.5000,0.1000,0.6500,83,1,4
1350.0769,1346.0244,1518.9603,700,750,240,240,1,4,0,10,10,4.0525,3.5000,0.1000,0.6500,83,1,4
1496.9840,1351.5229,1505.8170,700,750,240,240,1,4,1,10,10,-8.8330,3.5000,0.1000,0.6500,83,1,4
1316.9796,1331.0292,1508.6438,700,750,240,240,1,4,0,10,10,-14.0496,3.5000,0.1000,0.6500,83,1,4
1318.7243,1320.5564,1506.5751,700,750,240,240,1,4,0,10,10,-1.8321,3.5000,0.1000,0.6500,83,1,4
1343.9518,1332.0328,1510.8500,700,750,240,240,1,4,0,10,10,11.9189,3.5000,0.1000,0.6500,83,1,4
1550.0971,1561.1881,1680.6609,700,750,240,240,1,6,0,10,10,-11.0910,4.5000,0.1000,0.6500,84,1,4
1549.7801,1549.6781,1685.9380,700,750,240,240,1,6,0,10,10,0.1020,4.5000,0.1000,0.6500,84,1,4
1572.6039,1561.5332,1695.8365,700,750,240,240,1,6,0,10,10,11.0706,4.5000,0.1000,0.6500,84,1,4
1547.2312,1552.0979,1699.3660,700,750,240,240,1,6,0,10,10,-4.8667,4.5000,0.1000,0.6500,84,1,4
1546.8172,1552.3267,1698.8182,700,750,240,240,1,6,0,10,10,-5.5095,4.5000,0.1000,0.6500,84,1,4
1550.3769,1552.9242,1703.8269,700,750,240,240,1,6,0,10,10,-2.5473,4.5000,0.1000,0.6500,84,1,4
1734.8726,1554.4364,1717.1149,700,750,240,240,1,6,1,10,10,17.7577,4.5000,0.1000,0.6500,84,1,4
1556.7105,1558.0575,1715.6149,700,750,240,240,1,6,0,10,10,-1.3470,4.5000,0.1000,0.6500,84,1,4
1534.9035,1535.8695,1578.3586,700,750,240,240,1,4,0,10,10,-0.9660,4.0000,0.1000,0.6500,85,1,4
1535.1143,1534.2254,1579.1498,700,750,240,240,1,4,0,10,10,0.8889,4.0000,0.1000,0.6500,85,1,4
1542.9633,1536.6704,1559.8437,700,750,240,240,1,4,0,10,10,6.2929,4.0000,0.1000,0.6500,85,1,4
1565.9992,1546.8389,1556.7342,700,750,240,240,1,4,0,10,10,19.1603,4.0000,0.1000,0.6500,85,1,4
1567.5628,1541.1019,1564.3546,700,750,240,240,1,4,1,10,10,3.2082,4.0000,0.1000,0.6500,85,1,4
1532.1600,1544.1592,1559.4435,700,750,240,240,1,4,0,10,10,-11.9991,4.0000,0.1000,0.6500,85,1,4
1536.9858,1534.7090,1543.8269,700,750,240,240,1,4,0,10,10,2.2768,4.0000,0.1000,0.6500,85,1,4
1543.6386,1547.1994,1539.5605,700,750,240,240,1,4,0,10,10,-3.5608,4.0000,0.1000,0.6500,85,1,4
1571.5586,1579.4799,1600.3182,700,750,240,240,1,5,0,10,10,-7.9213,7.5000,0.1000,0.6500,86,1,4
1573.7431,1580.2706,1584.0001,700,750,240,240,1,5,0,10,10,-6.5275,7.5000,0.1000,0.6500,86,1,4
1579.5104,1578.0305,1598.4060,700,750,240,240,1,5,0,10,10,1.4798,7.5000,0.1000,0.6500,86,1,4
1596.4332,1603.6844,1615.3144,700,750,240,240,1,5,0,10,10,-7.2512,7.5000,0.1000,0.6500,86,1,4
1629.5652,1611.7319,1620.3817,700,750,240,240,1,5,0,10,10,17.8333,7.5000,0.1000,0.6500,86,1,4
1595.6391,1600.8551,1616.2317,700,750,240,240,1,5,1,10,10,-20.5926,7.5000,0.1000,0.6500,86,1,4
1582.9644,1578.5926,1613.5958,700,750,240,240,1,5,0,10,10,4.3718,7.5000,0.1000,0.6500,86,1,4
