onset	duration	trial_type	onset_tone	duration_imprecise	response_time_imprecise	offset_trial	offset_sound_imprecise	onset_iti	offset_iti	onset_iti_imprecise	offset_iti_imprecise	ITI	frequency	key_pressed	confidence	correct	dpos	rule	runs	trial_no	tau_std	lim_std	lim_dev	trigger_time_1	trigger_time_2	trigger_time_3	trigger_time_4	trigger_time_5
24870.671478583336	5.35	0	24872.921478583336	5.347350249663577		24884.52139170834	24876.018828833	24876.021478583334	24884.521478583334	24876.018970833	24884.518907333	8.5	-0.63			3	2	0	0	36	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24870.671478583336	5.35	0	24873.671478583336	5.347350249663577		24884.52139170834	24876.018828833	24876.021478583334	24884.521478583334	24876.018970833	24884.518907333	8.5	-0.63			3	2	0	0	36	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24870.671478583336	5.35	0	24874.421478583336	5.347350249663577		24884.52139170834	24876.018828833	24876.021478583334	24884.521478583334	24876.018970833	24884.518907333	8.5	-0.61			3	2	0	0	36	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24870.671478583336	5.35	0	24875.171478583336	5.347350249663577		24884.52139170834	24876.018828833	24876.021478583334	24884.521478583334	24876.018970833	24884.518907333	8.5	-0.6			3	2	0	0	36	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24870.671478583336	5.35	0	24875.921478583336	5.347350249663577		24884.52139170834	24876.018828833	24876.021478583334	24884.521478583334	24876.018970833	24884.518907333	8.5	-0.57			3	2	0	0	36	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24884.538579083335	5.35	0	24884.538579083335	5.346519207665551		24899.38848654134	24889.885098291	24889.888579083334	24899.388579083334	24889.88519225	24899.385429083	9.5	-0.59			3	4	0	0	37	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24884.538579083335	5.35	0	24885.288579083335	5.346519207665551		24899.38848654134	24889.885098291	24889.888579083334	24899.388579083334	24889.88519225	24899.385429083	9.5	-0.63			3	4	0	0	37	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24884.538579083335	5.35	0	24886.038579083335	5.346519207665551		24899.38848654134	24889.885098291	24889.888579083334	24899.388579083334	24889.88519225	24899.385429083	9.5	-0.61			3	4	0	0	37	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24884.538579083335	5.35	0	24886.788579083335	5.346519207665551		24899.38848654134	24889.885098291	24889.888579083334	24899.388579083334	24889.88519225	24899.385429083	9.5	-0.62			3	4	0	0	37	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24884.538579083335	5.35	1	24887.538579083335	5.346519207665551		24899.38848654134	24889.885098291	24889.888579083334	24899.388579083334	24889.88519225	24899.385429083	9.5	-0.33			3	4	0	0	37	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24884.538579083335	5.35	0	24888.288579083335	5.346519207665551		24899.38848654134	24889.885098291	24889.888579083334	24899.388579083334	24889.88519225	24899.385429083	9.5	-0.63			3	4	0	0	37	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24884.538579083335	5.35	0	24889.038579083335	5.346519207665551		24899.38848654134	24889.885098291	24889.888579083334	24899.388579083334	24889.88519225	24899.385429083	9.5	-0.63			3	4	0	0	37	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24884.538579083335	5.35	0	24889.788579083335	5.346519207665551		24899.38848654134	24889.885098291	24889.888579083334	24899.388579083334	24889.88519225	24899.385429083	9.5	-0.67			3	4	0	0	37	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24899.404736416338	5.35	0	24899.404736416338	5.349985791661311		24913.754647083337	24904.754722208	24904.754736416337	24913.754736416337	24904.754871791	24913.751991958	9.0	-0.68			3	3	0	0	38	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24899.404736416338	5.35	0	24900.154736416338	5.349985791661311		24913.754647083337	24904.754722208	24904.754736416337	24913.754736416337	24904.754871791	24913.751991958	9.0	-0.69			3	3	0	0	38	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24899.404736416338	5.35	0	24900.904736416338	5.349985791661311		24913.754647083337	24904.754722208	24904.754736416337	24913.754736416337	24904.754871791	24913.751991958	9.0	-0.7			3	3	0	0	38	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24899.404736416338	5.35	1	24901.654736416338	5.349985791661311		24913.754647083337	24904.754722208	24904.754736416337	24913.754736416337	24904.754871791	24913.751991958	9.0	-0.46			3	3	0	0	38	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24899.404736416338	5.35	0	24902.404736416338	5.349985791661311		24913.754647083337	24904.754722208	24904.754736416337	24913.754736416337	24904.754871791	24913.751991958	9.0	-0.72			3	3	0	0	38	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
