observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n,state_std_hz,state_dev_hz,diff_std,diff_dev
-0.6071,612.4453,,-0.5469,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0,614.1642,633.1820,-1.7189,
-0.5953,615.5164,,-0.5469,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0051,6,0.1000,0.6500,0,0,0,617.8636,633.1820,-2.3471,
-0.5984,618.1365,,-0.5469,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0051,6,0.1000,0.6500,0,0,0,616.9015,633.1820,1.2349,
-0.6048,613.3818,,-0.5469,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0052,6,0.1000,0.6500,0,0,0,614.8903,633.1820,-1.5084,
-0.6006,614.9374,,-0.5469,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0052,6,0.1000,0.6500,0,0,0,616.1997,633.1820,-1.2623,
-0.6008,634.2883,,-0.5469,-0.6000,-0.4995,40,5,2,1,5,1,0.0111,0.0300,0.0053,6,0.1000,0.6500,0,0,0,616.1572,633.1820,,1.1063
-0.6094,616.0378,,-0.5469,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0053,6,0.1000,0.6500,0,0,0,613.4644,633.1820,2.5734,
-0.5900,618.6360,,-0.5469,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0054,6,0.1000,0.6500,0,0,0,619.5373,633.1820,-0.9013,
-0.5900,618.4121,,-0.4715,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0054,6,0.1000,0.6500,1,0,0,619.5373,657.5997,-1.1252,
-0.5991,617.6210,,-0.4715,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0055,6,0.1000,0.6500,1,0,0,616.6722,657.5997,0.9488,
-0.5849,622.4105,,-0.4715,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0055,6,0.1000,0.6500,1,0,0,621.1288,657.5997,1.2817,
-0.5824,620.6496,,-0.4715,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0056,6,0.1000,0.6500,1,0,0,621.9367,657.5997,-1.2871,
-0.5878,654.5138,,-0.4715,-0.6000,-0.4995,40,5,2,0,4,1,0.0111,0.0300,0.0056,6,0.1000,0.6500,1,0,0,620.2221,657.5997,,-3.0859
-0.5803,621.7180,,-0.4715,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0057,6,0.1000,0.6500,1,0,0,622.6009,657.5997,-0.8829,
-0.5733,624.1460,,-0.4715,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0057,6,0.1000,0.6500,1,0,0,624.8003,657.5997,-0.6543,
-0.5780,622.3126,,-0.4715,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0058,6,0.1000,0.6500,1,0,0,623.3009,657.5997,-0.9884,
-0.5780,619.2878,,-0.4622,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0058,6,0.1000,0.6500,2,0,0,623.3009,660.6436,-4.0132,
-0.5865,617.3450,,-0.4622,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0059,6,0.1000,0.6500,2,0,0,620.6253,660.6436,-3.2804,
-0.5858,660.4471,,-0.4622,-0.6000,-0.4995,40,5,2,0,2,1,0.0111,0.0300,0.0059,6,0.1000,0.6500,2,0,0,620.8660,660.6436,,-0.1965
-0.5700,630.3674,,-0.4622,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0060,6,0.1000,0.6500,2,0,0,625.8471,660.6436,4.5203,
-0.5834,623.0202,,-0.4622,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0060,6,0.1000,0.6500,2,0,0,621.6059,660.6436,1.4144,
-0.5886,621.9557,,-0.4622,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0061,6,0.1000,0.6500,2,0,0,619.9862,660.6436,1.9695,
-0.5941,615.5984,,-0.4622,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0061,6,0.1000,0.6500,2,0,0,618.2545,660.6436,-2.6561,
-0.5814,624.4211,,-0.4622,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0062,6,0.1000,0.6500,2,0,0,622.2335,660.6436,2.1876,
-0.5814,620.1064,,-0.4741,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0063,6,0.1000,0.6500,3,0,0,622.2335,656.7470,-2.1271,
-0.5824,624.2212,,-0.4741,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0063,6,0.1000,0.6500,3,0,0,621.9332,656.7470,2.2879,
-0.5657,628.1280,,-0.4741,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0064,6,0.1000,0.6500,3,0,0,627.2140,656.7470,0.9140,
-0.5614,624.7308,,-0.4741,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0064,6,0.1000,0.6500,3,0,0,628.5663,656.7470,-3.8355,
-0.5521,655.4762,,-0.4741,-0.6000,-0.4995,40,5,2,0,4,1,0.0111,0.0300,0.0065,6,0.1000,0.6500,3,0,0,631.5325,656.7470,,-1.2708
-0.5599,629.7334,,-0.4741,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0065,6,0.1000,0.6500,3,0,0,629.0394,656.7470,0.6940,
-0.5581,632.8329,,-0.4741,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0066,6,0.1000,0.6500,3,0,0,629.6175,656.7470,3.2154,
-0.5613,632.0237,,-0.4741,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0066,6,0.1000,0.6500,3,0,0,628.6043,656.7470,3.4194,
-0.5613,627.6847,,-0.4591,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0067,6,0.1000,0.6500,4,0,0,628.6043,661.6896,-0.9196,
-0.5553,631.1700,,-0.4591,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0067,6,0.1000,0.6500,4,0,0,630.5112,661.6896,0.6588,
-0.5592,663.8160,,-0.4591,-0.6000,-0.4995,40,5,2,0,2,1,0.0111,0.0300,0.0068,6,0.1000,0.6500,4,0,0,629.2509,661.6896,,2.1264
-0.5604,627.9700,,-0.4591,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0068,6,0.1000,0.6500,4,0,0,628.9003,661.6896,-0.9303,
-0.5712,626.7926,,-0.4591,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0069,6,0.1000,0.6500,4,0,0,625.4504,661.6896,1.3421,
-0.5878,621.8901,,-0.4591,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0069,6,0.1000,0.6500,4,0,0,620.2206,661.6896,1.6695,
-0.5833,621.4630,,-0.4591,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0070,6,0.1000,0.6500,4,0,0,621.6517,661.6896,-0.1887,
-0.5752,623.0272,,-0.4591,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0070,6,0.1000,0.6500,4,0,0,624.1971,661.6896,-1.1699,
-0.5752,625.5227,,-0.4241,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0071,6,0.1000,0.6500,5,0,0,624.1971,673.3053,1.3256,
-0.5798,622.3837,,-0.4241,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0071,6,0.1000,0.6500,5,0,0,622.7379,673.3053,-0.3542,
-0.5750,621.2549,,-0.4241,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0072,6,0.1000,0.6500,5,0,0,624.2738,673.3053,-3.0189,
-0.5862,619.8143,,-0.4241,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0072,6,0.1000,0.6500,5,0,0,620.7327,673.3053,-0.9184,
-0.5896,677.2127,,-0.4241,-0.6000,-0.4995,40,5,2,0,4,1,0.0111,0.0300,0.0073,6,0.1000,0.6500,5,0,0,619.6533,673.3053,,3.9073
-0.5716,625.6622,,-0.4241,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0073,6,0.1000,0.6500,5,0,0,625.3482,673.3053,0.3141,
-0.5881,619.4217,,-0.4241,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0074,6,0.1000,0.6500,5,0,0,620.1421,673.3053,-0.7205,
-0.5909,614.0002,,-0.4241,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0075,6,0.1000,0.6500,5,0,0,619.2609,673.3053,-5.2608,
-0.5909,618.9298,,-0.3998,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0075,6,0.1000,0.6500,6,0,0,619.2609,681.4542,-0.3311,
-0.5918,621.2218,,-0.3998,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0076,6,0.1000,0.6500,6,0,0,618.9607,681.4542,2.2611,
-0.5949,617.1029,,-0.3998,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0076,6,0.1000,0.6500,6,0,0,618.0099,681.4542,-0.9070,
-0.5967,682.8729,,-0.3998,-0.6000,-0.4995,40,5,2,0,3,1,0.0111,0.0300,0.0077,6,0.1000,0.6500,6,0,0,617.4178,681.4542,,1.4187
-0.6055,618.9794,,-0.3998,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0077,6,0.1000,0.6500,6,0,0,614.6868,681.4542,4.2926,
-0.6029,609.8037,,-0.3998,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0078,6,0.1000,0.6500,6,0,0,615.4840,681.4542,-5.6804,
-0.6042,614.7512,,-0.3998,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0078,6,0.1000,0.6500,6,0,0,615.0806,681.4542,-0.3294,
-0.5893,620.7965,,-0.3998,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0079,6,0.1000,0.6500,6,0,0,619.7643,681.4542,1.0322,
-0.5893,617.9004,,-0.3973,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0079,6,0.1000,0.6500,7,0,0,619.7643,682.3030,-1.8639,
-0.6064,613.7983,,-0.3973,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0080,6,0.1000,0.6500,7,0,0,614.3971,682.3030,-0.5988,
-0.5919,619.6843,,-0.3973,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0080,6,0.1000,0.6500,7,0,0,618.9230,682.3030,0.7613,
-0.5710,623.9626,,-0.3973,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0081,6,0.1000,0.6500,7,0,0,625.5107,682.3030,-1.5481,
-0.5818,622.5890,,-0.3973,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0081,6,0.1000,0.6500,7,0,0,622.1076,682.3030,0.4813,
-0.5797,620.1217,,-0.3973,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0082,6,0.1000,0.6500,7,0,0,622.7842,682.3030,-2.6625,
-0.5703,623.3913,,-0.3973,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0082,6,0.1000,0.6500,7,0,0,625.7465,682.3030,-2.3552,
-0.5486,632.9549,,-0.3973,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0083,6,0.1000,0.6500,7,0,0,632.6280,682.3030,0.3269,
-0.5486,632.1643,,-0.3884,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0083,6,0.1000,0.6500,8,0,0,632.6280,685.3120,-0.4637,
-0.5336,636.5340,,-0.3884,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0084,6,0.1000,0.6500,8,0,0,637.4519,685.3120,-0.9179,
-0.5528,633.6038,,-0.3884,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0084,6,0.1000,0.6500,8,0,0,631.2904,685.3120,2.3134,
-0.5626,628.9858,,-0.3884,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0085,6,0.1000,0.6500,8,0,0,628.1868,685.3120,0.7990,
-0.5360,640.6016,,-0.3884,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0085,6,0.1000,0.6500,8,0,0,636.6860,685.3120,3.9156,
-0.5369,686.4894,,-0.3884,-0.6000,-0.4995,40,5,2,1,5,1,0.0111,0.0300,0.0086,6,0.1000,0.6500,8,0,0,636.3940,685.3120,,1.1774
-0.5391,636.3381,,-0.3884,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0087,6,0.1000,0.6500,8,0,0,635.6758,685.3120,0.6622,
-0.5346,641.7255,,-0.3884,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0087,6,0.1000,0.6500,8,0,0,637.1190,685.3120,4.6065,
-0.5346,636.8998,,-0.3703,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0088,6,0.1000,0.6500,9,0,0,637.1190,691.4665,-0.2192,
-0.5354,635.8589,,-0.3703,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0088,6,0.1000,0.6500,9,0,0,636.8664,691.4665,-1.0075,
-0.5376,637.3663,,-0.3703,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0089,6,0.1000,0.6500,9,0,0,636.1539,691.4665,1.2123,
-0.5337,637.4319,,-0.3703,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0089,6,0.1000,0.6500,9,0,0,637.3958,691.4665,0.0360,
-0.5317,637.2275,,-0.3703,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0090,6,0.1000,0.6500,9,0,0,638.0447,691.4665,-0.8172,
-0.5529,688.4609,,-0.3703,-0.6000,-0.4995,40,5,2,1,5,1,0.0111,0.0300,0.0090,6,0.1000,0.6500,9,0,0,631.2649,691.4665,,-3.0056
-0.5587,630.4939,,-0.3703,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0091,6,0.1000,0.6500,9,0,0,629.4361,691.4665,1.0578,
-0.5504,629.4496,,-0.3703,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0091,6,0.1000,0.6500,9,0,0,632.0700,691.4665,-2.6204,
-0.5504,629.9826,,-0.3817,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0092,6,0.1000,0.6500,10,0,0,632.0700,687.5923,-2.0874,
-0.5542,632.6696,,-0.3817,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0092,6,0.1000,0.6500,10,0,0,630.8693,687.5923,1.8003,
-0.5397,638.2591,,-0.3817,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0093,6,0.1000,0.6500,10,0,0,635.4961,687.5923,2.7630,
-0.5479,632.3327,,-0.3817,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0093,6,0.1000,0.6500,10,0,0,632.8582,687.5923,-0.5254,
-0.5634,622.6969,,-0.3817,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0094,6,0.1000,0.6500,10,0,0,627.9373,687.5923,-5.2404,
-0.5528,686.4599,,-0.3817,-0.6000,-0.4995,40,5,2,1,5,1,0.0111,0.0300,0.0094,6,0.1000,0.6500,10,0,0,631.2983,687.5923,,-1.1324
-0.5490,634.4352,,-0.3817,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0095,6,0.1000,0.6500,10,0,0,632.5040,687.5923,1.9312,
-0.5378,636.5620,,-0.3817,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0095,6,0.1000,0.6500,10,0,0,636.0935,687.5923,0.4685,
-0.5378,636.1920,,-0.3846,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0096,6,0.1000,0.6500,11,0,0,636.0935,686.5985,0.0985,
-0.5501,634.7994,,-0.3846,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0096,6,0.1000,0.6500,11,0,0,632.1597,686.5985,2.6397,
-0.5635,626.8090,,-0.3846,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0097,6,0.1000,0.6500,11,0,0,627.9003,686.5985,-1.0913,
-0.5599,634.5506,,-0.3846,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0097,6,0.1000,0.6500,11,0,0,629.0458,686.5985,5.5048,
-0.5608,631.0436,,-0.3846,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0098,6,0.1000,0.6500,11,0,0,628.7502,686.5985,2.2934,
-0.5694,632.1406,,-0.3846,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0099,6,0.1000,0.6500,11,0,0,626.0207,686.5985,6.1199,
-0.5608,688.7109,,-0.3846,-0.6000,-0.4995,40,5,2,1,6,1,0.0111,0.0300,0.0099,6,0.1000,0.6500,11,0,0,628.7445,686.5985,,2.1124
-0.5539,631.6957,,-0.3846,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0100,6,0.1000,0.6500,11,0,0,630.9436,686.5985,0.7521,
-0.5539,629.6428,,-0.4241,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0100,6,0.1000,0.6500,12,0,0,630.9436,673.3006,-1.3009,
-0.5508,633.5736,,-0.4241,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0101,6,0.1000,0.6500,12,0,0,631.9333,673.3006,1.6403,
-0.5417,635.3727,,-0.4241,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0101,6,0.1000,0.6500,12,0,0,634.8412,673.3006,0.5315,
-0.5362,634.3676,,-0.4241,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0102,6,0.1000,0.6500,12,0,0,636.6015,673.3006,-2.2339,
-0.5307,636.5198,,-0.4241,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0102,6,0.1000,0.6500,12,0,0,638.3681,673.3006,-1.8483,
-0.5432,637.0232,,-0.4241,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0103,6,0.1000,0.6500,12,0,0,634.3556,673.3006,2.6676,
-0.5443,677.4971,,-0.4241,-0.6000,-0.4995,40,5,2,1,6,1,0.0111,0.0300,0.0103,6,0.1000,0.6500,12,0,0,634.0161,673.3006,,4.1965
-0.5601,632.8251,,-0.4241,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0104,6,0.1000,0.6500,12,0,0,628.9700,673.3006,3.8551,
-0.5601,634.6843,,-0.4701,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0104,6,0.1000,0.6500,13,0,0,628.9700,658.0619,5.7143,
-0.5643,629.1031,,-0.4701,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0105,6,0.1000,0.6500,13,0,0,627.6429,658.0619,1.4602,
-0.5778,619.0020,,-0.4701,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0105,6,0.1000,0.6500,13,0,0,623.3650,658.0619,-4.3630,
-0.5718,620.5824,,-0.4701,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0106,6,0.1000,0.6500,13,0,0,625.2578,658.0619,-4.6753,
-0.5614,631.3837,,-0.4701,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0106,6,0.1000,0.6500,13,0,0,628.5631,658.0619,2.8206,
-0.5683,664.2226,,-0.4701,-0.6000,-0.4995,40,5,2,1,5,1,0.0111,0.0300,0.0107,6,0.1000,0.6500,13,0,0,626.3910,658.0619,,6.1606
-0.5861,618.1262,,-0.4701,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0107,6,0.1000,0.6500,13,0,0,620.7648,658.0619,-2.6386,
-0.5757,627.8768,,-0.4701,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0108,6,0.1000,0.6500,13,0,0,624.0484,658.0619,3.8284,
-0.5757,623.4820,,-0.5159,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0108,6,0.1000,0.6500,14,0,0,624.0484,643.1499,-0.5665,
-0.5846,624.3502,,-0.5159,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0109,6,0.1000,0.6500,14,0,0,621.2258,643.1499,3.1244,
-0.5836,616.3101,,-0.5159,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0109,6,0.1000,0.6500,14,0,0,621.5542,643.1499,-5.2441,
-0.5846,617.5616,,-0.5159,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0110,6,0.1000,0.6500,14,0,0,621.2206,643.1499,-3.6591,
-0.5900,636.1421,,-0.5159,-0.6000,-0.4995,40,5,2,1,4,1,0.0111,0.0300,0.0111,6,0.1000,0.6500,14,0,0,619.5196,643.1499,,-7.0078
-0.5933,616.1759,,-0.5159,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0111,6,0.1000,0.6500,14,0,0,618.5062,643.1499,-2.3304,
-0.5789,621.4009,,-0.5159,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0112,6,0.1000,0.6500,14,0,0,623.0293,643.1499,-1.6284,
-0.5748,620.2308,,-0.5159,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0112,6,0.1000,0.6500,14,0,0,624.3197,643.1499,-4.0889,
-0.5748,628.1917,,-0.4912,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0113,6,0.1000,0.6500,15,0,0,624.3197,651.1393,3.8720,
-0.5873,612.9822,,-0.4912,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0113,6,0.1000,0.6500,15,0,0,620.3760,651.1393,-7.3938,
-0.5824,621.3056,,-0.4912,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0114,6,0.1000,0.6500,15,0,0,621.9245,651.1393,-0.6189,
-0.5935,620.0203,,-0.4912,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0114,6,0.1000,0.6500,15,0,0,618.4317,651.1393,1.5885,
-0.5943,642.9511,,-0.4912,-0.6000,-0.4995,40,5,2,1,4,1,0.0111,0.0300,0.0115,6,0.1000,0.6500,15,0,0,618.1813,651.1393,,-8.1881
-0.6063,610.3048,,-0.4912,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0115,6,0.1000,0.6500,15,0,0,614.4261,651.1393,-4.1213,
-0.6113,609.8700,,-0.4912,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0116,6,0.1000,0.6500,15,0,0,612.8592,651.1393,-2.9892,
-0.6159,606.2762,,-0.4912,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0116,6,0.1000,0.6500,15,0,0,611.4426,651.1393,-5.1664,
-0.6159,608.0959,,-0.5202,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0117,6,0.1000,0.6500,16,0,0,611.4426,641.7490,-3.3467,
-0.6185,606.2936,,-0.5202,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0117,6,0.1000,0.6500,16,0,0,610.6220,641.7490,-4.3284,
-0.6369,601.9289,,-0.5202,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0118,6,0.1000,0.6500,16,0,0,604.9229,641.7490,-2.9940,
-0.6315,600.9731,,-0.5202,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0118,6,0.1000,0.6500,16,0,0,606.5880,641.7490,-5.6149,
-0.6496,602.9529,,-0.5202,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0119,6,0.1000,0.6500,16,0,0,601.0086,641.7490,1.9443,
-0.6429,603.8155,,-0.5202,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0119,6,0.1000,0.6500,16,0,0,603.0612,641.7490,0.7543,
-0.6501,603.7218,,-0.5202,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0120,6,0.1000,0.6500,16,0,0,600.8521,641.7490,2.8697,
-0.6462,602.9625,,-0.5202,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0120,6,0.1000,0.6500,16,0,0,602.0652,641.7490,0.8973,
-0.6462,605.2387,,-0.4566,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0121,6,0.1000,0.6500,17,0,0,602.0652,662.5036,3.1735,
-0.6537,599.1787,,-0.4566,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0122,6,0.1000,0.6500,17,0,0,599.7352,662.5036,-0.5565,
-0.6409,609.1231,,-0.4566,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0122,6,0.1000,0.6500,17,0,0,603.6979,662.5036,5.4252,
-0.6311,609.5830,,-0.4566,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0123,6,0.1000,0.6500,17,0,0,606.7114,662.5036,2.8716,
-0.6249,602.4721,,-0.4566,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0123,6,0.1000,0.6500,17,0,0,608.6329,662.5036,-6.1609,
-0.6248,663.4451,,-0.4566,-0.6000,-0.4995,40,5,2,1,5,1,0.0111,0.0300,0.0124,6,0.1000,0.6500,17,0,0,608.6812,662.5036,,0.9415
-0.6280,612.1485,,-0.4566,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0124,6,0.1000,0.6500,17,0,0,607.6717,662.5036,4.4768,
-0.6243,605.8961,,-0.4566,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0125,6,0.1000,0.6500,17,0,0,608.8206,662.5036,-2.9245,
-0.6243,609.1569,,-0.4750,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0125,6,0.1000,0.6500,18,0,0,608.8206,656.4632,0.3363,
-0.6181,611.0469,,-0.4750,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0126,6,0.1000,0.6500,18,0,0,610.7515,656.4632,0.2954,
-0.6103,604.7487,,-0.4750,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0126,6,0.1000,0.6500,18,0,0,613.1928,656.4632,-8.4441,
-0.6156,613.4371,,-0.4750,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0127,6,0.1000,0.6500,18,0,0,611.5123,656.4632,1.9247,
-0.6024,664.8913,,-0.4750,-0.6000,-0.4995,40,5,2,1,4,1,0.0111,0.0300,0.0127,6,0.1000,0.6500,18,0,0,615.6336,656.4632,,8.4281
-0.5981,614.5033,,-0.4750,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0128,6,0.1000,0.6500,18,0,0,616.9783,656.4632,-2.4749,
-0.5979,614.6798,,-0.4750,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0128,6,0.1000,0.6500,18,0,0,617.0488,656.4632,-2.3690,
