observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,transition_self,transition_rules,transition_nodev,transition_nodev_rules,ITI,duration_tones,ISI,trial_n,run,run_n
1036.6200,1038.9205,1049.7369,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,184,,3
1058.5700,1053.6608,1049.7369,1000,1050,16,2,0,4,1,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,184,,3
1048.9000,1041.5544,1049.7369,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,184,,3
1040.1600,1046.3667,1049.7369,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,184,,3
1044.3000,1054.9761,1049.7369,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,184,,3
1048.6000,1045.7160,1056.5889,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,185,,3
1047.0700,1043.5924,1056.5889,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,185,,3
996.8600,1020.1337,1056.5889,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,185,,3
1037.1500,1035.7266,1056.5889,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,185,,3
1059.6000,1015.2459,1056.5889,1000,1050,16,2,0,4,1,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,185,,3
994.8900,1002.2810,1056.5889,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,185,,3
992.0200,1002.7161,1056.5889,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,185,,3
999.5000,995.8487,1056.5889,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,185,,3
1001.7000,994.3146,1073.4049,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,186,,3
1017.4000,1007.4558,1073.4049,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,186,,3
987.2300,1008.4304,1073.4049,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,186,,3
1005.4800,1006.9417,1073.4049,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,186,,3
1079.8300,991.0571,1073.4049,1000,1050,16,2,1,4,1,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,186,,3
1008.5400,999.4691,1073.4049,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,186,,3
960.3900,975.9811,1073.4049,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,186,,3
998.6300,984.1174,1073.4049,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,186,,3
969.1100,971.1139,1072.3893,1000,1050,16,2,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,187,,3
972.6500,971.3897,1072.3893,1000,1050,16,2,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,187,,3
974.7700,975.0531,1072.3893,1000,1050,16,2,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,187,,3
978.2000,978.3901,1072.3893,1000,1050,16,2,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,187,,3
987.8400,986.5591,1072.3893,1000,1050,16,2,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,187,,3
974.2800,1003.6593,1072.3893,1000,1050,16,2,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,187,,3
990.3100,998.0397,1072.3893,1000,1050,16,2,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,187,,3
987.1100,997.3545,1072.3893,1000,1050,16,2,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,187,,3
996.6100,991.9327,1051.4892,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,188,,3
978.3900,989.0326,1051.4892,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,188,,3
988.7600,1001.9473,1051.4892,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,188,,3
1003.2000,991.5896,1051.4892,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,188,,3
1037.2800,1008.2307,1051.4892,1000,1050,16,2,1,4,1,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,188,,3
1015.5500,1009.2997,1051.4892,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,188,,3
1021.2600,1030.6441,1051.4892,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,188,,3
1020.8600,1014.9957,1051.4892,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,188,,3
994.0300,1006.2351,1040.2493,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,189,,3
1036.8700,1021.7637,1040.2493,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,189,,3
1018.3200,1011.4611,1040.2493,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,189,,3
1026.4900,1018.5222,1040.2493,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,189,,3
1006.5100,1015.3990,1040.2493,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,189,,3
1041.8200,1019.2417,1040.2493,1000,1050,16,2,1,5,1,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,189,,3
1023.1100,1020.5681,1040.2493,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,189,,3
1006.9200,1020.4298,1040.2493,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,189,,3
1002.0900,1007.8561,1030.5293,1000,1050,16,2,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,190,,3
1020.3500,1011.8979,1030.5293,1000,1050,16,2,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,190,,3
1002.4700,1016.6121,1030.5293,1000,1050,16,2,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,190,,3
1014.4500,1027.8423,1030.5293,1000,1050,16,2,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,190,,3
1034.0100,1039.0466,1030.5293,1000,1050,16,2,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,190,,3
1040.8100,1038.2352,1030.5293,1000,1050,16,2,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,190,,3
1009.2100,1027.2053,1030.5293,1000,1050,16,2,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,190,,3
1046.6600,1042.3759,1030.5293,1000,1050,16,2,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,190,,3
1040.8300,1041.2469,1024.5550,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,191,,3
1041.0200,1044.4393,1024.5550,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,191,,3
1050.6300,1048.0411,1024.5550,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,191,,3
1058.8600,1045.5863,1024.5550,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,191,,3
1019.6600,1045.4495,1024.5550,1000,1050,16,2,1,4,1,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,191,,3
1030.6300,1038.5332,1024.5550,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,191,,3
1052.1500,1041.0952,1024.5550,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,191,,3
1022.1200,1024.5801,1024.5550,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,191,,3
1033.3500,1028.0220,1043.3863,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,192,,3
1020.1400,1033.5144,1043.3863,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,192,,3
1034.3400,1034.4436,1043.3863,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,192,,3
1014.8000,1028.9911,1043.3863,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,192,,3
1024.1200,1009.5558,1043.3863,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,192,,3
985.5000,1006.4225,1043.3863,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,192,,3
1043.5200,1005.6975,1043.3863,1000,1050,16,2,1,6,1,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,192,,3
1010.9800,1013.0571,1043.3863,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,192,,3
1019.9600,1018.7726,1056.2400,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,193,,3
1009.6300,1032.0866,1056.2400,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,193,,3
1038.1100,1037.1729,1056.2400,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,193,,3
1052.7200,1040.5971,1056.2400,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,193,,3
1037.0700,1042.0271,1056.2400,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,193,,3
1069.7800,1057.7071,1056.2400,1000,1050,16,2,1,5,1,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,193,,3
1065.5200,1061.8814,1056.2400,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,193,,3
1062.7000,1059.7335,1056.2400,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,193,,3
1045.5900,1052.1122,1039.6293,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,194,,3
1055.7700,1058.0419,1039.6293,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,194,,3
1061.4400,1036.3086,1039.6293,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,194,,3
1043.9400,1040.7126,1039.6293,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,194,,3
1047.4200,1039.6751,1039.6293,1000,1050,16,2,1,4,1,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,194,,3
1033.9500,1036.6003,1039.6293,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,194,,3
1034.2400,1045.3956,1039.6293,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,194,,3
1048.5800,1047.7773,1039.6293,1000,1050,16,2,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,194,,3
1042.7300,1059.5436,1034.4685,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,195,,3
1062.9200,1061.5277,1034.4685,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,195,,3
1076.0800,1068.2357,1034.4685,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,195,,3
1052.8100,1046.2892,1034.4685,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,195,,3
1033.0000,1052.5196,1034.4685,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,195,,3
1070.7900,1064.2545,1034.4685,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,195,,3
1039.8200,1069.6217,1034.4685,1000,1050,16,2,1,6,1,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,195,,3
1088.1000,1083.3474,1034.4685,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,4.5000,0.1000,0.6500,195,,3
1091.1800,1094.6835,1051.5889,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,196,,3
1106.7400,1098.0935,1051.5889,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,196,,3
1091.8700,1086.5831,1051.5889,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,196,,3
1086.0500,1079.0616,1051.5889,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,196,,3
1065.3400,1079.9091,1051.5889,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,196,,3
1080.8000,1065.3893,1051.5889,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,196,,3
1052.8900,1047.9492,1051.5889,1000,1050,16,2,1,6,1,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,196,,3
1035.3900,1045.6497,1051.5889,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,196,,3
1026.3600,1032.1529,1056.3632,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,197,,3
1019.3900,1017.7397,1056.3632,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,197,,3
1006.7400,1019.4916,1056.3632,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,197,,3
1027.8300,1050.5025,1056.3632,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,197,,3
1053.2200,1059.0673,1056.3632,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,197,,3
1026.8600,1048.0809,1056.3632,1000,1050,16,2,1,5,1,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,197,,3
1025.3500,1026.3153,1056.3632,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,197,,3
1009.6900,1026.5210,1056.3632,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,197,,3
1017.9500,1032.4477,1065.2879,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,198,,3
1037.1300,1031.2041,1065.2879,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,198,,3
1020.9000,1020.3549,1065.2879,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,198,,3
1009.6800,1016.0758,1065.2879,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,198,,3
1014.7600,1019.0284,1065.2879,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,198,,3
1072.2300,1023.6992,1065.2879,1000,1050,16,2,1,5,1,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,198,,3
1021.6100,1027.9616,1065.2879,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,198,,3
1033.3300,1032.6440,1065.2879,1000,1050,16,2,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,198,,3
1043.1500,1038.5705,1064.8773,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,199,,3
1060.8200,1029.6054,1064.8773,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,199,,3
1033.5100,1033.8475,1064.8773,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,199,,3
1032.9700,1035.1843,1064.8773,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,199,,3
1040.9800,1034.7573,1064.8773,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,199,,3
1046.9000,1046.0189,1064.8773,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,199,,3
1046.0300,1029.2659,1064.8773,1000,1050,16,2,1,6,1,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,199,,3
1035.8500,1016.0697,1064.8773,1000,1050,16,2,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,199,,3
1010.8700,1020.9546,1065.8571,1000,1050,16,2,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,200,,3
1020.8500,1025.2443,1065.8571,1000,1050,16,2,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,200,,3
1049.9600,1007.8855,1065.8571,1000,1050,16,2,0,2,1,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,200,,3
981.4900,988.9035,1065.8571,1000,1050,16,2,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,200,,3
964.4400,974.9329,1065.8571,1000,1050,16,2,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,200,,3
958.5600,966.3531,1065.8571,1000,1050,16,2,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,200,,3
983.1600,963.7858,1065.8571,1000,1050,16,2,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,200,,3
935.7800,943.5943,1065.8571,1000,1050,16,2,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,200,,3
925.4900,956.8011,1067.9046,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,201,,3
996.5500,971.6276,1067.9046,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,201,,3
972.8800,972.6950,1067.9046,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,201,,3
971.5100,966.9090,1067.9046,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,201,,3
1059.0100,959.5274,1067.9046,1000,1050,16,2,0,4,1,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,201,,3
955.8100,957.6127,1067.9046,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,201,,3
975.3000,978.6115,1067.9046,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,201,,3
982.6200,980.7368,1067.9046,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,201,,3
994.0000,993.2444,1055.4543,1000,1050,16,2,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,202,,3
980.3400,977.8424,1055.4543,1000,1050,16,2,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,202,,3
970.9800,980.7166,1055.4543,1000,1050,16,2,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,202,,3
1049.2800,979.2411,1055.4543,1000,1050,16,2,0,3,1,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,202,,3
989.6000,978.0267,1055.4543,1000,1050,16,2,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,202,,3
1009.2200,990.4649,1055.4543,1000,1050,16,2,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,202,,3
979.4700,986.5267,1055.4543,1000,1050,16,2,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,202,,3
976.0000,990.6686,1055.4543,1000,1050,16,2,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,202,,3
1003.2100,1003.0101,1054.3163,1000,1050,16,2,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,203,,3
990.6700,1001.7972,1054.3163,1000,1050,16,2,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,203,,3
1046.6800,1001.3141,1054.3163,1000,1050,16,2,0,2,1,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,203,,3
1020.5600,994.6068,1054.3163,1000,1050,16,2,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,203,,3
1016.2600,1007.6227,1054.3163,1000,1050,16,2,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,203,,3
1019.7100,1002.6073,1054.3163,1000,1050,16,2,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,203,,3
1001.2700,995.6499,1054.3163,1000,1050,16,2,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,203,,3
985.7800,976.5280,1054.3163,1000,1050,16,2,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,203,,3
987.5900,977.1429,1059.3260,1000,1050,16,2,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,204,,3
955.6100,964.5390,1059.3260,1000,1050,16,2,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,204,,3
967.2400,968.6169,1059.3260,1000,1050,16,2,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,204,,3
1070.5700,967.1972,1059.3260,1000,1050,16,2,0,3,1,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,204,,3
968.7100,967.7019,1059.3260,1000,1050,16,2,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,204,,3
980.7100,967.1162,1059.3260,1000,1050,16,2,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,204,,3
989.5700,972.8596,1059.3260,1000,1050,16,2,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,204,,3
952.4100,961.1666,1059.3260,1000,1050,16,2,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,204,,3
950.0300,973.4087,1065.7672,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,205,,3
957.1100,959.6915,1065.7672,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,205,,3
983.2600,987.0330,1065.7672,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,205,,3
977.0400,985.6074,1065.7672,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,205,,3
1063.4200,980.5261,1065.7672,1000,1050,16,2,0,4,1,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,205,,3
992.2900,992.5809,1065.7672,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,205,,3
998.6200,1002.2845,1065.7672,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,205,,3
1003.4100,1001.6495,1065.7672,1000,1050,16,2,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,205,,3
989.2400,1007.1462,1056.3272,1000,1050,16,2,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,206,,3
988.9200,1012.8463,1056.3272,1000,1050,16,2,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,206,,3
1063.0300,1004.7142,1056.3272,1000,1050,16,2,0,2,1,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,206,,3
988.8100,1012.7246,1056.3272,1000,1050,16,2,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,206,,3
987.8200,998.6028,1056.3272,1000,1050,16,2,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,206,,3
998.2600,1005.8087,1056.3272,1000,1050,16,2,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,206,,3
