observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,noise_v,noise_w_std_t_minus_one,noise_w_dev_t_minus_one,ITI,duration_tones,ISI,trial_n,run_n,session_n
883.7649,875.5020,1073.6567,1000,1050,240,30,0,2,0,10,10,8.2629,-2.5581,10.0938,10.5000,0.1000,0.6500,58,0,1
854.8106,866.3908,1073.6567,1000,1050,240,30,0,2,0,10,10,-11.5802,-9.6299,10.0938,10.5000,0.1000,0.6500,58,0,1
865.1900,870.7605,1073.9606,1000,1050,240,30,0,3,0,10,10,-5.5705,3.8130,1.0925,10.0000,0.1000,0.6500,59,0,1
887.5224,889.7742,1073.9606,1000,1050,240,30,0,3,0,10,10,-2.2517,18.4751,1.0925,10.0000,0.1000,0.6500,59,0,1
891.0327,897.3299,1073.9606,1000,1050,240,30,0,3,0,10,10,-6.2972,7.0964,1.0925,10.0000,0.1000,0.6500,59,0,1
1055.4665,889.9248,1073.9606,1000,1050,240,30,0,3,1,10,10,-18.4941,-7.8329,1.0925,10.0000,0.1000,0.6500,59,0,1
885.3995,891.6037,1073.9606,1000,1050,240,30,0,3,0,10,10,-6.2041,1.2202,1.0925,10.0000,0.1000,0.6500,59,0,1
881.6849,886.5132,1073.9606,1000,1050,240,30,0,3,0,10,10,-4.8283,-5.5422,1.0925,10.0000,0.1000,0.6500,59,0,1
876.7228,879.9308,1073.9606,1000,1050,240,30,0,3,0,10,10,-3.2080,-7.0552,1.0925,10.0000,0.1000,0.6500,59,0,1
889.8376,878.9358,1073.9606,1000,1050,240,30,0,3,0,10,10,10.9018,-1.4953,1.0925,10.0000,0.1000,0.6500,59,0,1
653.1552,668.4017,757.3554,700,750,160,20,0,4,0,10,10,-15.2465,,,10.0000,0.1000,0.6500,60,1,1
676.7687,674.1634,757.3554,700,750,160,20,0,4,0,10,10,2.6053,5.5642,,10.0000,0.1000,0.6500,60,1,1
679.1115,677.8247,757.3554,700,750,160,20,0,4,0,10,10,1.2869,3.4998,,10.0000,0.1000,0.6500,60,1,1
682.9623,682.8470,757.3554,700,750,160,20,0,4,0,10,10,0.1152,4.8837,,10.0000,0.1000,0.6500,60,1,1
755.0917,693.9046,757.3554,700,750,160,20,0,4,1,10,10,-2.2637,10.9504,,10.0000,0.1000,0.6500,60,1,1
681.6296,680.0001,757.3554,700,750,160,20,0,4,0,10,10,1.6295,-13.9426,,10.0000,0.1000,0.6500,60,1,1
682.0278,679.7448,757.3554,700,750,160,20,0,4,0,10,10,2.2830,-0.3803,,10.0000,0.1000,0.6500,60,1,1
691.3269,685.6269,757.3554,700,750,160,20,0,4,0,10,10,5.7000,5.7555,,10.0000,0.1000,0.6500,60,1,1
694.1153,699.8632,757.0063,700,750,160,20,0,4,0,10,10,-5.7479,14.1465,0.0187,7.0000,0.1000,0.6500,61,1,1
689.6909,684.3281,757.0063,700,750,160,20,0,4,0,10,10,5.3628,-15.5360,0.0187,7.0000,0.1000,0.6500,61,1,1
673.1559,685.0856,757.0063,700,750,160,20,0,4,0,10,10,-11.9297,0.6595,0.0187,7.0000,0.1000,0.6500,61,1,1
692.4085,696.1899,757.0063,700,750,160,20,0,4,0,10,10,-3.7814,11.0111,0.0187,7.0000,0.1000,0.6500,61,1,1
788.2389,698.5726,757.0063,700,750,160,20,0,4,1,10,10,31.2326,2.3589,0.0187,7.0000,0.1000,0.6500,61,1,1
713.1042,703.9613,757.0063,700,750,160,20,0,4,0,10,10,9.1429,5.3798,0.0187,7.0000,0.1000,0.6500,61,1,1
697.6649,701.8950,757.0063,700,750,160,20,0,4,0,10,10,-4.2301,-2.0415,0.0187,7.0000,0.1000,0.6500,61,1,1
710.8562,705.9463,757.0063,700,750,160,20,0,4,0,10,10,4.9099,4.0631,0.0187,7.0000,0.1000,0.6500,61,1,1
725.3559,711.0796,754.2810,700,750,160,20,1,4,0,10,10,14.2762,5.1705,-2.3750,8.0000,0.1000,0.6500,62,1,1
713.4840,700.5057,754.2810,700,750,160,20,1,4,0,10,10,12.9782,-10.5047,-2.3750,8.0000,0.1000,0.6500,62,1,1
691.3541,694.3625,754.2810,700,750,160,20,1,4,0,10,10,-3.0084,-6.1400,-2.3750,8.0000,0.1000,0.6500,62,1,1
677.3396,699.2872,754.2810,700,750,160,20,1,4,0,10,10,-21.9477,4.8895,-2.3750,8.0000,0.1000,0.6500,62,1,1
766.3441,711.9921,754.2810,700,750,160,20,1,4,1,10,10,12.0631,12.7004,-2.3750,8.0000,0.1000,0.6500,62,1,1
712.4092,717.3084,754.2810,700,750,160,20,1,4,0,10,10,-4.8992,5.3913,-2.3750,8.0000,0.1000,0.6500,62,1,1
757.5376,736.6455,754.2810,700,750,160,20,1,4,0,10,10,20.8921,19.4453,-2.3750,8.0000,0.1000,0.6500,62,1,1
737.5437,734.8179,754.2810,700,750,160,20,1,4,0,10,10,2.7258,-1.5986,-2.3750,8.0000,0.1000,0.6500,62,1,1
741.4954,733.6346,768.2531,700,750,160,20,1,6,0,10,10,7.8608,-0.9657,14.1861,11.5000,0.1000,0.6500,63,1,1
766.4793,760.5446,768.2531,700,750,160,20,1,6,0,10,10,5.9347,27.1202,14.1861,11.5000,0.1000,0.6500,63,1,1
737.8514,742.9325,768.2531,700,750,160,20,1,6,0,10,10,-5.0812,-17.2337,14.1861,11.5000,0.1000,0.6500,63,1,1
754.1385,743.9725,768.2531,700,750,160,20,1,6,0,10,10,10.1659,1.3083,14.1861,11.5000,0.1000,0.6500,63,1,1
762.5620,748.1305,768.2531,700,750,160,20,1,6,0,10,10,14.4315,4.4328,14.1861,11.5000,0.1000,0.6500,63,1,1
754.9569,755.5475,768.2531,700,750,160,20,1,6,0,10,10,-0.5906,7.7178,14.1861,11.5000,0.1000,0.6500,63,1,1
774.1360,770.3124,768.2531,700,750,160,20,1,6,1,10,10,5.8830,15.1121,14.1861,11.5000,0.1000,0.6500,63,1,1
756.4650,758.2490,768.2531,700,750,160,20,1,6,0,10,10,-1.7840,-11.6240,14.1861,11.5000,0.1000,0.6500,63,1,1
771.1397,763.9663,759.5931,700,750,160,20,1,5,0,10,10,7.1734,6.0813,-7.7473,11.5000,0.1000,0.6500,64,1,1
761.3994,769.5888,759.5931,700,750,160,20,1,5,0,10,10,-8.1894,6.0223,-7.7473,11.5000,0.1000,0.6500,64,1,1
768.9218,768.5394,759.5931,700,750,160,20,1,5,0,10,10,0.3824,-0.6145,-7.7473,11.5000,0.1000,0.6500,64,1,1
746.2391,763.8624,759.5931,700,750,160,20,1,5,0,10,10,-17.6233,-4.2486,-7.7473,11.5000,0.1000,0.6500,64,1,1
751.7624,759.9255,759.5931,700,750,160,20,1,5,0,10,10,-8.1631,-3.5377,-7.7473,11.5000,0.1000,0.6500,64,1,1
767.8072,764.3394,759.5931,700,750,160,20,1,5,1,10,10,8.2141,4.7885,-7.7473,11.5000,0.1000,0.6500,64,1,1
773.5403,755.1229,759.5931,700,750,160,20,1,5,0,10,10,18.4174,-8.8144,-7.7473,11.5000,0.1000,0.6500,64,1,1
757.9110,756.6172,759.5931,700,750,160,20,1,5,0,10,10,1.2938,1.8388,-7.7473,11.5000,0.1000,0.6500,64,1,1
788.5481,771.0947,759.7021,700,750,160,20,1,5,0,10,10,17.4534,14.8314,0.5886,10.5000,0.1000,0.6500,65,1,1
782.3711,780.5957,759.7021,700,750,160,20,1,5,0,10,10,1.7753,9.9454,0.5886,10.5000,0.1000,0.6500,65,1,1
764.1841,775.1245,759.7021,700,750,160,20,1,5,0,10,10,-10.9404,-4.9675,0.5886,10.5000,0.1000,0.6500,65,1,1
761.9889,760.4368,759.7021,700,750,160,20,1,5,0,10,10,1.5522,-14.2182,0.5886,10.5000,0.1000,0.6500,65,1,1
771.6110,775.0266,759.7021,700,750,160,20,1,5,0,10,10,-3.4156,14.9675,0.5886,10.5000,0.1000,0.6500,65,1,1
761.5813,780.7524,759.7021,700,750,160,20,1,5,1,10,10,1.8792,6.1947,0.5886,10.5000,0.1000,0.6500,65,1,1
802.9892,801.6499,759.7021,700,750,160,20,1,5,0,10,10,1.3393,21.4022,0.5886,10.5000,0.1000,0.6500,65,1,1
787.9015,794.2318,759.7021,700,750,160,20,1,5,0,10,10,-6.3303,-6.7828,0.5886,10.5000,0.1000,0.6500,65,1,1
781.0012,792.4325,749.7228,700,750,160,20,1,5,0,10,10,-11.4314,-1.2103,-9.4942,7.5000,0.1000,0.6500,66,1,1
801.4232,783.3839,749.7228,700,750,160,20,1,5,0,10,10,18.0393,-8.4709,-9.4942,7.5000,0.1000,0.6500,66,1,1
773.3583,759.0266,749.7228,700,750,160,20,1,5,0,10,10,14.3316,-23.8361,-9.4942,7.5000,0.1000,0.6500,66,1,1
725.6660,743.4923,749.7228,700,750,160,20,1,5,0,10,10,-17.8263,-15.1654,-9.4942,7.5000,0.1000,0.6500,66,1,1
737.4412,748.7235,749.7228,700,750,160,20,1,5,0,10,10,-11.2823,5.5030,-9.4942,7.5000,0.1000,0.6500,66,1,1
740.7690,736.3845,749.7228,700,750,160,20,1,5,1,10,10,-8.9538,-12.0345,-9.4942,7.5000,0.1000,0.6500,66,1,1
727.8260,732.6658,749.7228,700,750,160,20,1,5,0,10,10,-4.8398,-3.4913,-9.4942,7.5000,0.1000,0.6500,66,1,1
752.7219,748.2042,749.7228,700,750,160,20,1,5,0,10,10,4.5177,15.7426,-9.4942,7.5000,0.1000,0.6500,66,1,1
754.2436,761.9032,741.6396,700,750,160,20,1,4,0,10,10,-7.6596,14.0003,-8.0970,9.0000,0.1000,0.6500,67,1,1
759.9680,750.3705,741.6396,700,750,160,20,1,4,0,10,10,9.5975,-11.1458,-8.0970,9.0000,0.1000,0.6500,67,1,1
748.3460,754.4783,741.6396,700,750,160,20,1,4,0,10,10,-6.1324,4.4227,-8.0970,9.0000,0.1000,0.6500,67,1,1
741.8905,749.9947,741.6396,700,750,160,20,1,4,0,10,10,-8.1042,-4.1431,-8.0970,9.0000,0.1000,0.6500,67,1,1
739.2875,727.5972,741.6396,700,750,160,20,1,4,1,10,10,-2.3521,-22.0850,-8.0970,9.0000,0.1000,0.6500,67,1,1
708.7614,712.0693,741.6396,700,750,160,20,1,4,0,10,10,-3.3078,-15.3555,-8.0970,9.0000,0.1000,0.6500,67,1,1
735.3418,729.3973,741.6396,700,750,160,20,1,4,0,10,10,5.9444,17.4035,-8.0970,9.0000,0.1000,0.6500,67,1,1
736.5807,723.5024,741.6396,700,750,160,20,1,4,0,10,10,13.0783,-5.7112,-8.0970,9.0000,0.1000,0.6500,67,1,1
742.0647,737.3816,740.8861,700,750,160,20,1,6,0,10,10,4.6831,14.0261,-1.1716,11.0000,0.1000,0.6500,68,1,1
717.0594,728.5251,740.8861,700,750,160,20,1,6,0,10,10,-11.4657,-8.6229,-1.1716,11.0000,0.1000,0.6500,68,1,1
739.6779,734.2006,740.8861,700,750,160,20,1,6,0,10,10,5.4773,5.8538,-1.1716,11.0000,0.1000,0.6500,68,1,1
719.5198,734.0398,740.8861,700,750,160,20,1,6,0,10,10,-14.5200,0.0530,-1.1716,11.0000,0.1000,0.6500,68,1,1
754.7273,743.8404,740.8861,700,750,160,20,1,6,0,10,10,10.8869,10.0133,-1.1716,11.0000,0.1000,0.6500,68,1,1
758.9836,760.7852,740.8861,700,750,160,20,1,6,0,10,10,-1.8016,17.2188,-1.1716,11.0000,0.1000,0.6500,68,1,1
748.8530,760.7385,740.8861,700,750,160,20,1,6,1,10,10,7.9669,0.3332,-1.1716,11.0000,0.1000,0.6500,68,1,1
747.0726,753.8468,740.8861,700,750,160,20,1,6,0,10,10,-6.7742,-6.5121,-1.1716,11.0000,0.1000,0.6500,68,1,1
750.3717,755.5526,747.0317,700,750,160,20,1,6,0,10,10,-5.1810,2.0423,5.6900,8.5000,0.1000,0.6500,69,1,1
778.6923,763.5712,747.0317,700,750,160,20,1,6,0,10,10,15.1211,8.3658,5.6900,8.5000,0.1000,0.6500,69,1,1
742.4313,752.2904,747.0317,700,750,160,20,1,6,0,10,10,-9.8591,-10.8835,5.6900,8.5000,0.1000,0.6500,69,1,1
756.8426,760.8820,747.0317,700,750,160,20,1,6,0,10,10,-4.0394,8.9184,5.6900,8.5000,0.1000,0.6500,69,1,1
758.1737,756.5522,747.0317,700,750,160,20,1,6,0,10,10,1.6215,-3.9493,5.6900,8.5000,0.1000,0.6500,69,1,1
746.4074,745.8010,747.0317,700,750,160,20,1,6,0,10,10,0.6064,-10.3977,5.6900,8.5000,0.1000,0.6500,69,1,1
743.1172,742.5974,747.0317,700,750,160,20,1,6,1,10,10,-3.9145,-2.9173,5.6900,8.5000,0.1000,0.6500,69,1,1
737.9528,743.4507,747.0317,700,750,160,20,1,6,0,10,10,-5.4979,1.1196,5.6900,8.5000,0.1000,0.6500,69,1,1
755.9416,750.2337,737.6087,700,750,160,20,1,5,0,10,10,5.7079,7.0545,-9.5715,10.5000,0.1000,0.6500,70,1,1
745.1883,746.1069,737.6087,700,750,160,20,1,5,0,10,10,-0.9186,-3.8129,-9.5715,10.5000,0.1000,0.6500,70,1,1
739.9920,751.7656,737.6087,700,750,160,20,1,5,0,10,10,-11.7736,5.9469,-9.5715,10.5000,0.1000,0.6500,70,1,1
743.7169,765.7240,737.6087,700,750,160,20,1,5,0,10,10,-22.0071,14.2819,-9.5715,10.5000,0.1000,0.6500,70,1,1
776.6203,773.1322,737.6087,700,750,160,20,1,5,0,10,10,3.4881,7.8191,-9.5715,10.5000,0.1000,0.6500,70,1,1
732.9373,776.2170,737.6087,700,750,160,20,1,5,1,10,10,-4.6714,3.5418,-9.5715,10.5000,0.1000,0.6500,70,1,1
797.2491,790.3296,737.6087,700,750,160,20,1,5,0,10,10,6.9195,14.5890,-9.5715,10.5000,0.1000,0.6500,70,1,1
786.5217,792.5177,737.6087,700,750,160,20,1,5,0,10,10,-5.9961,2.7527,-9.5715,10.5000,0.1000,0.6500,70,1,1
783.1747,788.5857,742.1463,700,750,160,20,2,0,0,10,10,-5.4110,-3.3538,3.9180,7.0000,0.1000,0.6500,71,1,1
800.2909,796.5084,742.1463,700,750,160,20,2,0,0,10,10,3.7825,8.4764,3.9180,7.0000,0.1000,0.6500,71,1,1
810.8085,805.0424,742.1463,700,750,160,20,2,0,0,10,10,5.7661,9.1372,3.9180,7.0000,0.1000,0.6500,71,1,1
820.9731,805.3106,742.1463,700,750,160,20,2,0,0,10,10,15.6625,0.9247,3.9180,7.0000,0.1000,0.6500,71,1,1
801.7806,811.7077,742.1463,700,750,160,20,2,0,0,10,10,-9.9270,7.0552,3.9180,7.0000,0.1000,0.6500,71,1,1
822.2457,826.1456,742.1463,700,750,160,20,2,0,0,10,10,-3.8999,15.1361,3.9180,7.0000,0.1000,0.6500,71,1,1
826.1790,824.1689,742.1463,700,750,160,20,2,0,0,10,10,2.0101,-1.1883,3.9180,7.0000,0.1000,0.6500,71,1,1
827.5758,843.4451,742.1463,700,750,160,20,2,0,0,10,10,-15.8693,20.0523,3.9180,7.0000,0.1000,0.6500,71,1,1
858.4757,840.4172,738.1864,700,750,160,20,0,2,0,10,10,18.0586,-2.1314,-4.3526,7.5000,0.1000,0.6500,72,1,1
820.5149,821.9277,738.1864,700,750,160,20,0,2,0,10,10,-1.4128,-17.6119,-4.3526,7.5000,0.1000,0.6500,72,1,1
733.8742,816.3876,738.1864,700,750,160,20,0,2,1,10,10,-4.3122,-4.7780,-4.3526,7.5000,0.1000,0.6500,72,1,1
823.9052,830.2388,738.1864,700,750,160,20,0,2,0,10,10,-6.3336,14.5786,-4.3526,7.5000,0.1000,0.6500,72,1,1
814.4032,808.1527,738.1864,700,750,160,20,0,2,0,10,10,6.2505,-21.2721,-4.3526,7.5000,0.1000,0.6500,72,1,1
835.4531,831.9226,738.1864,700,750,160,20,0,2,0,10,10,3.5304,24.4459,-4.3526,7.5000,0.1000,0.6500,72,1,1
818.2295,819.1217,738.1864,700,750,160,20,0,2,0,10,10,-0.8922,-11.9764,-4.3526,7.5000,0.1000,0.6500,72,1,1
818.0019,826.5280,738.1864,700,750,160,20,0,2,0,10,10,-8.5261,8.1508,-4.3526,7.5000,0.1000,0.6500,72,1,1
813.2371,824.8541,717.3481,700,750,160,20,2,0,0,10,10,-11.6169,-0.8832,-21.4290,11.5000,0.1000,0.6500,73,1,1
825.8693,826.6723,717.3481,700,750,160,20,2,0,0,10,10,-0.8031,2.5986,-21.4290,11.5000,0.1000,0.6500,73,1,1
842.0105,828.6492,717.3481,700,750,160,20,2,0,0,10,10,13.3613,2.7685,-21.4290,11.5000,0.1000,0.6500,73,1,1
806.8630,807.2493,717.3481,700,750,160,20,2,0,0,10,10,-0.3863,-20.5958,-21.4290,11.5000,0.1000,0.6500,73,1,1
804.1209,797.9315,717.3481,700,750,160,20,2,0,0,10,10,6.1894,-8.6475,-21.4290,11.5000,0.1000,0.6500,73,1,1
804.9965,810.0257,717.3481,700,750,160,20,2,0,0,10,10,-5.0292,12.7063,-21.4290,11.5000,0.1000,0.6500,73,1,1
814.2643,810.2813,717.3481,700,750,160,20,2,0,0,10,10,3.9829,0.9433,-21.4290,11.5000,0.1000,0.6500,73,1,1
814.5256,794.2686,717.3481,700,750,160,20,2,0,0,10,10,20.2570,-15.3235,-21.4290,11.5000,0.1000,0.6500,73,1,1
759.9698,787.9266,727.6945,700,750,160,20,1,5,0,10,10,-27.9568,-5.7528,8.7138,7.0000,0.1000,0.6500,74,1,1
801.0977,806.0690,727.6945,700,750,160,20,1,5,0,10,10,-4.9713,18.6920,8.7138,7.0000,0.1000,0.6500,74,1,1
811.2236,804.4202,727.6945,700,750,160,20,1,5,0,10,10,6.8034,-0.9859,8.7138,7.0000,0.1000,0.6500,74,1,1
807.2737,821.6967,727.6945,700,750,160,20,1,5,0,10,10,-14.4231,17.9292,8.7138,7.0000,0.1000,0.6500,74,1,1
835.6226,824.9335,727.6945,700,750,160,20,1,5,0,10,10,10.6891,3.9974,8.7138,7.0000,0.1000,0.6500,74,1,1
739.6119,813.3324,727.6945,700,750,160,20,1,5,1,10,10,11.9173,-10.8203,8.7138,7.0000,0.1000,0.6500,74,1,1
830.3709,811.4157,727.6945,700,750,160,20,1,5,0,10,10,18.9552,-1.2083,8.7138,7.0000,0.1000,0.6500,74,1,1
827.6189,823.4885,727.6945,700,750,160,20,1,5,0,10,10,4.1304,12.7691,8.7138,7.0000,0.1000,0.6500,74,1,1
839.9306,830.2018,729.6065,700,750,160,20,1,5,0,10,10,9.7288,7.4850,0.7967,8.0000,0.1000,0.6500,75,1,1
837.0782,828.2173,729.6065,700,750,160,20,1,5,0,10,10,8.8610,-1.1707,0.7967,8.0000,0.1000,0.6500,75,1,1
829.0998,827.6445,729.6065,700,750,160,20,1,5,0,10,10,1.4553,0.2286,0.7967,8.0000,0.1000,0.6500,75,1,1
840.1743,832.4669,729.6065,700,750,160,20,1,5,0,10,10,7.7074,5.6202,0.7967,8.0000,0.1000,0.6500,75,1,1
820.0971,828.3308,729.6065,700,750,160,20,1,5,0,10,10,-8.2336,-3.3082,0.7967,8.0000,0.1000,0.6500,75,1,1
747.0967,840.1984,729.6065,700,750,160,20,1,5,1,10,10,17.4902,12.6697,0.7967,8.0000,0.1000,0.6500,75,1,1
847.1932,850.8777,729.6065,700,750,160,20,1,5,0,10,10,-3.6845,11.5555,0.7967,8.0000,0.1000,0.6500,75,1,1
812.7952,841.2311,729.6065,700,750,160,20,1,5,0,10,10,-28.4359,-8.7036,0.7967,8.0000,0.1000,0.6500,75,1,1
827.4073,841.7544,723.1632,700,750,160,20,1,4,0,10,10,-14.3471,1.4060,-7.4630,9.5000,0.1000,0.6500,76,1,1
834.0138,852.6249,723.1632,700,750,160,20,1,4,0,10,10,-18.6111,11.7564,-7.4630,9.5000,0.1000,0.6500,76,1,1
858.3354,857.5389,723.1632,700,750,160,20,1,4,0,10,10,0.7965,5.8679,-7.4630,9.5000,0.1000,0.6500,76,1,1
868.8536,871.5490,723.1632,700,750,160,20,1,4,0,10,10,-2.6953,14.9947,-7.4630,9.5000,0.1000,0.6500,76,1,1
730.0409,859.6589,723.1632,700,750,160,20,1,4,1,10,10,6.8777,-10.8179,-7.4630,9.5000,0.1000,0.6500,76,1,1
876.7465,862.2692,723.1632,700,750,160,20,1,4,0,10,10,14.4774,3.6082,-7.4630,9.5000,0.1000,0.6500,76,1,1
866.2461,849.9476,723.1632,700,750,160,20,1,4,0,10,10,16.2984,-11.3073,-7.4630,9.5000,0.1000,0.6500,76,1,1
856.4331,852.8010,723.1632,700,750,160,20,1,4,0,10,10,3.6321,3.7905,-7.4630,9.5000,0.1000,0.6500,76,1,1
838.9872,850.1129,722.8989,700,750,160,20,1,6,0,10,10,-11.1257,-1.7331,-1.6061,7.0000,0.1000,0.6500,77,1,1
847.1013,851.8604,722.8989,700,750,160,20,1,6,0,10,10,-4.7591,2.6858,-1.6061,7.0000,0.1000,0.6500,77,1,1
847.1020,856.6478,722.8989,700,750,160,20,1,6,0,10,10,-9.5458,5.7364,-1.6061,7.0000,0.1000,0.6500,77,1,1
887.1617,868.4961,722.8989,700,750,160,20,1,6,0,10,10,18.6656,12.8274,-1.6061,7.0000,0.1000,0.6500,77,1,1
842.9790,849.9674,722.8989,700,750,160,20,1,6,0,10,10,-6.9884,-17.4756,-1.6061,7.0000,0.1000,0.6500,77,1,1
870.6506,855.9955,722.8989,700,750,160,20,1,6,0,10,10,14.6551,6.9654,-1.6061,7.0000,0.1000,0.6500,77,1,1
734.8984,865.4074,722.8989,700,750,160,20,1,6,1,10,10,11.9994,10.3868,-1.6061,7.0000,0.1000,0.6500,77,1,1
872.5156,865.9299,722.8989,700,750,160,20,1,6,0,10,10,6.5857,1.5563,-1.6061,7.0000,0.1000,0.6500,77,1,1
841.6265,849.0314,717.0120,700,750,160,20,1,6,0,10,10,-7.4049,-15.8614,-7.2420,8.5000,0.1000,0.6500,78,1,1
838.8537,836.7087,717.0120,700,750,160,20,1,6,0,10,10,2.1450,-11.3913,-7.2420,8.5000,0.1000,0.6500,78,1,1
827.9075,844.1918,717.0120,700,750,160,20,1,6,0,10,10,-16.2843,8.3376,-7.2420,8.5000,0.1000,0.6500,78,1,1
836.0281,836.5906,717.0120,700,750,160,20,1,6,0,10,10,-0.5625,-6.7000,-7.2420,8.5000,0.1000,0.6500,78,1,1
841.0323,831.6108,717.0120,700,750,160,20,1,6,0,10,10,9.4214,-4.1261,-7.2420,8.5000,0.1000,0.6500,78,1,1
837.0739,834.7662,717.0120,700,750,160,20,1,6,0,10,10,2.3077,3.9779,-7.2420,8.5000,0.1000,0.6500,78,1,1
712.8428,832.3548,717.0120,700,750,160,20,1,6,1,10,10,-4.1692,-1.5690,-7.2420,8.5000,0.1000,0.6500,78,1,1
827.9533,834.5200,717.0120,700,750,160,20,1,6,0,10,10,-6.5667,2.9924,-7.2420,8.5000,0.1000,0.6500,78,1,1
821.1975,824.8336,737.3510,700,750,160,20,1,6,0,10,10,-3.6360,-8.8457,18.6896,10.0000,0.1000,0.6500,79,1,1
821.4308,823.8986,737.3510,700,750,160,20,1,6,0,10,10,-2.4678,-0.1548,18.6896,10.0000,0.1000,0.6500,79,1,1
813.9199,820.2282,737.3510,700,750,160,20,1,6,0,10,10,-6.3083,-2.8960,18.6896,10.0000,0.1000,0.6500,79,1,1
832.0833,830.2488,737.3510,700,750,160,20,1,6,0,10,10,1.8345,10.7721,18.6896,10.0000,0.1000,0.6500,79,1,1
837.9440,831.7858,737.3510,700,750,160,20,1,6,0,10,10,6.1583,2.3510,18.6896,10.0000,0.1000,0.6500,79,1,1
833.7919,829.0151,737.3510,700,750,160,20,1,6,0,10,10,4.7768,-1.9470,18.6896,10.0000,0.1000,0.6500,79,1,1
717.7580,836.3145,737.3510,700,750,160,20,1,6,1,10,10,-19.5930,8.1057,18.6896,10.0000,0.1000,0.6500,79,1,1
821.5752,846.2500,737.3510,700,750,160,20,1,6,0,10,10,-24.6748,10.7875,18.6896,10.0000,0.1000,0.6500,79,1,1
838.3498,837.4687,739.1617,700,750,160,20,0,3,0,10,10,0.8810,-7.8672,1.1783,11.5000,0.1000,0.6500,80,1,1
824.3382,835.1059,739.1617,700,750,160,20,0,3,0,10,10,-10.7677,-1.5036,1.1783,11.5000,0.1000,0.6500,80,1,1
845.5394,827.6337,739.1617,700,750,160,20,0,3,0,10,10,17.9057,-6.6278,1.1783,11.5000,0.1000,0.6500,80,1,1
743.6098,834.1404,739.1617,700,750,160,20,0,3,1,10,10,4.4481,7.3045,1.1783,11.5000,0.1000,0.6500,80,1,1
812.7902,826.8976,739.1617,700,750,160,20,0,3,0,10,10,-14.1075,-6.4044,1.1783,11.5000,0.1000,0.6500,80,1,1
833.0865,828.6168,739.1617,700,750,160,20,0,3,0,10,10,4.4698,2.5122,1.1783,11.5000,0.1000,0.6500,80,1,1
837.6370,833.2301,739.1617,700,750,160,20,0,3,0,10,10,4.4069,5.4172,1.1783,11.5000,0.1000,0.6500,80,1,1
817.0520,813.0882,739.1617,700,750,160,20,0,3,0,10,10,3.9638,-19.3092,1.1783,11.5000,0.1000,0.6500,80,1,1
813.4289,807.6707,724.3324,700,750,160,20,0,3,0,10,10,5.7582,-4.7107,-15.3713,8.0000,0.1000,0.6500,81,1,1
807.0738,802.9384,724.3324,700,750,160,20,0,3,0,10,10,4.1354,-4.0594,-15.3713,8.0000,0.1000,0.6500,81,1,1
784.6669,788.8778,724.3324,700,750,160,20,0,3,0,10,10,-4.2108,-13.4173,-15.3713,8.0000,0.1000,0.6500,81,1,1
732.6770,777.2840,724.3324,700,750,160,20,0,3,1,10,10,8.3446,-11.0382,-15.3713,8.0000,0.1000,0.6500,81,1,1
764.7581,766.1567,724.3324,700,750,160,20,0,3,0,10,10,-1.3986,-10.6443,-15.3713,8.0000,0.1000,0.6500,81,1,1
754.8196,764.0990,724.3324,700,750,160,20,0,3,0,10,10,-9.2795,-1.6442,-15.3713,8.0000,0.1000,0.6500,81,1,1
780.5820,765.2418,724.3324,700,750,160,20,0,3,0,10,10,15.3401,1.5434,-15.3713,8.0000,0.1000,0.6500,81,1,1
780.9805,783.6057,724.3324,700,750,160,20,0,3,0,10,10,-2.6253,18.7717,-15.3713,8.0000,0.1000,0.6500,81,1,1
770.6941,774.3412,724.5642,700,750,160,20,0,2,0,10,10,-3.6471,-8.7419,-1.0516,7.5000,0.1000,0.6500,82,1,1
787.8834,779.1078,724.5642,700,750,160,20,0,2,0,10,10,8.7756,5.2312,-1.0516,7.5000,0.1000,0.6500,82,1,1
726.0121,774.2814,724.5642,700,750,160,20,0,2,1,10,10,1.4479,-4.3319,-1.0516,7.5000,0.1000,0.6500,82,1,1
763.5794,775.8259,724.5642,700,750,160,20,0,2,0,10,10,-12.2465,2.0087,-1.0516,7.5000,0.1000,0.6500,82,1,1
760.8726,779.2222,724.5642,700,750,160,20,0,2,0,10,10,-18.3496,3.8703,-1.0516,7.5000,0.1000,0.6500,82,1,1
793.8018,786.1405,724.5642,700,750,160,20,0,2,0,10,10,7.6612,7.4135,-1.0516,7.5000,0.1000,0.6500,82,1,1
783.1331,792.2425,724.5642,700,750,160,20,0,2,0,10,10,-9.1094,6.6403,-1.0516,7.5000,0.1000,0.6500,82,1,1
792.6615,788.7106,724.5642,700,750,160,20,0,2,0,10,10,3.9509,-2.9553,-1.0516,7.5000,0.1000,0.6500,82,1,1
773.8016,769.5813,742.1522,700,750,160,20,0,2,0,10,10,4.2204,-18.5749,16.3162,7.0000,0.1000,0.6500,83,1,1
797.7871,776.8995,742.1522,700,750,160,20,0,2,0,10,10,20.8876,7.7531,16.3162,7.0000,0.1000,0.6500,83,1,1
735.5669,777.9088,742.1522,700,750,160,20,0,2,1,10,10,-6.5853,1.4900,16.3162,7.0000,0.1000,0.6500,83,1,1
