observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,noise_v,noise_w_std_t_minus_one,noise_w_dev_t_minus_one,ITI,duration_tones,ISI,trial_n,run_n,session_n
1009.7317,1014.1543,1064.6722,1000,1050,16,2,1,6,0,10,10,-4.4227,-14.3933,3.9069,7.5000,0.1000,0.6500,3,0,0
1069.8686,1002.6722,1064.6722,1000,1050,16,2,1,6,1,10,10,5.1963,-10.5975,3.9069,7.5000,0.1000,0.6500,3,0,0
987.3151,986.0138,1064.6722,1000,1050,16,2,1,6,0,10,10,1.3013,-16.4914,3.9069,7.5000,0.1000,0.6500,3,0,0
985.4901,989.9309,1060.3055,1000,1050,16,2,2,0,0,10,10,-4.4408,3.0429,2.9694,7.0000,0.1000,0.6500,4,0,0
970.2724,982.0931,1060.3055,1000,1050,16,2,2,0,0,10,10,-11.8207,-8.4671,2.9694,7.0000,0.1000,0.6500,4,0,0
987.6367,985.9516,1060.3055,1000,1050,16,2,2,0,0,10,10,1.6850,2.7393,2.9694,7.0000,0.1000,0.6500,4,0,0
986.4854,990.3959,1060.3055,1000,1050,16,2,2,0,0,10,10,-3.9105,3.5662,2.9694,7.0000,0.1000,0.6500,4,0,0
1014.9205,1006.1853,1060.3055,1000,1050,16,2,2,0,0,10,10,8.7351,15.1892,2.9694,7.0000,0.1000,0.6500,4,0,0
1004.0457,998.6498,1060.3055,1000,1050,16,2,2,0,0,10,10,5.3958,-7.1489,2.9694,7.0000,0.1000,0.6500,4,0,0
1007.1266,1004.4677,1060.3055,1000,1050,16,2,2,0,0,10,10,2.6589,5.7335,2.9694,7.0000,0.1000,0.6500,4,0,0
1008.8552,1001.4218,1060.3055,1000,1050,16,2,2,0,0,10,10,7.4334,-2.7667,2.9694,7.0000,0.1000,0.6500,4,0,0
1007.9057,999.9565,1051.0601,1000,1050,16,2,1,6,0,10,10,7.9492,-1.3764,-4.0926,9.5000,0.1000,0.6500,5,0,0
999.9117,1013.2782,1051.0601,1000,1050,16,2,1,6,0,10,10,-13.3665,13.3189,-4.0926,9.5000,0.1000,0.6500,5,0,0
986.2150,1003.2096,1051.0601,1000,1050,16,2,1,6,0,10,10,-16.9946,-9.2386,-4.0926,9.5000,0.1000,0.6500,5,0,0
1020.1057,1004.0990,1051.0601,1000,1050,16,2,1,6,0,10,10,16.0067,1.0899,-4.0926,9.5000,0.1000,0.6500,5,0,0
1021.9993,1015.5561,1051.0601,1000,1050,16,2,1,6,0,10,10,6.4432,11.7133,-4.0926,9.5000,0.1000,0.6500,5,0,0
1010.0182,1000.9744,1051.0601,1000,1050,16,2,1,6,0,10,10,9.0438,-13.6094,-4.0926,9.5000,0.1000,0.6500,5,0,0
1039.9944,992.0138,1051.0601,1000,1050,16,2,1,6,1,10,10,-11.0657,-8.8996,-4.0926,9.5000,0.1000,0.6500,5,0,0
992.0217,988.7788,1051.0601,1000,1050,16,2,1,6,0,10,10,3.2429,-3.7341,-4.0926,9.5000,0.1000,0.6500,5,0,0
1010.6908,996.5718,1035.9433,1000,1050,16,2,1,6,0,10,10,14.1191,7.0916,-14.5868,9.0000,0.1000,0.6500,6,0,0
1009.2585,1016.5483,1035.9433,1000,1050,16,2,1,6,0,10,10,-7.2897,19.7622,-14.5868,9.0000,0.1000,0.6500,6,0,0
1004.9345,1006.4596,1035.9433,1000,1050,16,2,1,6,0,10,10,-1.5252,-9.0543,-14.5868,9.0000,0.1000,0.6500,6,0,0
1024.7977,1023.6823,1035.9433,1000,1050,16,2,1,6,0,10,10,1.1154,17.6263,-14.5868,9.0000,0.1000,0.6500,6,0,0
1003.3335,1008.3637,1035.9433,1000,1050,16,2,1,6,0,10,10,-5.0302,-13.8384,-14.5868,9.0000,0.1000,0.6500,6,0,0
1017.8207,1012.6301,1035.9433,1000,1050,16,2,1,6,0,10,10,5.1906,4.7891,-14.5868,9.0000,0.1000,0.6500,6,0,0
1050.7246,1010.3735,1035.9433,1000,1050,16,2,1,6,1,10,10,14.7813,-1.4672,-14.5868,9.0000,0.1000,0.6500,6,0,0
1041.8419,1032.9558,1035.9433,1000,1050,16,2,1,6,0,10,10,8.8862,23.2306,-14.5868,9.0000,0.1000,0.6500,6,0,0
1014.5705,1018.9528,1072.3779,1000,1050,16,2,1,4,0,10,10,-4.3823,-11.9433,29.4063,7.0000,0.1000,0.6500,7,0,0
1021.3836,1023.7904,1072.3779,1000,1050,16,2,1,4,0,10,10,-2.4068,6.0222,29.4063,7.0000,0.1000,0.6500,7,0,0
1021.2707,1018.0437,1072.3779,1000,1050,16,2,1,4,0,10,10,3.2270,-4.2598,29.4063,7.0000,0.1000,0.6500,7,0,0
1008.1744,1010.3340,1072.3779,1000,1050,16,2,1,4,0,10,10,-2.1596,-6.5820,29.4063,7.0000,0.1000,0.6500,7,0,0
1087.8416,1002.6067,1072.3779,1000,1050,16,2,1,4,1,10,10,15.4637,-7.0814,29.4063,7.0000,0.1000,0.6500,7,0,0
1016.1852,1009.5152,1072.3779,1000,1050,16,2,1,4,0,10,10,6.6701,7.0714,29.4063,7.0000,0.1000,0.6500,7,0,0
991.6206,1007.6537,1072.3779,1000,1050,16,2,1,4,0,10,10,-16.0331,-1.2667,29.4063,7.0000,0.1000,0.6500,7,0,0
985.5277,982.3729,1072.3779,1000,1050,16,2,1,4,0,10,10,3.1548,-24.8025,29.4063,7.0000,0.1000,0.6500,7,0,0
980.0766,978.9358,1074.7565,1000,1050,16,2,0,3,0,10,10,1.1408,-4.5388,13.5675,9.0000,0.1000,0.6500,8,0,0
979.1101,981.0009,1074.7565,1000,1050,16,2,0,3,0,10,10,-1.8909,0.7486,13.5675,9.0000,0.1000,0.6500,8,0,0
978.7142,972.4009,1074.7565,1000,1050,16,2,0,3,0,10,10,6.3132,-9.7874,13.5675,9.0000,0.1000,0.6500,8,0,0
1083.8248,964.7554,1074.7565,1000,1050,16,2,0,3,1,10,10,9.0684,-9.3705,13.5675,9.0000,0.1000,0.6500,8,0,0
965.9572,961.4789,1074.7565,1000,1050,16,2,0,3,0,10,10,4.4783,-5.4793,13.5675,9.0000,0.1000,0.6500,8,0,0
964.6576,969.2232,1074.7565,1000,1050,16,2,0,3,0,10,10,-4.5656,5.3368,13.5675,9.0000,0.1000,0.6500,8,0,0
961.6600,969.7157,1074.7565,1000,1050,16,2,0,3,0,10,10,-8.0557,-1.4311,13.5675,9.0000,0.1000,0.6500,8,0,0
958.2017,971.8422,1074.7565,1000,1050,16,2,0,3,0,10,10,-13.6404,0.2337,13.5675,9.0000,0.1000,0.6500,8,0,0
970.9356,978.6961,1060.1329,1000,1050,16,2,0,2,0,10,10,-7.7605,5.0941,-2.2453,8.0000,0.1000,0.6500,9,0,0
965.7254,980.9828,1060.1329,1000,1050,16,2,0,2,0,10,10,-15.2574,0.9551,-2.2453,8.0000,0.1000,0.6500,9,0,0
1067.4348,980.6812,1060.1329,1000,1050,16,2,0,2,1,10,10,7.3019,-1.4901,-2.2453,8.0000,0.1000,0.6500,9,0,0
988.5576,985.1456,1060.1329,1000,1050,16,2,0,2,0,10,10,3.4120,3.2570,-2.2453,8.0000,0.1000,0.6500,9,0,0
982.9650,987.9782,1060.1329,1000,1050,16,2,0,2,0,10,10,-5.0131,1.9042,-2.2453,8.0000,0.1000,0.6500,9,0,0
995.1397,1004.7161,1060.1329,1000,1050,16,2,0,2,0,10,10,-9.5764,15.9865,-2.2453,8.0000,0.1000,0.6500,9,0,0
1002.3585,999.6373,1060.1329,1000,1050,16,2,0,2,0,10,10,2.7212,-4.7840,-2.2453,8.0000,0.1000,0.6500,9,0,0
1008.0416,992.4884,1060.1329,1000,1050,16,2,0,2,0,10,10,15.5532,-7.1716,-2.2453,8.0000,0.1000,0.6500,9,0,0
1012.4360,995.4945,1049.2162,1000,1050,16,2,0,3,0,10,10,16.9415,2.5366,-5.8503,9.0000,0.1000,0.6500,10,0,0
1011.6831,1008.9163,1049.2162,1000,1050,16,2,0,3,0,10,10,2.7667,13.1403,-5.8503,9.0000,0.1000,0.6500,10,0,0
1037.5090,1021.3225,1049.2162,1000,1050,16,2,0,3,0,10,10,16.1865,12.9634,-5.8503,9.0000,0.1000,0.6500,10,0,0
1047.8652,1019.3901,1049.2162,1000,1050,16,2,0,3,1,10,10,-1.3510,-0.5997,-5.8503,9.0000,0.1000,0.6500,10,0,0
1016.4987,1014.9164,1049.2162,1000,1050,16,2,0,3,0,10,10,1.5822,-3.2618,-5.8503,9.0000,0.1000,0.6500,10,0,0
999.2460,1017.6789,1049.2162,1000,1050,16,2,0,3,0,10,10,-18.4329,3.6947,-5.8503,9.0000,0.1000,0.6500,10,0,0
1032.9894,1029.7988,1049.2162,1000,1050,16,2,0,3,0,10,10,3.1907,13.2248,-5.8503,9.0000,0.1000,0.6500,10,0,0
1023.6575,1027.1448,1049.2162,1000,1050,16,2,0,3,0,10,10,-3.4872,-0.7916,-5.8503,9.0000,0.1000,0.6500,10,0,0
1029.7390,1038.9770,1039.3266,1000,1050,16,2,0,3,0,10,10,-9.2380,13.5288,-10.2815,11.0000,0.1000,0.6500,11,0,0
1051.1359,1043.2086,1039.3266,1000,1050,16,2,0,3,0,10,10,7.9273,6.6677,-10.2815,11.0000,0.1000,0.6500,11,0,0
1021.6133,1037.6780,1039.3266,1000,1050,16,2,0,3,0,10,10,-16.0648,-2.8301,-10.2815,11.0000,0.1000,0.6500,11,0,0
1036.0510,1035.0346,1039.3266,1000,1050,16,2,0,3,1,10,10,-3.2756,-0.2886,-10.2815,11.0000,0.1000,0.6500,11,0,0
1024.0239,1028.5523,1039.3266,1000,1050,16,2,0,3,0,10,10,-4.5285,-4.2926,-10.2815,11.0000,0.1000,0.6500,11,0,0
1022.2267,1020.7582,1039.3266,1000,1050,16,2,0,3,0,10,10,1.4685,-6.0096,-10.2815,11.0000,0.1000,0.6500,11,0,0
1026.7697,1015.1744,1039.3266,1000,1050,16,2,0,3,0,10,10,11.5953,-4.2864,-10.2815,11.0000,0.1000,0.6500,11,0,0
1030.7783,1021.9071,1039.3266,1000,1050,16,2,0,3,0,10,10,8.8712,7.6810,-10.2815,11.0000,0.1000,0.6500,11,0,0
1005.4062,1013.4694,1038.6355,1000,1050,16,2,0,3,0,10,10,-8.0632,-7.0685,-6.0278,9.5000,0.1000,0.6500,12,0,0
1010.4367,1023.6756,1038.6355,1000,1050,16,2,0,3,0,10,10,-13.2389,11.0481,-6.0278,9.5000,0.1000,0.6500,12,0,0
1048.3305,1039.0658,1038.6355,1000,1050,16,2,0,3,0,10,10,9.2647,16.8699,-6.0278,9.5000,0.1000,0.6500,12,0,0
1039.9040,1038.2057,1038.6355,1000,1050,16,2,0,3,1,10,10,1.2686,1.5815,-6.0278,9.5000,0.1000,0.6500,12,0,0
1026.6615,1044.5751,1038.6355,1000,1050,16,2,0,3,0,10,10,-17.9135,8.7572,-6.0278,9.5000,0.1000,0.6500,12,0,0
1043.4838,1048.8969,1038.6355,1000,1050,16,2,0,3,0,10,10,-5.4131,7.1078,-6.0278,9.5000,0.1000,0.6500,12,0,0
1053.7621,1039.8715,1038.6355,1000,1050,16,2,0,3,0,10,10,13.8906,-5.9693,-6.0278,9.5000,0.1000,0.6500,12,0,0
1034.4199,1041.6423,1038.6355,1000,1050,16,2,0,3,0,10,10,-7.2224,4.2627,-6.0278,9.5000,0.1000,0.6500,12,0,0
1043.4578,1032.5776,1043.8119,1000,1050,16,2,2,0,0,10,10,10.8801,-6.4620,-0.5058,8.5000,0.1000,0.6500,13,0,0
1036.0263,1025.0820,1043.8119,1000,1050,16,2,2,0,0,10,10,10.9443,-5.4595,-0.5058,8.5000,0.1000,0.6500,13,0,0
1045.3088,1035.0826,1043.8119,1000,1050,16,2,2,0,0,10,10,10.2262,11.5683,-0.5058,8.5000,0.1000,0.6500,13,0,0
1048.9522,1050.9533,1043.8119,1000,1050,16,2,2,0,0,10,10,-2.0011,18.0633,-0.5058,8.5000,0.1000,0.6500,13,0,0
1036.9082,1041.4398,1043.8119,1000,1050,16,2,2,0,0,10,10,-4.5316,-6.3289,-0.5058,8.5000,0.1000,0.6500,13,0,0
1054.6122,1043.1970,1043.8119,1000,1050,16,2,2,0,0,10,10,11.4152,4.3472,-0.5058,8.5000,0.1000,0.6500,13,0,0
1038.0371,1037.2285,1043.8119,1000,1050,16,2,2,0,0,10,10,0.8086,-3.2686,-0.5058,8.5000,0.1000,0.6500,13,0,0
1043.3718,1041.8542,1043.8119,1000,1050,16,2,2,0,0,10,10,1.5177,6.9524,-0.5058,8.5000,0.1000,0.6500,13,0,0
1043.0151,1044.4987,1047.5142,1000,1050,16,2,0,4,0,10,10,-1.4837,5.2605,0.6083,10.0000,0.1000,0.6500,14,0,0
1075.8939,1059.7232,1047.5142,1000,1050,16,2,0,4,0,10,10,16.1707,18.0056,0.6083,10.0000,0.1000,0.6500,14,0,0
1061.1890,1061.7583,1047.5142,1000,1050,16,2,0,4,0,10,10,-0.5693,5.7678,0.6083,10.0000,0.1000,0.6500,14,0,0
1028.3426,1045.2114,1047.5142,1000,1050,16,2,0,4,0,10,10,-16.8688,-12.6870,0.6083,10.0000,0.1000,0.6500,14,0,0
1043.7398,1046.8281,1047.5142,1000,1050,16,2,0,4,1,10,10,-3.7745,4.4425,0.6083,10.0000,0.1000,0.6500,14,0,0
1057.5869,1062.3503,1047.5142,1000,1050,16,2,0,4,0,10,10,-4.7634,18.4490,0.6083,10.0000,0.1000,0.6500,14,0,0
1068.3289,1063.8001,1047.5142,1000,1050,16,2,0,4,0,10,10,4.5288,5.3467,0.6083,10.0000,0.1000,0.6500,14,0,0
1058.4355,1062.1977,1047.5142,1000,1050,16,2,0,4,0,10,10,-3.7622,2.3851,0.6083,10.0000,0.1000,0.6500,14,0,0
1058.2677,1066.6413,1053.1686,1000,1050,16,2,0,4,0,10,10,-8.3735,8.3309,4.4115,10.5000,0.1000,0.6500,15,0,0
1064.7635,1060.4056,1053.1686,1000,1050,16,2,0,4,0,10,10,4.3579,-2.0706,4.4115,10.5000,0.1000,0.6500,15,0,0
1034.8415,1054.6510,1053.1686,1000,1050,16,2,0,4,0,10,10,-19.8095,-1.9792,4.4115,10.5000,0.1000,0.6500,15,0,0
1026.3443,1046.6638,1053.1686,1000,1050,16,2,0,4,0,10,10,-20.3195,-4.5715,4.4115,10.5000,0.1000,0.6500,15,0,0
1051.0036,1054.4579,1053.1686,1000,1050,16,2,0,4,1,10,10,-2.1650,10.7105,4.4115,10.5000,0.1000,0.6500,15,0,0
1053.8797,1052.7979,1053.1686,1000,1050,16,2,0,4,0,10,10,1.0818,1.7436,4.4115,10.5000,0.1000,0.6500,15,0,0
1033.9997,1039.5184,1053.1686,1000,1050,16,2,0,4,0,10,10,-5.5186,-9.9797,4.4115,10.5000,0.1000,0.6500,15,0,0
1035.6980,1033.2158,1053.1686,1000,1050,16,2,0,4,0,10,10,2.4822,-3.8326,4.4115,10.5000,0.1000,0.6500,15,0,0
1019.6398,1020.7992,1052.9829,1000,1050,16,2,0,4,0,10,10,-1.1594,-10.3406,1.3986,7.5000,0.1000,0.6500,16,0,0
997.3853,1017.0381,1052.9829,1000,1050,16,2,0,4,0,10,10,-19.6528,-2.4612,1.3986,7.5000,0.1000,0.6500,16,0,0
1030.7265,1018.3134,1052.9829,1000,1050,16,2,0,4,0,10,10,12.4131,2.3401,1.3986,7.5000,0.1000,0.6500,16,0,0
1010.8677,1014.5604,1052.9829,1000,1050,16,2,0,4,0,10,10,-3.6927,-2.6084,1.3986,7.5000,0.1000,0.6500,16,0,0
1053.9883,1006.7458,1052.9829,1000,1050,16,2,0,4,1,10,10,1.0054,-6.9045,1.3986,7.5000,0.1000,0.6500,16,0,0
1019.2915,1005.9916,1052.9829,1000,1050,16,2,0,4,0,10,10,13.3000,-0.3327,1.3986,7.5000,0.1000,0.6500,16,0,0
999.5465,997.3617,1052.9829,1000,1050,16,2,0,4,0,10,10,2.1847,-8.2553,1.3986,7.5000,0.1000,0.6500,16,0,0
1015.2337,991.9392,1052.9829,1000,1050,16,2,0,4,0,10,10,23.2945,-5.5874,1.3986,7.5000,0.1000,0.6500,16,0,0
987.9532,988.8039,1059.9732,1000,1050,16,2,0,4,0,10,10,-0.8506,-3.6392,8.4818,7.0000,0.1000,0.6500,17,0,0
988.7026,978.6966,1059.9732,1000,1050,16,2,0,4,0,10,10,10.0060,-10.8070,8.4818,7.0000,0.1000,0.6500,17,0,0
981.7552,983.0104,1059.9732,1000,1050,16,2,0,4,0,10,10,-1.2552,2.9824,8.4818,7.0000,0.1000,0.6500,17,0,0
968.7289,973.0382,1059.9732,1000,1050,16,2,0,4,0,10,10,-4.3093,-11.0341,8.4818,7.0000,0.1000,0.6500,17,0,0
1049.5480,988.0132,1059.9732,1000,1050,16,2,0,4,1,10,10,-10.4252,13.2899,8.4818,7.0000,0.1000,0.6500,17,0,0
980.1748,982.6013,1059.9732,1000,1050,16,2,0,4,0,10,10,-2.4265,-6.1610,8.4818,7.0000,0.1000,0.6500,17,0,0
962.2485,973.3241,1059.9732,1000,1050,16,2,0,4,0,10,10,-11.0756,-10.3646,8.4818,7.0000,0.1000,0.6500,17,0,0
967.1305,971.6810,1059.9732,1000,1050,16,2,0,4,0,10,10,-4.5505,-3.3103,8.4818,7.0000,0.1000,0.6500,17,0,0
977.8381,991.4878,1046.0149,1000,1050,16,2,1,5,0,10,10,-13.6497,18.0369,-8.9717,8.5000,0.1000,0.6500,18,0,0
1000.9696,989.6142,1046.0149,1000,1050,16,2,1,5,0,10,10,11.3554,-2.4057,-8.9717,8.5000,0.1000,0.6500,18,0,0
1006.8981,1005.1681,1046.0149,1000,1050,16,2,1,5,0,10,10,1.7300,14.9048,-8.9717,8.5000,0.1000,0.6500,18,0,0
983.3762,986.6110,1046.0149,1000,1050,16,2,1,5,0,10,10,-3.2349,-18.2341,-8.9717,8.5000,0.1000,0.6500,18,0,0
992.4162,982.0308,1046.0149,1000,1050,16,2,1,5,0,10,10,10.3854,-5.4170,-8.9717,8.5000,0.1000,0.6500,18,0,0
1027.1040,974.7345,1046.0149,1000,1050,16,2,1,5,1,10,10,-18.9109,-8.4193,-8.9717,8.5000,0.1000,0.6500,18,0,0
976.7468,985.5305,1046.0149,1000,1050,16,2,1,5,0,10,10,-8.7837,9.2169,-8.9717,8.5000,0.1000,0.6500,18,0,0
998.5058,1002.0556,1046.0149,1000,1050,16,2,1,5,0,10,10,-3.5498,15.6207,-8.9717,8.5000,0.1000,0.6500,18,0,0
1004.8863,1006.8197,1066.2362,1000,1050,16,2,2,0,0,10,10,-1.9334,4.8926,18.2288,7.5000,0.1000,0.6500,19,0,0
1009.0705,1000.7037,1066.2362,1000,1050,16,2,2,0,0,10,10,8.3668,-5.6898,18.2288,7.5000,0.1000,0.6500,19,0,0
1005.3792,1000.1256,1066.2362,1000,1050,16,2,2,0,0,10,10,5.2535,-0.5341,18.2288,7.5000,0.1000,0.6500,19,0,0
1011.4937,1011.7327,1066.2362,1000,1050,16,2,2,0,0,10,10,-0.2391,11.6150,18.2288,7.5000,0.1000,0.6500,19,0,0
1015.7034,1018.4133,1066.2362,1000,1050,16,2,2,0,0,10,10,-2.7099,7.4138,18.2288,7.5000,0.1000,0.6500,19,0,0
1013.1190,1004.9189,1066.2362,1000,1050,16,2,2,0,0,10,10,8.2001,-12.3435,18.2288,7.5000,0.1000,0.6500,19,0,0
995.8332,996.2651,1066.2362,1000,1050,16,2,2,0,0,10,10,-0.4319,-8.3464,18.2288,7.5000,0.1000,0.6500,19,0,0
982.6668,999.5755,1066.2362,1000,1050,16,2,2,0,0,10,10,-16.9087,3.0769,18.2288,7.5000,0.1000,0.6500,19,0,0
1004.5101,995.8788,1065.2290,1000,1050,16,2,1,5,0,10,10,8.6313,-3.7232,7.1109,11.0000,0.1000,0.6500,20,0,0
978.4806,981.5446,1065.2290,1000,1050,16,2,1,5,0,10,10,-3.0640,-14.5918,7.1109,11.0000,0.1000,0.6500,20,0,0
1002.5012,984.6950,1065.2290,1000,1050,16,2,1,5,0,10,10,17.8061,1.9969,7.1109,11.0000,0.1000,0.6500,20,0,0
949.5093,971.2583,1065.2290,1000,1050,16,2,1,5,0,10,10,-21.7490,-14.3933,7.1109,11.0000,0.1000,0.6500,20,0,0
965.2194,976.5812,1065.2290,1000,1050,16,2,1,5,0,10,10,-11.3618,3.5266,7.1109,11.0000,0.1000,0.6500,20,0,0
1069.9218,993.5418,1065.2290,1000,1050,16,2,1,5,1,10,10,4.6927,15.4969,7.1109,11.0000,0.1000,0.6500,20,0,0
1012.3869,1010.4246,1065.2290,1000,1050,16,2,1,5,0,10,10,1.9622,16.4792,7.1109,11.0000,0.1000,0.6500,20,0,0
998.3178,989.1384,1065.2290,1000,1050,16,2,1,5,0,10,10,9.1795,-20.6347,7.1109,11.0000,0.1000,0.6500,20,0,0
977.0606,985.6800,1085.9659,1000,1050,16,2,1,6,0,10,10,-8.6194,-4.1372,28.3513,7.5000,0.1000,0.6500,21,0,0
985.5854,983.3816,1085.9659,1000,1050,16,2,1,6,0,10,10,2.2038,-3.1934,28.3513,7.5000,0.1000,0.6500,21,0,0
980.0146,987.8493,1085.9659,1000,1050,16,2,1,6,0,10,10,-7.8347,3.4290,28.3513,7.5000,0.1000,0.6500,21,0,0
988.2467,992.8264,1085.9659,1000,1050,16,2,1,6,0,10,10,-4.5796,4.2177,28.3513,7.5000,0.1000,0.6500,21,0,0
1014.4251,996.0883,1085.9659,1000,1050,16,2,1,6,0,10,10,18.3368,2.8136,28.3513,7.5000,0.1000,0.6500,21,0,0
1003.5377,997.7589,1085.9659,1000,1050,16,2,1,6,0,10,10,5.7789,1.4261,28.3513,7.5000,0.1000,0.6500,21,0,0
1089.5079,994.5182,1085.9659,1000,1050,16,2,1,6,1,10,10,3.5420,-3.3808,28.3513,7.5000,0.1000,0.6500,21,0,0
987.4268,982.0550,1085.9659,1000,1050,16,2,1,6,0,10,10,5.3718,-12.8058,28.3513,7.5000,0.1000,0.6500,21,0,0
994.9352,1002.4885,1088.0826,1000,1050,16,2,1,6,0,10,10,-7.5533,19.3119,20.0997,11.0000,0.1000,0.6500,22,0,0
1017.9844,999.9504,1088.0826,1000,1050,16,2,1,6,0,10,10,18.0341,-2.3826,20.0997,11.0000,0.1000,0.6500,22,0,0
1014.7059,1017.2668,1088.0826,1000,1050,16,2,1,6,0,10,10,-2.5609,17.3133,20.0997,11.0000,0.1000,0.6500,22,0,0
990.7903,1012.5543,1088.0826,1000,1050,16,2,1,6,0,10,10,-21.7640,-3.6333,20.0997,11.0000,0.1000,0.6500,22,0,0
1011.3565,1020.6916,1088.0826,1000,1050,16,2,1,6,0,10,10,-9.3351,8.9219,20.0997,11.0000,0.1000,0.6500,22,0,0
1036.9685,1019.8909,1088.0826,1000,1050,16,2,1,6,0,10,10,17.0775,0.4926,20.0997,11.0000,0.1000,0.6500,22,0,0
1086.6909,1011.7825,1088.0826,1000,1050,16,2,1,6,1,10,10,-1.3918,-6.8653,20.0997,11.0000,0.1000,0.6500,22,0,0
1025.4731,1020.0788,1088.0826,1000,1050,16,2,1,6,0,10,10,5.3943,9.0328,20.0997,11.0000,0.1000,0.6500,22,0,0
