observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,noise_v,noise_w_std_t_minus_one,noise_w_dev_t_minus_one,ITI,duration_tones,ISI,trial_n,run_n,session_n
774.8515,769.6124,791.0880,700,750,240,30,1,6,1,10,10,-16.2365,-14.4722,13.2276,7.5000,0.1000,0.6500,58,0,3
765.7129,760.5528,791.0880,700,750,240,30,1,6,0,10,10,5.1601,-8.7695,13.2276,7.5000,0.1000,0.6500,58,0,3
759.8645,754.2747,796.8767,700,750,240,30,1,5,0,10,10,5.5898,-6.0258,7.1583,10.0000,0.1000,0.6500,59,0,3
773.0132,755.5244,796.8767,700,750,240,30,1,5,0,10,10,17.4888,1.4759,7.1583,10.0000,0.1000,0.6500,59,0,3
786.2103,771.0529,796.8767,700,750,240,30,1,5,0,10,10,15.1574,15.7598,7.1583,10.0000,0.1000,0.6500,59,0,3
796.3623,781.3788,796.8767,700,750,240,30,1,5,0,10,10,14.9835,10.6219,7.1583,10.0000,0.1000,0.6500,59,0,3
781.8188,763.0515,796.8767,700,750,240,30,1,5,0,10,10,18.7673,-17.9882,7.1583,10.0000,0.1000,0.6500,59,0,3
790.5490,752.3037,796.8767,700,750,240,30,1,5,1,10,10,-6.3276,-10.4851,7.1583,10.0000,0.1000,0.6500,59,0,3
757.1255,745.0632,796.8767,700,750,240,30,1,5,0,10,10,12.0623,-7.0225,7.1583,10.0000,0.1000,0.6500,59,0,3
762.5440,755.5938,796.8767,700,750,240,30,1,5,0,10,10,6.9502,10.7184,7.1583,10.0000,0.1000,0.6500,59,0,3
977.3798,992.4096,1021.1003,1000,1050,40,5,1,6,0,10,10,-15.0298,,,8.5000,0.1000,0.6500,60,1,3
998.4851,987.4727,1021.1003,1000,1050,40,5,1,6,0,10,10,11.0124,-5.1267,,8.5000,0.1000,0.6500,60,1,3
985.0694,978.5231,1021.1003,1000,1050,40,5,1,6,0,10,10,6.5463,-9.2627,,8.5000,0.1000,0.6500,60,1,3
979.4923,975.5579,1021.1003,1000,1050,40,5,1,6,0,10,10,3.9344,-3.5022,,8.5000,0.1000,0.6500,60,1,3
971.6955,972.7985,1021.1003,1000,1050,40,5,1,6,0,10,10,-1.1030,-3.3705,,8.5000,0.1000,0.6500,60,1,3
979.1720,977.0833,1021.1003,1000,1050,40,5,1,6,0,10,10,2.0887,3.6048,,8.5000,0.1000,0.6500,60,1,3
1004.4148,969.9897,1021.1003,1000,1050,40,5,1,6,1,10,10,-16.6856,-7.6665,,8.5000,0.1000,0.6500,60,1,3
979.3704,956.7847,1021.1003,1000,1050,40,5,1,6,0,10,10,22.5858,-13.9553,,8.5000,0.1000,0.6500,60,1,3
931.4607,940.8365,1033.9196,1000,1050,40,5,1,4,0,10,10,-9.3758,-17.0286,7.0393,11.5000,0.1000,0.6500,61,1,3
957.2918,952.9360,1033.9196,1000,1050,40,5,1,4,0,10,10,4.3558,10.6204,7.0393,11.5000,0.1000,0.6500,61,1,3
959.7353,951.1404,1033.9196,1000,1050,40,5,1,4,0,10,10,8.5949,-2.9722,7.0393,11.5000,0.1000,0.6500,61,1,3
967.3529,956.6818,1033.9196,1000,1050,40,5,1,4,0,10,10,10.6711,4.3199,7.0393,11.5000,0.1000,0.6500,61,1,3
1031.0994,977.1607,1033.9196,1000,1050,40,5,1,4,1,10,10,-2.8202,19.3960,7.0393,11.5000,0.1000,0.6500,61,1,3
970.1155,973.5424,1033.9196,1000,1050,40,5,1,4,0,10,10,-3.4269,-4.1893,7.0393,11.5000,0.1000,0.6500,61,1,3
978.0070,979.0590,1033.9196,1000,1050,40,5,1,4,0,10,10,-1.0520,4.8551,7.0393,11.5000,0.1000,0.6500,61,1,3
967.9865,964.3229,1033.9196,1000,1050,40,5,1,4,0,10,10,3.6636,-15.2597,7.0393,11.5000,0.1000,0.6500,61,1,3
965.5382,964.6581,1046.3568,1000,1050,40,5,1,5,0,10,10,0.8800,-0.5567,9.2212,8.0000,0.1000,0.6500,62,1,3
972.0490,956.6818,1046.3568,1000,1050,40,5,1,5,0,10,10,15.3673,-8.8599,9.2212,8.0000,0.1000,0.6500,62,1,3
973.9393,973.0843,1046.3568,1000,1050,40,5,1,5,0,10,10,0.8550,15.3196,9.2212,8.0000,0.1000,0.6500,62,1,3
971.2450,971.1299,1046.3568,1000,1050,40,5,1,5,0,10,10,0.1151,-2.6273,9.2212,8.0000,0.1000,0.6500,62,1,3
951.2329,977.8597,1046.3568,1000,1050,40,5,1,5,0,10,10,-26.6267,6.0080,9.2212,8.0000,0.1000,0.6500,62,1,3
1038.6890,976.4337,1046.3568,1000,1050,40,5,1,5,1,10,10,-7.6678,-1.9795,9.2212,8.0000,0.1000,0.6500,62,1,3
970.7659,977.7613,1046.3568,1000,1050,40,5,1,5,0,10,10,-6.9954,0.7384,9.2212,8.0000,0.1000,0.6500,62,1,3
935.2930,941.8482,1046.3568,1000,1050,40,5,1,5,0,10,10,-6.5552,-36.4691,9.2212,8.0000,0.1000,0.6500,62,1,3
926.0631,940.0501,1062.8242,1000,1050,40,5,1,4,0,10,10,-13.9871,-3.2519,15.7387,7.5000,0.1000,0.6500,63,1,3
945.1541,947.2769,1062.8242,1000,1050,40,5,1,4,0,10,10,-2.1228,5.7280,15.7387,7.5000,0.1000,0.6500,63,1,3
942.7874,936.9445,1062.8242,1000,1050,40,5,1,4,0,10,10,5.8429,-11.6505,15.7387,7.5000,0.1000,0.6500,63,1,3
941.2659,932.9011,1062.8242,1000,1050,40,5,1,4,0,10,10,8.3648,-5.6198,15.7387,7.5000,0.1000,0.6500,63,1,3
1072.0261,934.7482,1062.8242,1000,1050,40,5,1,4,1,10,10,9.2020,0.1696,15.7387,7.5000,0.1000,0.6500,63,1,3
950.0547,940.9882,1062.8242,1000,1050,40,5,1,4,0,10,10,9.0665,4.6088,15.7387,7.5000,0.1000,0.6500,63,1,3
948.3649,945.0272,1062.8242,1000,1050,40,5,1,4,0,10,10,3.3377,2.5637,15.7387,7.5000,0.1000,0.6500,63,1,3
944.9124,946.3543,1062.8242,1000,1050,40,5,1,4,0,10,10,-1.4418,-0.0473,15.7387,7.5000,0.1000,0.6500,63,1,3
942.0144,940.6475,1066.4149,1000,1050,40,5,1,5,0,10,10,1.3668,-7.0479,6.1556,10.0000,0.1000,0.6500,64,1,3
914.0817,936.2244,1066.4149,1000,1050,40,5,1,5,0,10,10,-22.1427,-5.9070,6.1556,10.0000,0.1000,0.6500,64,1,3
923.5766,933.5774,1066.4149,1000,1050,40,5,1,5,0,10,10,-10.0009,-4.2413,6.1556,10.0000,0.1000,0.6500,64,1,3
927.9111,925.9829,1066.4149,1000,1050,40,5,1,5,0,10,10,1.9283,-9.2551,6.1556,10.0000,0.1000,0.6500,64,1,3
925.7743,935.8768,1066.4149,1000,1050,40,5,1,5,0,10,10,-10.1025,8.0435,6.1556,10.0000,0.1000,0.6500,64,1,3
1072.5097,942.8615,1066.4149,1000,1050,40,5,1,5,1,10,10,6.0947,5.3816,6.1556,10.0000,0.1000,0.6500,64,1,3
943.2996,933.3920,1066.4149,1000,1050,40,5,1,5,0,10,10,9.9075,-10.8979,6.1556,10.0000,0.1000,0.6500,64,1,3
942.9539,936.2229,1066.4149,1000,1050,40,5,1,5,0,10,10,6.7310,1.1657,6.1556,10.0000,0.1000,0.6500,64,1,3
945.2385,941.1641,1068.5640,1000,1050,40,5,1,5,0,10,10,4.0744,3.3468,5.4321,11.5000,0.1000,0.6500,65,1,3
935.4984,942.0254,1068.5640,1000,1050,40,5,1,5,0,10,10,-6.5270,-0.6096,5.4321,11.5000,0.1000,0.6500,65,1,3
945.3383,923.3053,1068.5640,1000,1050,40,5,1,5,0,10,10,22.0330,-20.1695,5.4321,11.5000,0.1000,0.6500,65,1,3
939.7532,927.0287,1068.5640,1000,1050,40,5,1,5,0,10,10,12.7245,1.8060,5.4321,11.5000,0.1000,0.6500,65,1,3
934.8895,933.8158,1068.5640,1000,1050,40,5,1,5,0,10,10,1.0737,4.9628,5.4321,11.5000,0.1000,0.6500,65,1,3
1068.1533,944.7477,1068.5640,1000,1050,40,5,1,5,1,10,10,-0.4107,9.2774,5.4321,11.5000,0.1000,0.6500,65,1,3
938.0929,939.7592,1068.5640,1000,1050,40,5,1,5,0,10,10,-1.6663,-6.3698,5.4321,11.5000,0.1000,0.6500,65,1,3
927.0859,943.4855,1068.5640,1000,1050,40,5,1,5,0,10,10,-16.3996,2.2203,5.4321,11.5000,0.1000,0.6500,65,1,3
951.1968,939.3258,1074.4830,1000,1050,40,5,2,0,0,10,10,11.8710,-5.5726,9.6318,7.5000,0.1000,0.6500,66,1,3
950.4858,949.9076,1074.4830,1000,1050,40,5,2,0,0,10,10,0.5782,9.0650,9.6318,7.5000,0.1000,0.6500,66,1,3
964.2974,956.4586,1074.4830,1000,1050,40,5,2,0,0,10,10,7.8387,5.2987,9.6318,7.5000,0.1000,0.6500,66,1,3
973.6858,964.0702,1074.4830,1000,1050,40,5,2,0,0,10,10,9.6156,6.5230,9.6318,7.5000,0.1000,0.6500,66,1,3
955.8205,949.7265,1074.4830,1000,1050,40,5,2,0,0,10,10,6.0941,-15.2420,9.6318,7.5000,0.1000,0.6500,66,1,3
933.5100,945.9192,1074.4830,1000,1050,40,5,2,0,0,10,10,-12.4093,-5.0641,9.6318,7.5000,0.1000,0.6500,66,1,3
934.8468,953.7816,1074.4830,1000,1050,40,5,2,0,0,10,10,-18.9348,6.5103,9.6318,7.5000,0.1000,0.6500,66,1,3
983.4288,960.0000,1074.4830,1000,1050,40,5,2,0,0,10,10,23.4288,5.0630,9.6318,7.5000,0.1000,0.6500,66,1,3
939.0299,957.2737,1059.0525,1000,1050,40,5,0,2,0,10,10,-18.2438,-3.7263,-10.5339,7.5000,0.1000,0.6500,67,1,3
962.1659,959.8098,1059.0525,1000,1050,40,5,0,2,0,10,10,2.3561,1.4680,-10.5339,7.5000,0.1000,0.6500,67,1,3
1046.6584,947.9518,1059.0525,1000,1050,40,5,0,2,1,10,10,-12.3941,-12.8628,-10.5339,7.5000,0.1000,0.6500,67,1,3
959.5612,941.2040,1059.0525,1000,1050,40,5,0,2,0,10,10,18.3572,-8.0490,-10.5339,7.5000,0.1000,0.6500,67,1,3
939.2041,933.3152,1059.0525,1000,1050,40,5,0,2,0,10,10,5.8889,-9.3587,-10.5339,7.5000,0.1000,0.6500,67,1,3
936.8894,928.7390,1059.0525,1000,1050,40,5,0,2,0,10,10,8.1504,-6.2433,-10.5339,7.5000,0.1000,0.6500,67,1,3
936.5934,937.1546,1059.0525,1000,1050,40,5,0,2,0,10,10,-0.5612,6.6341,-10.5339,7.5000,0.1000,0.6500,67,1,3
939.2599,934.7994,1059.0525,1000,1050,40,5,0,2,0,10,10,4.4605,-3.9264,-10.5339,7.5000,0.1000,0.6500,67,1,3
906.7386,920.2338,1057.8891,1000,1050,40,5,0,3,0,10,10,-13.4952,-16.1956,0.6472,9.0000,0.1000,0.6500,68,1,3
935.3562,926.0364,1057.8891,1000,1050,40,5,0,3,0,10,10,9.3198,3.8085,0.6472,9.0000,0.1000,0.6500,68,1,3
926.8602,937.0281,1057.8891,1000,1050,40,5,0,3,0,10,10,-10.1680,9.1426,0.6472,9.0000,0.1000,0.6500,68,1,3
1061.5230,939.3124,1057.8891,1000,1050,40,5,0,3,1,10,10,3.6338,0.7100,0.6472,9.0000,0.1000,0.6500,68,1,3
937.0624,938.7663,1057.8891,1000,1050,40,5,0,3,0,10,10,-1.7039,-2.0633,0.6472,9.0000,0.1000,0.6500,68,1,3
955.7720,954.4384,1057.8891,1000,1050,40,5,0,3,0,10,10,1.3336,14.1412,0.6472,9.0000,0.1000,0.6500,68,1,3
955.8457,954.9035,1057.8891,1000,1050,40,5,0,3,0,10,10,0.9423,-0.6739,0.6472,9.0000,0.1000,0.6500,68,1,3
971.1934,963.6809,1057.8891,1000,1050,40,5,0,3,0,10,10,7.5125,7.6500,0.6472,9.0000,0.1000,0.6500,68,1,3
957.0106,957.4782,1053.4051,1000,1050,40,5,0,4,0,10,10,-0.4676,-7.1106,-2.9062,9.5000,0.1000,0.6500,69,1,3
954.7074,932.6972,1053.4051,1000,1050,40,5,0,4,0,10,10,22.0102,-25.8441,-2.9062,9.5000,0.1000,0.6500,69,1,3
934.1110,942.6560,1053.4051,1000,1050,40,5,0,4,0,10,10,-8.5451,8.2763,-2.9062,9.5000,0.1000,0.6500,69,1,3
937.1203,929.2503,1053.4051,1000,1050,40,5,0,4,0,10,10,7.8700,-14.8393,-2.9062,9.5000,0.1000,0.6500,69,1,3
1060.9789,930.8895,1053.4051,1000,1050,40,5,0,4,1,10,10,7.5738,-0.1296,-2.9062,9.5000,0.1000,0.6500,69,1,3
906.9696,917.8505,1053.4051,1000,1050,40,5,0,4,0,10,10,-10.8809,-14.7668,-2.9062,9.5000,0.1000,0.6500,69,1,3
916.6635,920.6600,1053.4051,1000,1050,40,5,0,4,0,10,10,-3.9965,0.7558,-2.9062,9.5000,0.1000,0.6500,69,1,3
914.4900,925.5456,1053.4051,1000,1050,40,5,0,4,0,10,10,-11.0556,2.9021,-2.9062,9.5000,0.1000,0.6500,69,1,3
930.0409,915.7738,1054.3412,1000,1050,40,5,0,2,0,10,10,14.2670,-11.6331,1.6171,11.5000,0.1000,0.6500,70,1,3
909.4843,899.5750,1054.3412,1000,1050,40,5,0,2,0,10,10,9.9093,-18.3045,1.6171,11.5000,0.1000,0.6500,70,1,3
1057.2613,887.6681,1054.3412,1000,1050,40,5,0,2,1,10,10,2.9201,-14.4175,1.6171,11.5000,0.1000,0.6500,70,1,3
907.5257,885.8207,1054.3412,1000,1050,40,5,0,2,0,10,10,21.7050,-4.6558,1.6171,11.5000,0.1000,0.6500,70,1,3
901.9240,902.1856,1054.3412,1000,1050,40,5,0,2,0,10,10,-0.2616,13.5105,1.6171,11.5000,0.1000,0.6500,70,1,3
893.2067,898.6290,1054.3412,1000,1050,40,5,0,2,0,10,10,-5.4224,-6.0019,1.6171,11.5000,0.1000,0.6500,70,1,3
904.6428,904.2177,1054.3412,1000,1050,40,5,0,2,0,10,10,0.4251,3.0544,1.6171,11.5000,0.1000,0.6500,70,1,3
902.3392,904.8727,1054.3412,1000,1050,40,5,0,2,0,10,10,-2.5335,-1.7396,1.6171,11.5000,0.1000,0.6500,70,1,3
899.2138,906.4398,1055.9209,1000,1050,40,5,2,0,0,10,10,-7.2260,-0.8111,2.4479,8.0000,0.1000,0.6500,71,1,3
903.5681,905.6151,1055.9209,1000,1050,40,5,2,0,0,10,10,-2.0470,-3.1638,2.4479,8.0000,0.1000,0.6500,71,1,3
897.3736,906.8010,1055.9209,1000,1050,40,5,2,0,0,10,10,-9.4273,-1.1737,2.4479,8.0000,0.1000,0.6500,71,1,3
892.4279,899.6893,1055.9209,1000,1050,40,5,2,0,0,10,10,-7.2614,-9.4417,2.4479,8.0000,0.1000,0.6500,71,1,3
903.4763,895.9686,1055.9209,1000,1050,40,5,2,0,0,10,10,7.5077,-6.2284,2.4479,8.0000,0.1000,0.6500,71,1,3
906.5208,903.2857,1055.9209,1000,1050,40,5,2,0,0,10,10,3.2351,4.7163,2.4479,8.0000,0.1000,0.6500,71,1,3
913.5838,912.8247,1055.9209,1000,1050,40,5,2,0,0,10,10,0.7591,7.1211,2.4479,8.0000,0.1000,0.6500,71,1,3
914.7161,919.0386,1055.9209,1000,1050,40,5,2,0,0,10,10,-4.3226,4.0345,2.4479,8.0000,0.1000,0.6500,71,1,3
908.6695,910.7444,1043.8518,1000,1050,40,5,1,5,0,10,10,-2.0749,-10.3182,-10.8849,9.0000,0.1000,0.6500,72,1,3
935.9048,931.0113,1043.8518,1000,1050,40,5,1,5,0,10,10,4.8935,18.0355,-10.8849,9.0000,0.1000,0.6500,72,1,3
924.8278,921.4200,1043.8518,1000,1050,40,5,1,5,0,10,10,3.4078,-11.3160,-10.8849,9.0000,0.1000,0.6500,72,1,3
928.3836,917.1482,1043.8518,1000,1050,40,5,1,5,0,10,10,11.2354,-6.2363,-10.8849,9.0000,0.1000,0.6500,72,1,3
964.5037,948.0350,1043.8518,1000,1050,40,5,1,5,0,10,10,16.4687,28.8155,-10.8849,9.0000,0.1000,0.6500,72,1,3
1035.7585,952.0347,1043.8518,1000,1050,40,5,1,5,1,10,10,-8.0933,2.7005,-10.8849,9.0000,0.1000,0.6500,72,1,3
946.0829,949.3466,1043.8518,1000,1050,40,5,1,5,0,10,10,-3.2637,-3.8872,-10.8849,9.0000,0.1000,0.6500,72,1,3
947.1427,936.4145,1043.8518,1000,1050,40,5,1,5,0,10,10,10.7281,-14.1984,-10.8849,9.0000,0.1000,0.6500,72,1,3
953.8420,935.0523,1049.8476,1000,1050,40,5,1,6,0,10,10,18.7897,-2.9518,4.7661,10.5000,0.1000,0.6500,73,1,3
962.8330,946.9762,1049.8476,1000,1050,40,5,1,6,0,10,10,15.8568,10.3002,4.7661,10.5000,0.1000,0.6500,73,1,3
946.4481,947.7511,1049.8476,1000,1050,40,5,1,6,0,10,10,-1.3030,-0.5508,4.7661,10.5000,0.1000,0.6500,73,1,3
951.6429,955.7624,1049.8476,1000,1050,40,5,1,6,0,10,10,-4.1195,6.7052,4.7661,10.5000,0.1000,0.6500,73,1,3
952.4944,956.7247,1049.8476,1000,1050,40,5,1,6,0,10,10,-4.2302,-0.1437,4.7661,10.5000,0.1000,0.6500,73,1,3
933.7663,942.1911,1049.8476,1000,1050,40,5,1,6,0,10,10,-8.4248,-15.6154,4.7661,10.5000,0.1000,0.6500,73,1,3
1039.0917,947.5078,1049.8476,1000,1050,40,5,1,6,1,10,10,-10.7559,3.8715,4.7661,10.5000,0.1000,0.6500,73,1,3
937.5029,944.0848,1049.8476,1000,1050,40,5,1,6,0,10,10,-6.5819,-4.7353,4.7661,10.5000,0.1000,0.6500,73,1,3
954.2128,952.4606,1061.7962,1000,1050,40,5,1,4,0,10,10,1.7522,6.9779,11.9182,10.0000,0.1000,0.6500,74,1,3
963.3528,960.1367,1061.7962,1000,1050,40,5,1,4,0,10,10,3.2161,6.4876,11.9182,10.0000,0.1000,0.6500,74,1,3
965.2064,965.0725,1061.7962,1000,1050,40,5,1,4,0,10,10,0.1340,3.9392,11.9182,10.0000,0.1000,0.6500,74,1,3
960.2588,970.5944,1061.7962,1000,1050,40,5,1,4,0,10,10,-10.3356,4.6487,11.9182,10.0000,0.1000,0.6500,74,1,3
1061.0846,971.3825,1061.7962,1000,1050,40,5,1,4,1,10,10,-0.7116,0.0529,11.9182,10.0000,0.1000,0.6500,74,1,3
982.7759,987.5343,1061.7962,1000,1050,40,5,1,4,0,10,10,-4.7584,15.4363,11.9182,10.0000,0.1000,0.6500,74,1,3
1004.1748,1002.1303,1061.7962,1000,1050,40,5,1,4,0,10,10,2.0445,14.2844,11.9182,10.0000,0.1000,0.6500,74,1,3
1011.9947,1009.7348,1061.7962,1000,1050,40,5,1,4,0,10,10,2.2600,7.6577,11.9182,10.0000,0.1000,0.6500,74,1,3
992.6816,998.0396,1059.0248,1000,1050,40,5,1,6,0,10,10,-5.3580,-11.4518,-0.4122,8.5000,0.1000,0.6500,75,1,3
989.5871,985.7021,1059.0248,1000,1050,40,5,1,6,0,10,10,3.8850,-12.3865,-0.4122,8.5000,0.1000,0.6500,75,1,3
1010.8889,998.3014,1059.0248,1000,1050,40,5,1,6,0,10,10,12.5875,12.2418,-0.4122,8.5000,0.1000,0.6500,75,1,3
989.0124,1006.3869,1059.0248,1000,1050,40,5,1,6,0,10,10,-17.3746,8.0431,-0.4122,8.5000,0.1000,0.6500,75,1,3
1046.9825,1030.8828,1059.0248,1000,1050,40,5,1,6,0,10,10,16.0998,24.6555,-0.4122,8.5000,0.1000,0.6500,75,1,3
1039.2796,1034.5988,1059.0248,1000,1050,40,5,1,6,0,10,10,4.6808,4.4881,-0.4122,8.5000,0.1000,0.6500,75,1,3
1070.4885,1032.5681,1059.0248,1000,1050,40,5,1,6,1,10,10,11.4637,-1.1657,-0.4122,8.5000,0.1000,0.6500,75,1,3
1046.5769,1048.9549,1059.0248,1000,1050,40,5,1,6,0,10,10,-2.3780,17.2010,-0.4122,8.5000,0.1000,0.6500,75,1,3
1071.8101,1062.0212,1058.8776,1000,1050,40,5,1,6,0,10,10,9.7889,14.2902,1.6577,8.5000,0.1000,0.6500,76,1,3
1080.9027,1074.7186,1058.8776,1000,1050,40,5,1,6,0,10,10,6.1841,14.2479,1.6577,8.5000,0.1000,0.6500,76,1,3
1030.3280,1051.5555,1058.8776,1000,1050,40,5,1,6,0,10,10,-21.2275,-21.2951,1.6577,8.5000,0.1000,0.6500,76,1,3
1037.3563,1057.0988,1058.8776,1000,1050,40,5,1,6,0,10,10,-19.7425,6.8322,1.6577,8.5000,0.1000,0.6500,76,1,3
1089.2993,1086.0482,1058.8776,1000,1050,40,5,1,6,0,10,10,3.2511,30.3768,1.6577,8.5000,0.1000,0.6500,76,1,3
1063.1524,1073.5846,1058.8776,1000,1050,40,5,1,6,0,10,10,-10.4321,-10.3124,1.6577,8.5000,0.1000,0.6500,76,1,3
1055.6005,1083.9262,1058.8776,1000,1050,40,5,1,6,1,10,10,-3.2771,12.1813,1.6577,8.5000,0.1000,0.6500,76,1,3
1105.4416,1096.0159,1058.8776,1000,1050,40,5,1,6,0,10,10,9.4258,14.1878,1.6577,8.5000,0.1000,0.6500,76,1,3
1080.5683,1077.8088,1065.0023,1000,1050,40,5,0,3,0,10,10,2.7595,-15.8066,7.9003,7.5000,0.1000,0.6500,77,1,3
1064.4538,1077.6469,1065.0023,1000,1050,40,5,0,3,0,10,10,-13.1930,1.7833,7.9003,7.5000,0.1000,0.6500,77,1,3
1082.2783,1084.6061,1065.0023,1000,1050,40,5,0,3,0,10,10,-2.3278,8.9004,7.9003,7.5000,0.1000,0.6500,77,1,3
1050.0276,1073.2863,1065.0023,1000,1050,40,5,0,3,1,10,10,-14.9748,-9.2046,7.9003,7.5000,0.1000,0.6500,77,1,3
1069.5616,1065.8400,1065.0023,1000,1050,40,5,0,3,0,10,10,3.7217,-5.6141,7.9003,7.5000,0.1000,0.6500,77,1,3
1057.4337,1067.6821,1065.0023,1000,1050,40,5,0,3,0,10,10,-10.2484,3.4881,7.9003,7.5000,0.1000,0.6500,77,1,3
1067.2890,1059.1675,1065.0023,1000,1050,40,5,0,3,0,10,10,8.1215,-6.8225,7.9003,7.5000,0.1000,0.6500,77,1,3
1067.9014,1067.2280,1065.0023,1000,1050,40,5,0,3,0,10,10,0.6734,9.5396,7.9003,7.5000,0.1000,0.6500,77,1,3
1068.4344,1071.1126,1056.8549,1000,1050,40,5,0,3,0,10,10,-2.6781,5.5653,-5.1469,11.5000,0.1000,0.6500,78,1,3
1075.3205,1065.4104,1056.8549,1000,1050,40,5,0,3,0,10,10,9.9101,-3.9243,-5.1469,11.5000,0.1000,0.6500,78,1,3
1041.4194,1052.6079,1056.8549,1000,1050,40,5,0,3,0,10,10,-11.1885,-11.1672,-5.1469,11.5000,0.1000,0.6500,78,1,3
1054.9524,1051.9158,1056.8549,1000,1050,40,5,0,3,1,10,10,-1.9025,0.6231,-5.1469,11.5000,0.1000,0.6500,78,1,3
1080.6256,1066.1598,1056.8549,1000,1050,40,5,0,3,0,10,10,14.4658,15.5420,-5.1469,11.5000,0.1000,0.6500,78,1,3
1047.9056,1048.6181,1056.8549,1000,1050,40,5,0,3,0,10,10,-0.7124,-15.8878,-5.1469,11.5000,0.1000,0.6500,78,1,3
1057.3662,1038.1537,1056.8549,1000,1050,40,5,0,3,0,10,10,19.2125,-9.2489,-5.1469,11.5000,0.1000,0.6500,78,1,3
1060.8384,1047.3418,1056.8549,1000,1050,40,5,0,3,0,10,10,13.4967,10.1419,-5.1469,11.5000,0.1000,0.6500,78,1,3
1021.5654,1025.4856,1049.0347,1000,1050,40,5,1,5,0,10,10,-3.9202,-20.6726,-6.4492,7.0000,0.1000,0.6500,79,1,3
1012.9699,1005.6253,1049.0347,1000,1050,40,5,1,5,0,10,10,7.3445,-19.2231,-6.4492,7.0000,0.1000,0.6500,79,1,3
990.7752,991.5758,1049.0347,1000,1050,40,5,1,5,0,10,10,-0.8005,-13.9089,-6.4492,7.0000,0.1000,0.6500,79,1,3
986.2425,993.5251,1049.0347,1000,1050,40,5,1,5,0,10,10,-7.2826,1.7388,-6.4492,7.0000,0.1000,0.6500,79,1,3
964.6390,978.1372,1049.0347,1000,1050,40,5,1,5,0,10,10,-13.4982,-15.5498,-6.4492,7.0000,0.1000,0.6500,79,1,3
1037.7169,982.6700,1049.0347,1000,1050,40,5,1,5,1,10,10,-11.3178,3.9862,-6.4492,7.0000,0.1000,0.6500,79,1,3
973.1397,986.4654,1049.0347,1000,1050,40,5,1,5,0,10,10,-13.3257,3.3622,-6.4492,7.0000,0.1000,0.6500,79,1,3
995.3100,1008.1438,1049.0347,1000,1050,40,5,1,5,0,10,10,-12.8338,21.3401,-6.4492,7.0000,0.1000,0.6500,79,1,3
998.8604,1003.0690,1064.2570,1000,1050,40,5,1,6,0,10,10,-4.2086,-4.8713,15.0292,11.0000,0.1000,0.6500,80,1,3
1013.7510,1005.4209,1064.2570,1000,1050,40,5,1,6,0,10,10,8.3300,2.4287,15.0292,11.0000,0.1000,0.6500,80,1,3
994.7704,992.0477,1064.2570,1000,1050,40,5,1,6,0,10,10,2.7227,-13.2377,15.0292,11.0000,0.1000,0.6500,80,1,3
1015.4641,1018.5855,1064.2570,1000,1050,40,5,1,6,0,10,10,-3.1214,26.3390,15.0292,11.0000,0.1000,0.6500,80,1,3
1006.4605,1009.6737,1064.2570,1000,1050,40,5,1,6,0,10,10,-3.2133,-8.4471,15.0292,11.0000,0.1000,0.6500,80,1,3
1009.2431,1008.7482,1064.2570,1000,1050,40,5,1,6,0,10,10,0.4949,-0.6837,15.0292,11.0000,0.1000,0.6500,80,1,3
1051.3740,1009.5985,1064.2570,1000,1050,40,5,1,6,1,10,10,-12.8830,1.0690,15.0292,11.0000,0.1000,0.6500,80,1,3
986.2205,1010.8313,1064.2570,1000,1050,40,5,1,6,0,10,10,-24.6108,1.4727,15.0292,11.0000,0.1000,0.6500,80,1,3
1015.7793,1016.6852,1046.1159,1000,1050,40,5,1,4,0,10,10,-0.9059,6.1248,-15.2897,10.0000,0.1000,0.6500,81,1,3
1034.1332,1017.4363,1046.1159,1000,1050,40,5,1,4,0,10,10,16.6969,1.1682,-15.2897,10.0000,0.1000,0.6500,81,1,3
1033.9235,1025.5824,1046.1159,1000,1050,40,5,1,4,0,10,10,8.3411,8.5821,-15.2897,10.0000,0.1000,0.6500,81,1,3
1009.9662,1023.6721,1046.1159,1000,1050,40,5,1,4,0,10,10,-13.7059,-1.2708,-15.2897,10.0000,0.1000,0.6500,81,1,3
1041.1058,1015.7471,1046.1159,1000,1050,40,5,1,4,1,10,10,-5.0101,-7.3332,-15.2897,10.0000,0.1000,0.6500,81,1,3
1027.5529,1023.9242,1046.1159,1000,1050,40,5,1,4,0,10,10,3.6287,8.5708,-15.2897,10.0000,0.1000,0.6500,81,1,3
1018.6978,1017.1684,1046.1159,1000,1050,40,5,1,4,0,10,10,1.5294,-6.1577,-15.2897,10.0000,0.1000,0.6500,81,1,3
1034.3943,1029.4139,1046.1159,1000,1050,40,5,1,4,0,10,10,4.9804,12.6747,-15.2897,10.0000,0.1000,0.6500,81,1,3
1030.6717,1032.1712,1053.8656,1000,1050,40,5,1,5,0,10,10,-1.4995,3.4926,6.9729,11.5000,0.1000,0.6500,82,1,3
1015.3903,1020.2665,1053.8656,1000,1050,40,5,1,5,0,10,10,-4.8762,-11.1004,6.9729,11.5000,0.1000,0.6500,82,1,3
