observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n,state_std_hz,state_dev_hz,diff_std,diff_dev
-0.5747,624.3688,-0.5784,-0.7054,-0.6000,-0.5051,160,20,0.9000,1,4,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,51,0,0,623.1886,584.0298,1.1802,
-0.6051,614.8110,-0.5784,-0.7057,-0.6000,-0.5051,160,20,0.9000,2,,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,52,0,0,623.1886,583.9321,-8.3776,
-0.5251,640.1634,-0.5533,-0.7057,-0.6000,-0.5051,160,20,0.9000,2,,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,52,0,0,631.1507,583.9321,9.0127,
-0.5608,628.7431,-0.5455,-0.7057,-0.6000,-0.5051,160,20,0.9000,2,,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,52,0,0,633.6320,583.9321,-4.8889,
-0.5196,641.9403,-0.5590,-0.7057,-0.6000,-0.5051,160,20,0.9000,2,,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,52,0,0,629.3213,583.9321,12.6190,
-0.5955,617.7932,-0.5689,-0.7057,-0.6000,-0.5051,160,20,0.9000,2,,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,52,0,0,626.1915,583.9321,-8.3983,
-0.6620,597.2107,-0.5583,-0.7057,-0.6000,-0.5051,160,20,0.9000,2,,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,52,0,0,629.5378,583.9321,-32.3271,
-0.5321,637.9294,-0.5579,-0.7057,-0.6000,-0.5051,160,20,0.9000,2,,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,52,0,0,629.6689,583.9321,8.2605,
-0.5291,638.8965,-0.5604,-0.7057,-0.6000,-0.5051,160,20,0.9000,2,,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,52,0,0,628.8982,583.9321,9.9983,
-0.5756,624.0657,-0.5604,-0.6633,-0.6000,-0.5051,160,20,0.9000,0,2,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,53,0,0,628.8982,596.8052,-4.8325,
-0.5708,625.5915,-0.5620,-0.6633,-0.6000,-0.5051,160,20,0.9000,0,2,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,53,0,0,628.3644,596.8052,-2.7728,
-0.6307,606.8464,-0.5599,-0.6633,-0.6000,-0.5051,160,20,0.9000,0,2,1,0.0112,0.0312,0.0333,6,0.1000,0.6500,53,0,0,629.0434,596.8052,,10.0413
-0.5891,619.8054,-0.5606,-0.6633,-0.6000,-0.5051,160,20,0.9000,0,2,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,53,0,0,628.8254,596.8052,-9.0199,
-0.5789,623.0408,-0.5766,-0.6633,-0.6000,-0.5051,160,20,0.9000,0,2,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,53,0,0,623.7678,596.8052,-0.7270,
-0.5793,622.9119,-0.5897,-0.6633,-0.6000,-0.5051,160,20,0.9000,0,2,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,53,0,0,619.6160,596.8052,3.2960,
-0.5974,617.2103,-0.6164,-0.6633,-0.6000,-0.5051,160,20,0.9000,0,2,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,53,0,0,611.2885,596.8052,5.9218,
-0.5893,619.7400,-0.6054,-0.6633,-0.6000,-0.5051,160,20,0.9000,0,2,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,53,0,0,614.6934,596.8052,5.0466,
-0.6381,604.5503,-0.6054,-0.6576,-0.6000,-0.5051,160,20,0.9000,0,3,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,54,0,0,614.6934,598.5451,-10.1430,
-0.6019,615.8104,-0.5955,-0.6576,-0.6000,-0.5051,160,20,0.9000,0,3,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,54,0,0,617.8078,598.5451,-1.9974,
-0.6511,600.5595,-0.6097,-0.6576,-0.6000,-0.5051,160,20,0.9000,0,3,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,54,0,0,613.3509,598.5451,-12.7914,
-0.6496,601.0153,-0.6067,-0.6576,-0.6000,-0.5051,160,20,0.9000,0,3,1,0.0112,0.0312,0.0333,6,0.1000,0.6500,54,0,0,614.2936,598.5451,,2.4702
-0.6238,608.9788,-0.6101,-0.6576,-0.6000,-0.5051,160,20,0.9000,0,3,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,54,0,0,613.2334,598.5451,-4.2546,
-0.6385,604.4411,-0.6123,-0.6576,-0.6000,-0.5051,160,20,0.9000,0,3,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,54,0,0,612.5392,598.5451,-8.0981,
-0.5668,626.8484,-0.6267,-0.6576,-0.6000,-0.5051,160,20,0.9000,0,3,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,54,0,0,608.0706,598.5451,18.7778,
-0.6134,612.2102,-0.6141,-0.6576,-0.6000,-0.5051,160,20,0.9000,0,3,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,54,0,0,611.9850,598.5451,0.2252,
-0.6550,599.3529,-0.6141,-0.6375,-0.6000,-0.5051,160,20,0.9000,0,2,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,55,0,0,611.9850,604.7246,-12.6321,
-0.5900,619.5250,-0.6103,-0.6375,-0.6000,-0.5051,160,20,0.9000,0,2,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,55,0,0,613.1812,604.7246,6.3438,
-0.6299,607.0868,-0.6004,-0.6375,-0.6000,-0.5051,160,20,0.9000,0,2,1,0.0112,0.0312,0.0333,6,0.1000,0.6500,55,0,0,616.2637,604.7246,,2.3622
-0.6278,607.7407,-0.6000,-0.6375,-0.6000,-0.5051,160,20,0.9000,0,2,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,55,0,0,616.3885,604.7246,-8.6478,
-0.6444,602.5954,-0.5822,-0.6375,-0.6000,-0.5051,160,20,0.9000,0,2,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,55,0,0,621.9932,604.7246,-19.3979,
-0.5883,620.0823,-0.5995,-0.6375,-0.6000,-0.5051,160,20,0.9000,0,2,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,55,0,0,616.5489,604.7246,3.5334,
-0.5374,636.2107,-0.6017,-0.6375,-0.6000,-0.5051,160,20,0.9000,0,2,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,55,0,0,615.8545,604.7246,20.3563,
-0.5869,620.5096,-0.6280,-0.6375,-0.6000,-0.5051,160,20,0.9000,0,2,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,55,0,0,607.6895,604.7246,12.8201,
-0.6677,595.4499,-0.6280,-0.7003,-0.6000,-0.5051,160,20,0.9000,0,3,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,56,0,0,607.6895,585.5663,-12.2396,
-0.6209,609.8742,-0.6545,-0.7003,-0.6000,-0.5051,160,20,0.9000,0,3,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,56,0,0,599.5116,585.5663,10.3627,
-0.6426,603.1609,-0.6546,-0.7003,-0.6000,-0.5051,160,20,0.9000,0,3,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,56,0,0,599.4684,585.5663,3.6925,
-0.6155,611.5679,-0.6553,-0.7003,-0.6000,-0.5051,160,20,0.9000,0,3,1,0.0112,0.0312,0.0333,6,0.1000,0.6500,56,0,0,599.2458,585.5663,,26.0016
-0.6313,606.6672,-0.6644,-0.7003,-0.6000,-0.5051,160,20,0.9000,0,3,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,56,0,0,596.4662,585.5663,10.2010,
-0.6709,594.5029,-0.6513,-0.7003,-0.6000,-0.5051,160,20,0.9000,0,3,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,56,0,0,600.4811,585.5663,-5.9782,
-0.7166,580.6782,-0.6638,-0.7003,-0.6000,-0.5051,160,20,0.9000,0,3,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,56,0,0,596.6479,585.5663,-15.9697,
-0.7489,571.0382,-0.6766,-0.7003,-0.6000,-0.5051,160,20,0.9000,0,3,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,56,0,0,592.7497,585.5663,-21.7114,
-0.7318,576.1140,-0.6766,-0.7165,-0.6000,-0.5051,160,20,0.9000,0,2,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,57,0,0,592.7497,580.7015,-16.6357,
-0.6783,592.2368,-0.6617,-0.7165,-0.6000,-0.5051,160,20,0.9000,0,2,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,57,0,0,597.3077,580.7015,-5.0709,
-0.6913,588.2784,-0.6746,-0.7165,-0.6000,-0.5051,160,20,0.9000,0,2,1,0.0112,0.0312,0.0333,6,0.1000,0.6500,57,0,0,593.3451,580.7015,,7.5770
-0.6370,604.8929,-0.6596,-0.7165,-0.6000,-0.5051,160,20,0.9000,0,2,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,57,0,0,597.9308,580.7015,6.9621,
-0.6684,595.2359,-0.6737,-0.7165,-0.6000,-0.5051,160,20,0.9000,0,2,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,57,0,0,593.6366,580.7015,1.5994,
-0.6240,608.9307,-0.6674,-0.7165,-0.6000,-0.5051,160,20,0.9000,0,2,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,57,0,0,595.5447,580.7015,13.3860,
-0.6550,599.3554,-0.6401,-0.7165,-0.6000,-0.5051,160,20,0.9000,0,2,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,57,0,0,603.9230,580.7015,-4.5676,
-0.6300,607.0666,-0.6383,-0.7165,-0.6000,-0.5051,160,20,0.9000,0,2,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,57,0,0,604.4952,580.7015,2.5714,
-0.6756,593.0409,-0.6383,-0.6457,-0.6000,-0.5051,160,20,0.9000,0,3,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,58,0,0,604.4952,602.2131,-11.4543,
-0.6781,592.2995,-0.6465,-0.6457,-0.6000,-0.5051,160,20,0.9000,0,3,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,58,0,0,601.9486,602.2131,-9.6491,
-0.6508,600.6275,-0.6781,-0.6457,-0.6000,-0.5051,160,20,0.9000,0,3,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,58,0,0,592.3095,602.2131,8.3180,
-0.6516,600.3912,-0.6706,-0.6457,-0.6000,-0.5051,160,20,0.9000,0,3,1,0.0112,0.0312,0.0333,6,0.1000,0.6500,58,0,0,594.5703,602.2131,,-1.8219
-0.7305,576.5051,-0.6629,-0.6457,-0.6000,-0.5051,160,20,0.9000,0,3,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,58,0,0,596.9178,602.2131,-20.4127,
-0.6182,610.7182,-0.6544,-0.6457,-0.6000,-0.5051,160,20,0.9000,0,3,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,58,0,0,599.5430,602.2131,11.1752,
-0.6093,613.5034,-0.6445,-0.6457,-0.6000,-0.5051,160,20,0.9000,0,3,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,58,0,0,602.5660,602.2131,10.9374,
-0.6442,602.6728,-0.6522,-0.6457,-0.6000,-0.5051,160,20,0.9000,0,3,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,58,0,0,600.2099,602.2131,2.4629,
-0.6470,601.8061,-0.6522,-0.6149,-0.6000,-0.5051,160,20,0.9000,0,4,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,59,0,0,600.2099,611.7524,1.5963,
-0.7069,583.5714,-0.6596,-0.6149,-0.6000,-0.5051,160,20,0.9000,0,4,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,59,0,0,597.9312,611.7524,-14.3598,
-0.6657,596.0634,-0.6656,-0.6149,-0.6000,-0.5051,160,20,0.9000,0,4,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,59,0,0,596.1010,611.7524,-0.0375,
-0.6426,603.1738,-0.6658,-0.6149,-0.6000,-0.5051,160,20,0.9000,0,4,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,59,0,0,596.0425,611.7524,7.1313,
-0.6328,606.1932,-0.6524,-0.6149,-0.6000,-0.5051,160,20,0.9000,0,4,1,0.0112,0.0312,0.0333,6,0.1000,0.6500,59,0,0,600.1414,611.7524,,-5.5592
-0.7212,579.3014,-0.6546,-0.6149,-0.6000,-0.5051,160,20,0.9000,0,4,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,59,0,0,599.4722,611.7524,-20.1708,
-0.6463,602.0302,-0.6619,-0.6149,-0.6000,-0.5051,160,20,0.9000,0,4,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,59,0,0,597.2415,611.7524,4.7887,
-0.6483,601.3983,-0.6447,-0.6149,-0.6000,-0.5051,160,20,0.9000,0,4,0,0.0112,0.0312,0.0333,6,0.1000,0.6500,59,0,0,602.5126,611.7524,-1.1143,
0.4237,1006.1451,0.3892,0.3501,0.3000,0.3949,240,30,0.9000,2,,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,60,1,0,990.4545,972.9337,15.6906,
0.3636,978.9207,0.3821,0.3501,0.3000,0.3949,240,30,0.9000,2,,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,60,1,0,987.2367,972.9337,-8.3160,
0.3277,962.9729,0.3898,0.3501,0.3000,0.3949,240,30,0.9000,2,,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,60,1,0,990.7141,972.9337,-27.7412,
0.3841,988.1447,0.3984,0.3501,0.3000,0.3949,240,30,0.9000,2,,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,60,1,0,994.6179,972.9337,-6.4732,
0.4015,996.0200,0.3968,0.3501,0.3000,0.3949,240,30,0.9000,2,,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,60,1,0,993.8676,972.9337,2.1524,
0.3742,983.6774,0.3825,0.3501,0.3000,0.3949,240,30,0.9000,2,,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,60,1,0,987.4029,972.9337,-3.7255,
0.3858,988.8989,0.3752,0.3501,0.3000,0.3949,240,30,0.9000,2,,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,60,1,0,984.1312,972.9337,4.7677,
0.3800,986.3203,0.3722,0.3501,0.3000,0.3949,240,30,0.9000,2,,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,60,1,0,982.8125,972.9337,3.5077,
0.3446,970.4906,0.3722,0.3549,0.3000,0.3949,240,30,0.9000,0,2,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,61,1,0,982.8125,975.0367,-12.3219,
0.3352,966.2950,0.3808,0.3549,0.3000,0.3949,240,30,0.9000,0,2,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,61,1,0,986.6523,975.0367,-20.3573,
0.3614,977.9633,0.3759,0.3549,0.3000,0.3949,240,30,0.9000,0,2,1,0.0091,0.0256,0.0333,6,0.1000,0.6500,61,1,0,984.4569,975.0367,,2.9266
0.3915,991.4769,0.3775,0.3549,0.3000,0.3949,240,30,0.9000,0,2,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,61,1,0,985.1783,975.0367,6.2987,
0.4314,1009.6342,0.3755,0.3549,0.3000,0.3949,240,30,0.9000,0,2,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,61,1,0,984.2912,975.0367,25.3430,
0.4048,997.5136,0.3838,0.3549,0.3000,0.3949,240,30,0.9000,0,2,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,61,1,0,987.9978,975.0367,9.5158,
0.4188,1003.9011,0.3856,0.3549,0.3000,0.3949,240,30,0.9000,0,2,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,61,1,0,988.8238,975.0367,15.0773,
0.4000,995.3107,0.4001,0.3549,0.3000,0.3949,240,30,0.9000,0,2,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,61,1,0,995.3982,975.0367,-0.0875,
0.3804,986.4948,0.4001,0.3593,0.3000,0.3949,240,30,0.9000,0,3,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,62,1,0,995.3982,976.9996,-8.9034,
0.3245,961.5891,0.3885,0.3593,0.3000,0.3949,240,30,0.9000,0,3,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,62,1,0,990.1178,976.9996,-28.5287,
0.3858,988.9141,0.3875,0.3593,0.3000,0.3949,240,30,0.9000,0,3,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,62,1,0,989.6642,976.9996,-0.7501,
0.3672,980.5468,0.3958,0.3593,0.3000,0.3949,240,30,0.9000,0,3,1,0.0091,0.0256,0.0333,6,0.1000,0.6500,62,1,0,993.4355,976.9996,,3.5472
0.3962,993.6078,0.3942,0.3593,0.3000,0.3949,240,30,0.9000,0,3,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,62,1,0,992.7027,976.9996,0.9051,
0.4099,999.8222,0.3979,0.3593,0.3000,0.3949,240,30,0.9000,0,3,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,62,1,0,994.3723,976.9996,5.4498,
0.4619,1023.7059,0.4040,0.3593,0.3000,0.3949,240,30,0.9000,0,3,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,62,1,0,997.1664,976.9996,26.5395,
0.3785,985.6389,0.3832,0.3593,0.3000,0.3949,240,30,0.9000,0,3,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,62,1,0,987.7347,976.9996,-2.0958,
0.3646,979.3752,0.3832,0.3285,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,63,1,0,987.7347,963.3189,-8.3595,
0.3727,983.0311,0.3884,0.3285,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,63,1,0,990.0656,963.3189,-7.0345,
0.4203,1004.5541,0.4066,0.3285,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,63,1,0,998.3276,963.3189,6.2265,
0.4126,1001.0769,0.3910,0.3285,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,63,1,0,991.2529,963.3189,9.8240,
0.3351,966.2394,0.3914,0.3285,0.3000,0.3949,240,30,0.9000,0,4,1,0.0091,0.0256,0.0333,6,0.1000,0.6500,63,1,0,991.4313,963.3189,,2.9205
0.4349,1011.2584,0.3971,0.3285,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,63,1,0,994.0185,963.3189,17.2399,
0.4415,1014.2944,0.3981,0.3285,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,63,1,0,994.4558,963.3189,19.8386,
0.4027,996.5456,0.3947,0.3285,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,63,1,0,992.9099,963.3189,3.6356,
0.4116,1000.5954,0.3947,0.3482,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,64,1,0,992.9099,972.0625,7.6855,
0.4181,1003.5556,0.4090,0.3482,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,64,1,0,999.4257,972.0625,4.1298,
0.3974,994.1560,0.4144,0.3482,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,64,1,0,1001.8913,972.0625,-7.7353,
0.4073,998.6332,0.4068,0.3482,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,64,1,0,998.4067,972.0625,0.2264,
0.3660,980.0009,0.4017,0.3482,0.3000,0.3949,240,30,0.9000,0,4,1,0.0091,0.0256,0.0333,6,0.1000,0.6500,64,1,0,996.1013,972.0625,,7.9383
0.4265,1007.4078,0.3968,0.3482,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,64,1,0,993.8873,972.0625,13.5205,
0.3724,982.8781,0.4069,0.3482,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,64,1,0,998.4801,972.0625,-15.6020,
0.3705,982.0175,0.3928,0.3482,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,64,1,0,992.0569,972.0625,-10.0394,
0.3922,991.8166,0.3928,0.3390,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,65,1,0,992.0569,967.9907,-0.2403,
0.3584,976.6267,0.3859,0.3390,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,65,1,0,988.9460,967.9907,-12.3192,
0.4270,1007.6251,0.3683,0.3390,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,65,1,0,981.0446,967.9907,26.5805,
0.2846,944.0951,0.3394,0.3390,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,65,1,0,968.1430,967.9907,-24.0479,
0.3329,965.3033,0.3331,0.3390,0.3000,0.3949,240,30,0.9000,0,4,1,0.0091,0.0256,0.0333,6,0.1000,0.6500,65,1,0,965.3630,967.9907,,-2.6873
0.3716,982.5293,0.3378,0.3390,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,65,1,0,967.4518,967.9907,15.0775,
0.3638,979.0137,0.3395,0.3390,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,65,1,0,968.2098,967.9907,10.8038,
0.2723,938.7599,0.3392,0.3390,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,65,1,0,968.0714,967.9907,-29.3115,
0.3039,952.5454,0.3392,0.3425,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,66,1,0,968.0714,969.5458,-15.5259,
0.3275,962.9163,0.3239,0.3425,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,66,1,0,961.3295,969.5458,1.5868,
0.3248,961.7091,0.3200,0.3425,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,66,1,0,959.5722,969.5458,2.1369,
0.3187,959.0056,0.3043,0.3425,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,66,1,0,952.7009,969.5458,6.3047,
0.3716,982.5142,0.3067,0.3425,0.3000,0.3949,240,30,0.9000,0,4,1,0.0091,0.0256,0.0333,6,0.1000,0.6500,66,1,0,953.7316,969.5458,,12.9684
0.3269,962.6174,0.2934,0.3425,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,66,1,0,947.9264,969.5458,14.6910,
0.3082,954.4148,0.2893,0.3425,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,66,1,0,946.1336,969.5458,8.2812,
0.2855,944.4919,0.2997,0.3425,0.3000,0.3949,240,30,0.9000,0,4,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,66,1,0,950.6841,969.5458,-6.1922,
0.2682,937.0101,0.2997,0.2936,0.3000,0.3949,240,30,0.9000,1,5,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,67,1,0,950.6841,948.0290,-13.6740,
0.3023,951.8206,0.3037,0.2936,0.3000,0.3949,240,30,0.9000,1,5,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,67,1,0,952.4220,948.0290,-0.6014,
0.2732,939.1484,0.2998,0.2936,0.3000,0.3949,240,30,0.9000,1,5,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,67,1,0,950.7414,948.0290,-11.5929,
0.2707,938.1034,0.2988,0.2936,0.3000,0.3949,240,30,0.9000,1,5,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,67,1,0,950.2873,948.0290,-12.1840,
0.2374,923.7600,0.3107,0.2936,0.3000,0.3949,240,30,0.9000,1,5,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,67,1,0,955.4975,948.0290,-31.7375,
0.2662,936.1538,0.3160,0.2936,0.3000,0.3949,240,30,0.9000,1,5,1,0.0091,0.0256,0.0333,6,0.1000,0.6500,67,1,0,957.8132,948.0290,,-11.8751
0.3809,986.6971,0.3402,0.2936,0.3000,0.3949,240,30,0.9000,1,5,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,67,1,0,968.5376,948.0290,18.1595,
0.3759,984.4751,0.3436,0.2936,0.3000,0.3949,240,30,0.9000,1,5,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,67,1,0,970.0153,948.0290,14.4598,
0.4008,995.7002,0.3436,0.2285,0.3000,0.3949,240,30,0.9000,1,5,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,68,1,0,970.0153,920.0002,25.6850,
0.3886,990.1895,0.3454,0.2285,0.3000,0.3949,240,30,0.9000,1,5,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,68,1,0,970.8099,920.0002,19.3796,
0.2915,947.0995,0.3471,0.2285,0.3000,0.3949,240,30,0.9000,1,5,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,68,1,0,971.5682,920.0002,-24.4687,
0.3308,964.3695,0.3545,0.2285,0.3000,0.3949,240,30,0.9000,1,5,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,68,1,0,974.8834,920.0002,-10.5138,
0.4136,1001.4980,0.3693,0.2285,0.3000,0.3949,240,30,0.9000,1,5,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,68,1,0,981.4936,920.0002,20.0044,
0.2220,917.2355,0.3707,0.2285,0.3000,0.3949,240,30,0.9000,1,5,1,0.0091,0.0256,0.0333,6,0.1000,0.6500,68,1,0,982.1372,920.0002,,-2.7647
0.4165,1002.8463,0.3606,0.2285,0.3000,0.3949,240,30,0.9000,1,5,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,68,1,0,977.5833,920.0002,25.2631,
0.4290,1008.5627,0.3463,0.2285,0.3000,0.3949,240,30,0.9000,1,5,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,68,1,0,971.2097,920.0002,37.3530,
0.3735,983.3946,0.3463,0.2205,0.3000,0.3949,240,30,0.9000,0,2,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,69,1,0,971.2097,916.5896,12.1850,
0.3567,975.8766,0.3567,0.2205,0.3000,0.3949,240,30,0.9000,0,2,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,69,1,0,975.8441,916.5896,0.0325,
0.1371,881.7466,0.3650,0.2205,0.3000,0.3949,240,30,0.9000,0,2,1,0.0091,0.0256,0.0333,6,0.1000,0.6500,69,1,0,979.5551,916.5896,,-34.8430
0.3755,984.2688,0.3666,0.2205,0.3000,0.3949,240,30,0.9000,0,2,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,69,1,0,980.2897,916.5896,3.9791,
0.3592,976.9729,0.3530,0.2205,0.3000,0.3949,240,30,0.9000,0,2,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,69,1,0,974.2035,916.5896,2.7695,
0.3676,980.7244,0.3464,0.2205,0.3000,0.3949,240,30,0.9000,0,2,0,0.0091,0.0256,0.0333,6,0.1000,0.6500,69,1,0,971.2558,916.5896,9.4686,
