onset	onset_tone	duration	duration_getsecs	offset_trial	offset_sound	offset_sound_getsecs	onset_iti	onset_iti_getsecs	offset_iti	offset_iti_getsecs	ITI	rt_getsecs_trial	rt_getsecs_dev	rt_slider_getsecs	tau_std	frequency	lim_std	lim_dev	key_pressed	correct	confidence	rule	dpos	trial_type	is_catch_n_minus_one	catch_key	catch_correct	catch_rt	runs	trial_no
490643.935924625	490646.935924625	5.35	5.348288541950751	490655.285869041	490649.285924625	490649.284213167	490649.285924625	490649.296296959	490655.285924625	490655.295048375	6	5.394389999972191	0.8943899999721907	0.2777920829830691	160	651.58	-0.6	-0.399	l	1	5	1	6	0	0				0	10
490643.935924625	490647.685924625	5.35	5.348288541950751	490655.285869041	490649.285924625	490649.284213167	490649.285924625	490649.296296959	490655.285924625	490655.295048375	6	5.394389999972191	0.8943899999721907	0.2777920829830691	160	653.26	-0.6	-0.399	l	1	5	1	6	0	0				0	10
490643.935924625	490648.435924625	5.35	5.348288541950751	490655.285869041	490649.285924625	490649.284213167	490649.285924625	490649.296296959	490655.285924625	490655.295048375	6	5.394389999972191	0.8943899999721907	0.2777920829830691	160	635.59	-0.6	-0.399	l	1	5	1	6	1	0				0	10
490643.935924625	490649.185924625	5.35	5.348288541950751	490655.285869041	490649.285924625	490649.284213167	490649.285924625	490649.296296959	490655.285924625	490655.295048375	6	5.394389999972191	0.8943899999721907	0.2777920829830691	160	648.79	-0.6	-0.399	l	1	5	1	6	0	0				0	10
490655.300556458	490655.300556458	5.35	5.345745333994273	490666.650499958	490660.650556458	490660.646301792	490660.650556458	490660.650922125	490666.650556458	490666.662933167	6	5.380056458991021	1.630056458991021	0.3181829589884728	160	648.89	-0.6	-0.399	l	0	5	1	5	0	0				0	11
490655.300556458	490656.050556458	5.35	5.345745333994273	490666.650499958	490660.650556458	490660.646301792	490660.650556458	490660.650922125	490666.650556458	490666.662933167	6	5.380056458991021	1.630056458991021	0.3181829589884728	160	645.62	-0.6	-0.399	l	0	5	1	5	0	0				0	11
490655.300556458	490656.800556458	5.35	5.345745333994273	490666.650499958	490660.650556458	490660.646301792	490660.650556458	490660.650922125	490666.650556458	490666.662933167	6	5.380056458991021	1.630056458991021	0.3181829589884728	160	647.69	-0.6	-0.399	l	0	5	1	5	0	0				0	11
490655.300556458	490657.550556458	5.35	5.345745333994273	490666.650499958	490660.650556458	490660.646301792	490660.650556458	490660.650922125	490666.650556458	490666.662933167	6	5.380056458991021	1.630056458991021	0.3181829589884728	160	642.29	-0.6	-0.399	l	0	5	1	5	0	0				0	11
490655.300556458	490658.300556458	5.35	5.345745333994273	490666.650499958	490660.650556458	490660.646301792	490660.650556458	490660.650922125	490666.650556458	490666.662933167	6	5.380056458991021	1.630056458991021	0.3181829589884728	160	650.62	-0.6	-0.399	l	0	5	1	5	0	0				0	11
490655.300556458	490659.050556458	5.35	5.345745333994273	490666.650499958	490660.650556458	490660.646301792	490660.650556458	490660.650922125	490666.650556458	490666.662933167	6	5.380056458991021	1.630056458991021	0.3181829589884728	160	650.85	-0.6	-0.399	l	0	5	1	5	1	0				0	11
